date,code,name,open,high,low,close,volume
20240102,000150,두산,93400.0,93900.0,91500.0,92600.0,60586
20240102,000270,기아,99000.0,99400.0,97400.0,97600.0,1341485
20240102,000500,가온전선,11697.0,11752.0,11224.0,11363.0,58961
20240102,000660,SK하이닉스,139700.0,142800.0,139700.0,142400.0,2147458
20240102,000720,현대건설,34500.0,34700.0,34200.0,34550.0,558863
20240102,000990,DB하이텍,57400.0,57500.0,54300.0,54800.0,1104640
20240102,001440,대한전선,9211.0,9347.0,9156.0,9320.0,1009028
20240102,001820,삼화콘덴서,38100.0,39700.0,37700.0,39550.0,88031
20240102,003160,디아이,6380.0,6760.0,6330.0,6710.0,477742
20240102,003350,한국화장품제조,4680.0,4680.0,4610.0,4660.0,40684
20240102,003490,대한항공,23750.0,24000.0,23600.0,23900.0,681904
20240102,004020,현대제철,36250.0,36750.0,35600.0,36600.0,244572
20240102,004310,현대약품,4045.0,4150.0,4045.0,4100.0,165043
20240102,004710,한솔테크닉스,6837.0,6985.0,6798.0,6926.0,61953
20240102,005380,현대차,202000.0,202500.0,199800.0,200500.0,373050
20240102,005930,삼성전자,78200.0,79800.0,78200.0,79600.0,17142847
20240102,005935,삼성전자우,62300.0,63000.0,62200.0,63000.0,1305797
20240102,006340,대원전선,1155.0,1171.0,1155.0,1170.0,213066
20240102,006360,GS건설,14840.0,14870.0,14550.0,14730.0,725529
20240102,006400,삼성SDI,459166.0,459656.0,453292.0,457208.0,199396
20240102,006800,미래에셋증권,7477.0,7567.0,7427.0,7487.0,412578
20240102,007610,선도전기,5000.0,5000.0,5000.0,5000.0,0
20240102,007660,이수페타시스,28592.0,29224.0,28203.0,28981.0,1141848
20240102,007810,코리아써키트,19940.0,21550.0,19810.0,21550.0,1490551
20240102,009150,삼성전기,153200.0,159300.0,152300.0,158100.0,468718
20240102,009540,HD한국조선해양,120000.0,120400.0,117600.0,118500.0,108237
20240102,009830,한화솔루션,37258.0,37258.0,36126.0,36409.0,798838
20240102,010120,LS ELECTRIC,14640.0,14880.0,14420.0,14660.0,734984
20240102,010140,삼성중공업,7750.0,7950.0,7680.0,7860.0,4594878
20240102,010170,대한광통신,1141.0,1177.0,1141.0,1173.0,298688
20240102,010950,S-Oil,69000.0,69300.0,68000.0,68600.0,209160
20240102,011070,LG이노텍,237500.0,241500.0,236000.0,240500.0,84957
20240102,011200,HMM,20350.0,21200.0,20100.0,20600.0,7036113
20240102,012210,삼미금속,1977.0,1977.0,1731.0,1899.0,7
20240102,012330,현대모비스,235000.0,238000.0,233500.0,236000.0,98770
20240102,012450,한화에어로스페이스,127027.0,132120.0,126823.0,132120.0,339919
20240102,017670,SK텔레콤,49600.0,50000.0,49350.0,49950.0,446054
20240102,017900,광전자,2100.0,2160.0,2095.0,2160.0,195507
20240102,024060,흥구석유,7900.0,7900.0,7780.0,7870.0,210042
20240102,024840,KBI메탈,1448.0,1491.0,1442.0,1475.0,127692
20240102,028050,삼성E&A,28800.0,28950.0,26750.0,26800.0,1487496
20240102,028260,삼성물산,128100.0,130300.0,127500.0,129300.0,177547
20240102,028300,HLB,50900.0,54400.0,50400.0,53200.0,2937109
20240102,028670,팬오션,3715.0,3785.0,3705.0,3735.0,3215670
20240102,030000,제일기획,19030.0,19090.0,18960.0,19000.0,281190
20240102,030530,원익홀딩스,3370.0,3465.0,3360.0,3455.0,138867
20240102,031980,피에스케이홀딩스,26950.0,27500.0,26450.0,27250.0,125352
20240102,032640,LG유플러스,10170.0,10210.0,10120.0,10170.0,701353
20240102,032820,우리기술,1290.0,1299.0,1285.0,1297.0,588716
20240102,032830,삼성생명,68500.0,68800.0,67700.0,68200.0,183987
20240102,032940,원익,3700.0,3725.0,3645.0,3700.0,14452
20240102,034020,두산에너빌리티,15900.0,16040.0,15720.0,16010.0,2109268
