date,us_sp500,us_nasdaq,us_dow,us_sox,us_vix_chg,us_vix_level,fx_krw,kr_vol20,kr_breadth5,kr_ret5,flow_foreign,flow_inst,flow_indiv,result_c2c,result_o2c,result_breadth,us_tnx_level,us_tnx_chg
20250917,-0.1288,-0.0662,-0.2736,0.32,4.2702,16.36,-0.6235,0.6719,51.37,2.7018,50.6566,1.62,-47.7234,-0.1124,-0.2323,36.21,0.403,-0.1983
20250918,-0.097,-0.3252,0.5691,-0.3125,-3.912,15.72,-0.5321,0.5906,45.29,1.5509,-16.0827,-37.3643,46.553,1.1202,0.5973,67.7,0.408,1.2419
20250919,0.4789,0.9406,0.2697,3.5962,-0.1272,15.7,0.0762,0.614,49.66,2.2476,17.8286,30.6855,-51.4859,-0.1586,-0.3855,33.39,0.41,0.6869
20250922,0.4885,0.7154,0.3746,-0.7313,-1.5924,15.45,0.5846,0.6251,44.13,1.2243,-11.8352,-45.2649,42.9,0.0868,-0.3526,38.84,0.414,0.8528
20250923,0.441,0.6959,0.1431,1.5704,4.2071,16.1,0.6836,0.5931,42.92,0.9585,35.8352,19.3301,-44.8346,-0.2463,-0.5268,30.58,0.414,0.0966
20250924,-0.5502,-0.9457,-0.1914,-0.3461,3.354,16.64,-0.4899,0.5998,41.34,0.6896,47.5429,-45.3254,-7.1317,-0.6312,-0.7082,26.81,0.412,-0.5552
20250925,-0.2847,-0.335,-0.3705,-0.1777,-2.7644,16.18,0.1771,0.6294,39.46,0.1708,-50.9211,5.5793,43.4995,-0.3758,-0.415,34.03,0.415,0.6553
20250926,-0.5009,-0.503,-0.3772,-0.1958,3.4611,16.74,0.8478,0.6436,32.73,-1.3252,30.792,17.6051,-51.6029,-1.9097,-1.7084,11.34,0.417,0.6028
20250929,0.5902,0.4439,0.6529,0.3243,-8.6619,15.29,0.3755,0.7898,28.32,-3.0763,-27.551,-21.4028,51.0462,1.0377,0.5248,64.77,0.419,0.3595
20250930,0.2636,0.4762,0.1487,0.1596,5.4284,16.12,-0.0149,0.7107,33.51,-2.1254,28.504,21.9961,-49.4999,-0.5408,-0.7322,26.93,0.414,-1.0986
20251001,0.4091,0.3048,0.1767,0.8663,0.9926,16.28,-0.6659,0.727,32.78,-2.4198,-43.2767,-9.772,46.9513,0.1402,-0.2409,41.96,0.415,0.169
20251002,0.34,0.4199,0.0931,2.0481,0.0614,16.29,0.273,0.7218,35.8,-1.6484,40.686,9.2787,-50.0353,0.8459,0.2634,62.97,0.411,-1.0125
20251010,-0.2756,-0.0814,-0.5222,-0.2915,0.7976,16.43,0.562,0.7166,41.59,-0.4267,49.992,-0.7392,-49.2688,0.0753,-0.4761,37.51,0.415,0.4601
20251013,-2.7112,-3.5623,-1.8957,-6.3244,31.832,21.66,-0.071,0.7145,46.83,1.5583,49.6494,-25.1462,-25.2044,-0.0397,1.3277,34.9,0.405,-2.3385
20251014,1.5599,2.2076,1.2928,4.9296,-12.1422,19.03,0.529,0.7041,40.85,0.4809,-34.7733,-17.0925,48.1341,-0.7457,-1.168,31.1,0.405,0.0
20251015,-0.1564,-0.7619,0.4404,-2.2777,9.3536,20.81,-0.2071,0.7165,41.69,0.276,32.3685,-52.4632,15.1683,1.9214,1.4606,79.58,0.402,-0.7159
20251016,0.4026,0.6588,-0.0371,2.9942,-0.8169,20.64,0.2356,0.7979,49.21,2.0572,7.5428,41.131,-51.3262,0.0939,-0.1405,41.1,0.405,0.5967
20251017,-0.6294,-0.4744,-0.6509,0.4871,22.626,25.31,-0.6534,0.7945,44.84,1.3052,25.5013,26.02,-48.4786,-1.1632,-1.0438,21.35,0.398,-1.7301
20251020,0.5271,0.5205,0.5187,-0.3241,-17.8981,20.78,-0.3077,0.8183,41.61,0.0667,49.0814,-25.7908,-25.1278,1.0393,0.6126,61.6,0.401,0.7797
20251021,1.0672,1.3694,1.117,1.5794,-12.2714,18.23,0.284,0.8467,46.95,1.1457,-11.9566,49.4898,-38.5536,-0.0149,-0.5028,38.46,0.399,-0.5241
20251022,0.0033,-0.1604,0.4671,-0.6646,-1.9748,17.87,0.0,0.8468,48.42,1.8764,-18.0722,80.186,-1.7418,0.8495,0.5878,60.3,0.396,-0.577
20251023,-0.5338,-0.9291,-0.7125,-2.3643,4.0851,18.6,0.7748,0.8649,44.56,0.8045,-49.8741,42.854,7.2719,-0.577,-0.3062,26.6,0.395,-0.2523
20251024,0.5827,0.8857,0.3095,2.5431,-6.9893,17.3,-0.0238,0.8406,41.66,0.1336,-27.9413,-22.7048,49.3538,0.6474,0.0089,47.03,0.399,0.9613
20251027,0.7902,1.1467,1.0111,1.892,-5.3757,16.37,0.3803,0.852,46.8,1.9442,14.5748,36.1617,-49.2635,0.9998,0.3238,56.27,0.4,0.1503
20251028,1.229,1.8642,0.7149,2.7382,-3.5431,15.79,0.0787,0.8782,45.73,1.9048,36.075,18.4888,-45.4363,0.1345,-0.0517,39.75,0.4,0.0
20251029,0.2288,0.8039,0.3403,0.3729,3.9899,16.42,-0.4175,0.8752,45.99,2.0542,-49.4072,3.6348,46.958,-0.2328,-0.8019,30.7,0.398,-0.3503
20251030,-0.0044,0.5497,-0.1559,1.8516,3.0451,16.92,-0.3494,0.863,40.07,0.9719,-6.2528,55.6338,-38.1134,-1.47,-1.8614,18.97,0.406,1.883
20251031,-0.9905,-1.5749,-0.2307,-1.5274,-0.0591,16.91,-0.1374,0.9245,38.54,0.0789,4.6445,-48.9107,46.4448,0.2292,0.0297,40.25,0.409,0.8625
20251103,0.2618,0.6099,0.0857,0.1754,3.1342,17.44,0.0007,0.8074,37.19,-0.3393,50.3304,-31.5144,-18.1551,-0.0,-0.5045,36.33,0.41,0.1955
20251104,0.1721,0.4626,-0.4756,0.5853,-1.5482,17.17,0.2212,0.7824,33.2,-1.3392,-47.4071,26.6302,25.9628,0.1444,-0.0942,42.51,0.411,0.1219
20251105,-1.1737,-2.0394,-0.5312,-4.0077,10.6581,19.0,0.1261,0.7681,33.75,-1.3292,-43.045,-6.9761,49.9789,-1.7336,-1.4328,17.36,0.409,-0.414
20251106,0.3654,0.6474,0.4795,3.0188,-5.2105,18.01,0.7586,0.8703,31.08,-2.83,-44.8635,-2.5853,52.5511,0.3669,-0.6263,53.03,0.416,1.663
20251107,-1.1178,-1.8971,-0.8427,-2.3905,8.2732,19.5,-0.0049,0.8545,37.9,-0.9931,-49.5192,22.0704,28.4104,-1.8655,-0.7865,15.17,0.409,-1.5396
20251110,0.1262,-0.2145,0.1594,-1.0121,-2.1538,19.08,0.5668,0.9485,32.88,-3.0878,-27.8725,-22.6516,49.4758,2.1466,1.6795,81.14,0.409,0.0
20251111,1.5401,2.2719,0.812,3.0168,-7.7568,17.6,0.4213,1.0646,41.84,-0.9412,-8.8283,49.6793,-41.4924,-0.4356,-0.8539,33.49,0.411,0.4153
20251112,0.2075,-0.2502,1.1808,-2.4766,-1.8182,17.28,0.1437,1.0553,40.04,-1.5212,22.3811,30.5569,-47.062,1.8553,1.4303,78.94,0.412,0.2433
20251113,0.063,-0.2635,0.682,1.4675,1.331,17.51,0.2575,1.0495,52.36,2.0677,-11.9842,51.0606,-36.9552,0.5048,0.4206,52.29,0.407,-1.3349
20251114,-1.6557,-2.2904,-1.6529,-3.7191,14.2204,20.0,0.5603,1.0542,52.21,2.2056,52.1938,-34.6598,-13.1464,-1.8572,-0.7208,17.25,0.411,1.1562
20251117,-0.0502,0.1322,-0.6527,-0.1106,-0.85,19.83,0.047,1.1045,52.62,2.2139,-37.2917,-12.7353,49.973,-0.0539,-0.5625,41.59,0.415,0.8755
20251118,-0.9162,-0.8407,-1.1819,-1.5483,12.8593,22.38,-1.5102,1.0803,44.71,0.0134,45.7418,4.8066,-49.4516,-2.5794,-2.2036,10.04,0.413,-0.3616
20251119,-0.8256,-1.212,-1.07,-2.3071,10.3217,24.69,1.048,1.216,40.02,-2.1304,-23.2228,-26.3044,50.4728,-0.362,-0.5995,39.11,0.412,-0.2419
20251120,0.3754,0.5857,0.102,1.8165,-4.1717,23.66,-0.3516,1.1948,32.06,-4.3477,-49.1307,30.1045,20.7648,1.7921,1.0682,81.25,0.413,0.2425
20251121,-1.5567,-2.1546,-0.8377,-4.767,11.6653,26.42,0.6577,1.2675,37.85,-3.0604,28.0587,24.0027,-47.9386,-2.3076,-0.5644,14.54,0.411,-0.6533
20251124,0.9823,0.8834,1.0779,0.8558,-11.3172,23.43,0.4856,1.3431,37.3,-3.5108,-50.3799,7.3158,42.3043,-0.4857,-1.1761,33.61,0.406,-1.0472
20251125,1.5467,2.689,0.4387,4.6324,-12.42,20.52,-0.3747,1.3134,35.71,-3.9425,-32.6886,50.0396,-17.2718,0.008,-0.7466,40.3,0.404,-0.6153
20251126,0.9062,0.6715,1.4299,0.1638,-9.5517,18.56,0.4858,1.3116,41.76,-1.3552,49.0947,9.6255,-41.2798,1.8669,1.1981,81.94,0.4,-0.8915
20251127,0.6907,0.8213,0.6679,2.7595,-7.3815,17.19,-0.674,1.3955,50.33,0.8737,16.4484,33.1643,-50.3873,0.1975,-0.1308,43.76,0.4,-0.0999
20251128,,,,,,17.19,0.387,1.3673,42.83,-0.7209,7.3482,40.9714,-51.6803,1.916,1.4756,76.2,0.4,
20251201,0.5355,0.6505,0.61,1.8217,-4.8866,16.35,-0.6249,1.437,55.16,3.5026,-49.4365,33.0712,17.4923,0.2909,-0.4494,44.65,0.402,0.4752
20251202,-0.5323,-0.3842,-0.8951,-0.0658,5.4434,17.24,0.2888,1.4389,57.37,4.2793,18.2798,40.3336,-41.3866,0.9043,0.6295,63.08,0.41,1.9666
20251203,0.2457,0.5918,0.3915,1.8366,-3.7703,16.59,0.3105,1.4529,61.93,5.1756,34.3377,16.786,-48.8763,0.8788,0.4707,62.72,0.409,-0.2441
20251204,0.298,0.1726,0.8603,1.8329,-3.0741,16.08,-0.1911,1.4071,58.08,4.1875,13.2714,41.064,-45.6646,-0.3121,-0.574,30.26,0.406,-0.7097
20251205,0.108,0.2177,-0.0667,-0.8865,-1.8657,15.78,-0.1588,1.4094,55.38,3.6779,-48.7427,18.4445,32.8128,0.6743,0.4209,57.85,0.411,1.2571
20251208,0.1937,0.3105,0.2174,1.093,-2.3447,15.41,0.5017,1.3388,51.71,2.4363,23.5883,26.8782,-49.5334,0.1112,-0.3231,39.24,0.414,0.7546
20251209,-0.3477,-0.1367,-0.4497,1.1019,8.1116,16.66,-0.0387,1.2647,50.63,2.2565,48.8337,-11.5524,-39.6139,0.0477,0.0433,39.02,0.417,0.7973
20251210,-0.0876,0.1299,-0.375,-0.0368,1.6207,16.93,-0.2242,1.2583,45.82,1.3998,-41.4859,-9.6015,48.9126,-0.1479,-0.3292,32.86,0.419,0.3356
20251211,0.675,0.3294,1.046,1.2883,-6.8517,15.77,-0.0395,1.1971,39.85,0.3732,49.245,-24.1557,-26.5993,0.6948,0.1556,56.37,0.416,-0.5256
20251212,0.2079,-0.2549,1.3448,-0.7501,-5.8339,14.85,0.0756,1.2014,45.07,1.3801,24.6052,-49.5358,25.859,0.852,0.4044,59.8,0.414,-0.5524
20251215,-1.0664,-1.6898,-0.505,-5.099,5.9933,15.74,0.1232,1.1277,45.46,1.5578,6.2922,44.1975,-49.5103,-0.222,0.3945,37.51,0.419,1.2799
20251216,-0.1597,-0.5939,-0.0856,-0.6136,4.8285,16.5,0.1401,1.1301,45.11,1.2247,-31.2092,-18.5477,50.243,-1.6799,-1.7836,15.38,0.418,-0.2861
20251217,-0.2384,0.2344,-0.6244,-0.4573,-0.1212,16.48,-0.3687,1.0327,40.38,-0.5029,-42.1303,-7.8118,50.058,0.0559,-0.4419,48.48,0.415,-0.7891
20251218,-1.1592,-1.8092,-0.4745,-3.7814,6.9175,17.62,0.2903,1.0246,43.51,-0.2991,-27.5559,48.639,-23.8051,-0.9694,-0.1037,21.81,0.415,0.0482
20251219,0.7934,1.3794,0.1376,2.514,-4.2565,16.87,0.1536,0.994,36.6,-1.9633,-40.9575,-10.6599,48.3827,1.1356,0.4672,66.92,0.412,-0.8432
20251222,0.8818,1.3095,0.3817,2.9757,-11.6183,14.91,0.0244,0.846,38.02,-1.6797,-30.868,49.4815,-19.6505,1.2933,0.5155,65.73,0.415,0.8503
20251223,0.6436,0.52,0.4732,1.0993,-5.5667,14.08,-0.0434,0.8532,43.67,-0.1644,19.3123,31.6314,-49.0563,-1.2225,-1.5448,20.67,0.417,0.4336
20251224,0.455,0.5677,0.1649,0.5454,-0.5682,14.0,0.2117,0.9196,44.72,0.293,34.6434,17.6101,-47.7465,-0.1935,-0.561,35.02,0.417,0.0
20251226,0.3221,0.2184,0.5961,0.276,-3.7857,13.47,0.1239,0.8533,42.03,0.0435,32.6059,18.3446,-49.0495,-0.3019,-0.6145,30.54,0.414,-0.7916
20251229,-0.0304,-0.0856,-0.0414,0.0454,0.9651,13.6,-2.1743,0.8608,43.78,0.711,34.3818,14.7075,-50.9107,0.6349,0.6947,49.34,0.414,0.0
20251230,-0.3492,-0.5033,-0.5113,-0.4075,4.4118,14.2,-0.3588,0.7732,40.26,0.2103,40.8824,-42.5,16.6176,-0.3183,-0.2172,35.34,0.412,-0.4836
