date,code,inst,corp,indiv,foreign
20211115,021080,10,97469030,1575530,-99044570
20211116,021080,26787770,14040435,-246634615,205806410
20211117,021080,-5020,-4673000,827168755,-822490735
20211118,021080,395976430,-118719080,-1288119160,1010861810
20211119,021080,-18634830,124274250,419021310,-524660730
20211122,021080,-69680450,134024020,350257720,-414601290
20211123,021080,-22460620,102616630,-158166565,78010555
20211124,021080,-17315020,10225000,-50973740,58063760
20211125,021080,-65670,12600250,-153022940,140488360
20211126,021080,151712750,-187668360,-1994893170,2030848780
20211129,021080,-103179980,112685310,1250802800,-1260308130
20211130,021080,-78013525,4201380,419538670,-345726525
20211201,021080,373365,-19056460,-464009150,482692245
20211202,021080,-10458975,-9548550,518275500,-498267975
20211203,021080,24247320,20107490,-1199272840,1154918030
20211206,021080,-22792265,14147120,1147682455,-1139037310
20211207,021080,158070,-4915,359608605,-359761760
20211208,021080,-4960,-40009935,-241215880,281230775
20211209,021080,-15540,10821170,-684912910,674107280
20211210,021080,-15210,-15549620,93440730,-77875900
20211213,021080,177700,20540,128820570,-129018810
20211214,021080,-26226710,63798160,-641981150,604409700
20211215,021080,-54182480,-29249820,1136110390,-1052678090
20211216,021080,-91100,-42189080,70311820,-28031640
20211217,021080,-127110,-51179470,-324006940,375313520
20211220,021080,-35560,-70597370,359183570,-288550640
20211221,021080,-26300,27555500,64666500,-92195700
20211222,021080,53490,20654580,-742051240,721343170
20211223,021080,-63770,97116430,-56608040,-40444620
20211224,021080,-16140,153309630,-592380590,439087100
20211227,021080,-47580,-13410210,501752850,-488295060
20211228,021080,543990700,-61954830,981724790,-1463760660
20211229,021080,527709050,99894440,-1618501530,990898040
20211230,021080,532650000,0,-413476620,-119173380
20210104,021240,-1046972500,71539900,-628176000,1603608600
20210105,021240,-2037673200,-3147800,4772013800,-2731192800
20210106,021240,-3528226900,9011500,689717300,2829498100
20210107,021240,2817393100,-21881100,-4530109500,1734597500
20210108,021240,-5470590900,69400000,-184706300,5585897200
20210111,021240,-10378215300,70619000,6531759400,3775836900
20210112,021240,-4455406500,-219600,2907660400,1547965700
20210113,021240,-158229700,1214400,-4598100000,4755115300
20210114,021240,873459500,-3859400,-7850063000,6980462900
20210115,021240,595485000,103782900,1612571800,-2311839700
20210118,021240,1431675000,-3298000,-693593600,-734783400
20210119,021240,2884993300,-1244200,-2628828600,-254920500
20210120,021240,-4193610900,-51877000,5254526100,-1009038200
20210121,021240,-631423600,-19541000,-1198305100,1849269700
20210122,021240,-1547398500,19884800,-997963200,2525476900
20210125,021240,-2259664500,35247900,-506373200,2730789800
20210126,021240,-4463441700,21920600,4142041800,299479300
20210127,021240,-953565400,14959200,3520025600,-2581419400
20210128,021240,-865665900,74166100,5601910100,-4810410300
20210129,021240,-1135706500,83344200,4641588400,-3589226100
20210201,021240,-759215800,-9352400,-4764236900,5532805100
20210202,021240,-656784200,-4502200,723660600,-62374200
20210203,021240,-1687745400,71000,1731272900,-43598500
20210204,021240,-6759436100,-40230800,13574712700,-6775045800
20210205,021240,-1603476200,29926500,2699714000,-1126164300
20210208,021240,-971785700,2579000,-2639229600,3608436300
20210209,021240,-386718200,69623700,-1536124600,1853219100
20210210,021240,-3035466700,3533200,-1873410700,4905344200
20210215,021240,-3077205800,1018200,505626800,2570560800
20210216,021240,-2924228000,-31088400,-2309157900,5264474300
20210217,021240,-3142247800,11027600,5963399800,-2832179600
20210218,021240,-1049353300,197343600,10860501700,-10008492000
20210219,021240,-1678723800,147749300,16619043600,-15088069100
20210222,021240,-2675393000,-85340500,7633881700,-4873148200
20210223,021240,1289523300,57014100,3659564300,-5006101700
20210224,021240,1237704200,21957800,3478393400,-4738055400
20210225,021240,2288524300,84979200,4404937700,-6778441200
20210226,021240,-2316340900,-52580400,9310273200,-6941351900
20210302,021240,2927232100,257613100,836850900,-4021696100
20210303,021240,2807701700,-18211000,1254682800,-4044173500
20210304,021240,-278174900,71644400,3810456800,-3603926300
20210305,021240,-403027000,5522800,3004489100,-2606984900
20210308,021240,2515286700,-33158000,-2237774700,-244354000
20210309,021240,2919612800,-35716000,-1271041000,-1612855800
20210310,021240,242210600,-34535500,628368100,-836043200
20210311,021240,-613914900,12804400,1824853200,-1223742700
20210312,021240,900051300,43517400,2459665600,-3403234300
20210315,021240,267186400,-26217400,2434722900,-2675691900
20210316,021240,2167394300,23023200,2194031400,-4384448900
20210317,021240,2057752400,29794800,5176246100,-7263793300
20210318,021240,778155000,146240500,2235424700,-3159820200
20210319,021240,-2111598400,99742900,14997738200,-12985882700
20210322,021240,-65669800,30584800,11359915900,-11324830900
20210323,021240,273327700,16596300,3320360600,-3610284600
20210324,021240,1426939000,-32209200,-1254315600,-140414200
20210325,021240,-1893418700,13224600,2613665600,-733471500
20210326,021240,1091614700,49685900,629302400,-1770603000
20210329,021240,-2790295000,20726300,4100724200,-1331155500
20210330,021240,2250054800,53526000,-4555116600,2251535800
20210331,021240,-884819900,6016400,3506252700,-2627449200
20210401,021240,-1129700600,27285600,-1788380000,2890795000
20210402,021240,-1055217600,-108154000,1266318400,-102946800
20210405,021240,-4177893400,-20314500,6056472700,-1858264800
20210406,021240,-634545300,7064500,-2085513700,2712994500
20210407,021240,610194900,56013900,-313769900,-352438900
20210408,021240,-63199100,244937100,3409658300,-3591396300
20210409,021240,3710592900,46610800,-10273051000,6515847300
20210412,021240,-891397100,22262300,-2715817600,3584952400
20210413,021240,523419500,192704700,1528876100,-2245000300
20210414,021240,3007255500,38924600,-1436407700,-1609772400
20210415,021240,-3510717300,-31914400,6130379500,-2587747800
20210416,021240,-1322247100,79800700,-258953000,1501399400
20210419,021240,1394767300,118554600,1816601500,-3329923400
20210420,021240,1920002900,9627200,-227724000,-1701906100
20210421,021240,-2579967300,57376600,6339421400,-3816830700
20210422,021240,1173750800,292504900,982792800,-2449048500
20210423,021240,2927424600,-117827200,-1046192900,-1763404500
20210426,021240,2785159200,78192100,-1562477900,-1300873400
20210427,021240,402752200,108571600,2124389200,-2635713000
20210428,021240,3446164800,115332100,-3060718700,-500778200
20210429,021240,4015806400,-9689600,1813298900,-5819415700
20210430,021240,3217274600,64284600,-2197890600,-1083668600
20210503,021240,1989826400,-29531900,-786826400,-1173468100
20210504,021240,1289840100,3924100,838413100,-2132177300
20210506,021240,1928327300,336100,-64223500,-1864439900
20210507,021240,5485906500,223355100,-10833897300,5124635700
20210510,021240,4388425900,42016700,-5226713500,796270900
20210511,021240,-379665100,-104525300,3101264900,-2617074500
20210512,021240,1309903900,-9509000,568798600,-1869193500
20210513,021240,37939651300,512757800,-50989079500,12536670400
20210514,021240,16360587900,774642600,-12244865800,-4890364700
20210517,021240,3644483000,60939500,-7937221400,4231798900
20210518,021240,9193308200,-345133800,-16833469600,7985295200
20210520,021240,1171473500,57357800,-6101618900,4872787600
20210521,021240,-992115500,-224672500,-3433709300,4650497300
20210524,021240,7205179000,-25579900,-6545115200,-634483900
20210525,021240,10160177800,-100847100,-8184931000,-1874399700
20210526,021240,15167351300,-75191300,-16218195500,1126035500
20210527,021240,8984885100,-341303900,-2744297200,-5899284000
20210528,021240,5076077600,335351800,-2717703100,-2693726300
20210531,021240,3048972200,211905200,-2589347900,-671529500
20210601,021240,3555093800,557397000,-1420921400,-2691569400
20210602,021240,-3540117700,-30946000,-1525530000,5096593700
20210603,021240,-5134915700,111819000,2143618300,2879478400
20210604,021240,-1993412000,-39159600,-1375488300,3408059900
20210607,021240,1697410900,-44533000,2916523300,-4569401200
20210608,021240,-5669182600,193830800,670647700,4804704100
20210609,021240,-2227293800,-43188700,1387788800,882693700
20210610,021240,-4886024600,10230600,272726300,4603067700
20210611,021240,-420342000,-22320000,247788700,194873300
20210614,021240,-4248215200,-25816900,998038000,3275994100
20210615,021240,2603784900,-16264900,-1432894800,-1154625200
20210616,021240,74831300,-33286000,-3234265500,3192720200
20210617,021240,-2406850300,-271103000,1862444700,815508600
20210618,021240,274149500,-223306100,140946300,-191789700
20210621,021240,-2279859900,4683800,-781884500,3057060600
20210622,021240,302952300,77777800,-1955293400,1574563300
20210623,021240,-1868313200,67519400,2482091200,-681297400
20210624,021240,-262029800,177711800,-1136059400,1220377400
20210625,021240,1584577200,-1098070200,-2722822900,2236315900
20210628,021240,-652000800,282259200,1424164700,-1054423100
20210629,021240,-1140071700,8022300,-1880027600,3012077000
20210630,021240,-766483600,73424000,1102048600,-408989000
20210701,021240,-1138379400,-14795000,-8258427000,9411601400
20210702,021240,-371551700,-62597000,-1186388800,1620537500
20210705,021240,246960400,-33868100,1303374200,-1516466500
20210706,021240,-1927187200,12983600,701624200,1212579400
20210707,021240,-1106144500,-195309100,-737947100,2039400700
20210708,021240,-2126571300,8848800,1311544200,806178300
20210709,021240,-320334200,-179614100,564722400,-64774100
20210712,021240,-844970500,4803200,-1479812500,2319979800
20210713,021240,-609163600,23520000,-340859700,926503300
20210714,021240,-1851641700,-38242900,1177085700,712798900
20210715,021240,-362515400,82140300,-47588800,327963900
20210716,021240,-1825847400,71344400,2469063500,-714560500
20210719,021240,-876948500,8104800,-610115900,1478959600
20210720,021240,6213981000,-377200,-7029306100,815702300
20210721,021240,14047718800,5823000,-16922530200,2868988400
20210722,021240,3133156400,-36078200,146258700,-3243336900
20210723,021240,16951864900,48652000,-24558935200,7558418300
20210726,021240,8625883900,-222285300,-5164151200,-3239447400
20210727,021240,308201400,-13383900,351661700,-646479200
20210728,021240,1056052000,-33985800,-2667212000,1645145800
20210729,021240,1932595200,-2115200,-2788022200,857542200
20210730,021240,-191340900,-3157600,-1854781300,2049279800
20210802,021240,2263197300,-72300000,-1852672400,-338224900
20210803,021240,1388520400,-20757500,-3699492000,2331729100
20210804,021240,2249836700,-13323900,-1381469400,-855043400
20210805,021240,2589766500,-4315000,169658900,-2755110400
20210806,021240,1091039800,-51098500,205148500,-1245089800
20210809,021240,-13606501300,923180700,40072753800,-27389433200
20210810,021240,-173333000,-112651400,2180070000,-1894085600
20210811,021240,1470168500,1551000,-4846655100,3374935600
20210812,021240,-1029344500,23155200,-518219400,1524408700
20210813,021240,-7136050700,64621900,1121613700,5949815100
20210817,021240,-2880725300,-162340700,-2849204700,5892270700
20210818,021240,907892200,5484400,3227313700,-4140690300
20210819,021240,-2142229800,-107236800,-1040893400,3290360000
20210820,021240,-607860600,-65412300,-2443296200,3116569100
20210823,021240,-992442000,-258226200,-1611771400,2862439600
20210824,021240,-1551088400,24775200,235091800,1291221400
20210825,021240,-832272700,742000,184658500,646872200
20210826,021240,-5178313900,42881800,3514389200,1621042900
20210827,021240,3120200400,-8746500,-5206644800,2095190900
20210830,021240,2728859400,-24555700,-3681938400,977634700
20210831,021240,-910524600,-227975400,-3906272400,5044772400
20210901,021240,-2059524200,-25277100,1612182500,472618800
20210902,021240,-2551219500,90783000,168077700,2292358800
20210903,021240,-91015500,22456000,-2573772400,2642331900
20210906,021240,-1549511800,-34193700,-530653000,2114358500
20210907,021240,-748037700,15923500,670630000,61484200
20210908,021240,985489200,-37409200,-1231912900,283832900
20210909,021240,-2042840000,-27669500,-2213060200,4283569700
20210910,021240,2636117000,-108177700,-1799045800,-728893500
20210913,021240,225220400,-426119800,-615703200,816602600
20210914,021240,2672962900,-166494600,-4474941100,1968472800
20210915,021240,450399300,-1910000,-2617856000,2169366700
20210916,021240,1883048600,2622000,-2380000900,494330300
20210917,021240,19786600,-23221800,-954320400,957755600
20210923,021240,1315667600,49627200,2145161200,-3510456000
20210924,021240,-932412000,-128176700,2084864600,-1024275900
20210927,021240,1643976800,18823700,-320602500,-1342198000
20210928,021240,-1765928900,77552500,3389834500,-1701458100
20210929,021240,-90199100,-233561200,1707324200,-1383563900
20210930,021240,959251000,199184000,-694924500,-463510500
20211001,021240,-30381200,30586000,-679196000,678991200
20211005,021240,2267112200,18124100,-1370005500,-915230800
20211006,021240,-238854200,194341200,3088106200,-3043593200
20211007,021240,1701476200,69387100,-1831885700,61022400
20211008,021240,-2095485700,10450000,-694574600,2779610300
20211012,021240,2165615300,0,-1779298900,-386316400
20211013,021240,4378425100,3744700,-3513718400,-868451400
20211014,021240,3600326800,-146204600,-3216871800,-237250400
20211015,021240,6488830200,187471300,-5850314600,-825986900
20211018,021240,6794248100,99690400,-13471663200,6577724700
20211019,021240,278936800,-4200000,-1809560900,1534824100
20211020,021240,1585412300,34656000,-3471184700,1851116400
20211021,021240,-665939000,-154420400,-685692200,1506051600
20211022,021240,626827500,-158949000,-1284571700,816693200
20211025,021240,-234289100,-10012000,-1006993900,1251295000
20211026,021240,606463600,-1681000,-180394100,-424388500
20211027,021240,-821971300,4368000,-456312500,1273915800
20211028,021240,215000900,-12712800,735690500,-937978600
20211029,021240,-951168000,4049400,-283250500,1230369100
20211101,021240,1941340600,54876300,-48642400,-1947574500
20211102,021240,1793155400,-48412800,-144050000,-1600692600
20211103,021240,-1927771500,88731900,2007653700,-168614100
20211104,021240,1041658500,0,-782889100,-258769400
20211105,021240,-746255700,77800,304785400,441392500
20211108,021240,1827733900,689200,-3832253600,2003830500
20211109,021240,499234700,-10799000,-807919800,319484100
20211110,021240,-281812300,30526900,590021500,-338736100
20211111,021240,-1506648600,-555100,-298886500,1806090200
20211112,021240,-410977200,0,731128600,-320151400
20211115,021240,109149300,0,-409478400,300329100
20211116,021240,-2322191600,27473500,1192456600,1102261500
20211117,021240,-5862530100,249362600,3127958900,2485208600
20211118,021240,-889455200,16753000,1004380200,-131678000
20211119,021240,-1172834200,0,-833774500,2006608700
20211122,021240,1124935100,9815300,626133200,-1760883600
20211123,021240,-2207692900,15114000,1972796300,219782600
20211124,021240,-2125952200,25169300,895138900,1205644000
20211125,021240,-207973500,0,-56233000,264206500
20211126,021240,-848603000,1108300,1694157700,-846663000
20211129,021240,2908287400,5011000,331904700,-3245203100
20211130,021240,-3371135500,104956700,4221465100,-955286300
20211201,021240,-237999300,-12498500,-1077869300,1328367100
20211202,021240,-747984600,-18803800,-806253200,1573041600
20211203,021240,-1107022700,-13651900,-690953500,1811628100
20211206,021240,-1936765700,-821700,-1682184300,3619771700
20211207,021240,-52872800,-17881600,-3014819600,3085574000
20211208,021240,543711400,-1546000,-2786006600,2243841200
20211209,021240,-1766670500,0,-544736200,2311406700
20211210,021240,-4948960800,-76500,525951500,4423085800
20211213,021240,-299143500,0,-576171700,875315200
20211214,021240,-753138600,-130050000,-281684500,1164873100
20211215,021240,-1241068400,-15040000,460941000,795167400
20211216,021240,-2159094300,59788200,335597800,1763708300
20211217,021240,-130487200,0,24235500,106251700
20211220,021240,-3134919100,0,509480000,2625439100
20211221,021240,1843536000,0,-3165602200,1322066200
20211222,021240,-710208900,0,412463200,297745700
20211223,021240,66363700,-18634000,-44238700,-3491000
20211224,021240,196431200,0,-18735000,-177696200
20211227,021240,-1118859700,0,-187712200,1306571900
20211228,021240,-837311000,41287100,-757004300,1553028200
20211229,021240,-5090343800,-2304000,680269400,4412378400
20211230,021240,-5391475500,243035100,3243663300,1904777100
20210104,021320,-4508650,6169000,38070440,-39730790
20210105,021320,662642220,-89065920,-957849770,384273470
20210106,021320,39183330,-18346800,154759210,-175595740
20210107,021320,-4926090,2031040,56246880,-53351830
20210108,021320,-2157850,38088780,24955390,-60886320
20210111,021320,64257990,6255700,-126640490,56126800
20210112,021320,53528460,0,-9768680,-43759780
20210113,021320,36973600,0,-7217430,-29756170
20210114,021320,32171890,-58112990,-49997920,75939020
20210115,021320,13891400,-166680,-14809830,1085110
20210118,021320,90465050,-1407560,-96195010,7137520
20210119,021320,-53579000,4655370,-160647700,209571330
20210120,021320,75732600,-13287460,120370230,-182815370
20210121,021320,-371464570,0,13114790,358349780
20210122,021320,5067960,0,165759950,-170827910
20210125,021320,-74627520,0,32099120,42528400
20210126,021320,64956700,46400000,-28009800,-83346900
20210127,021320,18364480,0,44383790,-62748270
20210128,021320,63313290,0,-984500,-62328790
20210129,021320,-82410490,608820,151031010,-69229340
20210201,021320,133090400,0,-186585580,53495180
20210202,021320,52657050,-24664000,-91214500,63221450
20210203,021320,0,0,-139088520,139088520
20210204,021320,0,4635000,124027240,-128662240
20210205,021320,40809840,0,60541440,-101351280
20210208,021320,41532510,0,-25307330,-16225180
20210209,021320,63998780,0,-36543320,-27455460
20210210,021320,90544560,13500000,-144677960,40633400
20210215,021320,25536000,-712920,-35823440,11000360
20210216,021320,48828400,0,-49684420,856020
20210217,021320,42998530,0,-35263070,-7735460
20210218,021320,63454460,0,10708150,-74162610
20210219,021320,51191160,0,-5664430,-45526730
20210222,021320,0,0,37194710,-37194710
20210223,021320,24722800,0,-2763650,-21959150
20210224,021320,8486740,0,66911810,-75398550
20210225,021320,-230670,-563860,-486690,1281220
20210226,021320,40960970,0,131542820,-172503790
20210302,021320,81444400,-349020,-91421700,10326320
20210303,021320,24660500,0,-54111800,29451300
20210304,021320,32800000,0,7442920,-40242920
20210305,021320,-5141920,0,396671330,-391529410
20210308,021320,8198970,0,-27317610,19118640
20210309,021320,40528010,0,-59789870,19261860
20210310,021320,40863840,-8270,-110984290,70128720
20210311,021320,0,0,-114002800,114002800
20210312,021320,0,0,20538930,-20538930
20210315,021320,4625740,0,-81946960,77321220
20210316,021320,10005690,0,17348750,-27354440
20210317,021320,35914410,0,-2402270,-33512140
20210318,021320,52842840,0,-56741650,3898810
20210319,021320,25202840,0,-73938890,48736050
20210322,021320,36559580,0,-34837540,-1722040
20210323,021320,-7140,0,-16006910,16014050
20210324,021320,0,0,36575480,-36575480
20210325,021320,0,-11196250,38389750,-27193500
20210326,021320,44383900,0,-48592750,4208850
20210329,021320,45421950,0,-38641270,-6780680
20210330,021320,-2240,0,18892220,-18889980
20210331,021320,-1130,0,-33274780,33275910
20210401,021320,0,-18400000,18989400,-589400
20210402,021320,-1173510,0,41910930,-40737420
20210405,021320,-1614050,9020,-41527640,43132670
20210406,021320,16425750,0,-160182190,143756440
20210407,021320,0,-2552040,-24962960,27515000
20210408,021320,-243730,14090320,-543925020,530078430
20210409,021320,0,-9900100,-584340,10484440
20210412,021320,-205469350,45232100,653133300,-492896050
20210413,021320,0,-13943600,-32225100,46168700
20210414,021320,-1477300,846600,33957450,-33326750
20210415,021320,0,-4200000,13302500,-9102500
20210416,021320,20950,51750,-86431950,86359250
20210419,021320,-3712800,31781900,-36553750,8484650
20210420,021320,217533500,108244250,-532362500,206584750
20210421,021320,-488400,5041750,56004150,-60557500
20210422,021320,-694050,64119350,-97419800,33994500
20210423,021320,286566100,11843500,-416700250,118290650
20210426,021320,0,73719750,-4818750,-68901000
20210427,021320,-23400,71320000,13267600,-84564200
20210428,021320,0,39910350,98805150,-138715500
20210429,021320,11100,1743750,-21806300,20051450
20210430,021320,-5655350,12948700,-167022250,159728900
20210503,021320,0,14842100,-210537900,195695800
20210504,021320,62050,4615150,-270348350,265671150
20210506,021320,0,995100,129735100,-130730200
20210507,021320,3390000,0,-29375300,25985300
20210510,021320,-44850,0,-13510200,13555050
20210511,021320,0,3235000,-110013400,106778400
20210512,021320,0,737000,55681350,-56418350
20210513,021320,0,5909400,-23911250,18001850
20210514,021320,10900,5425000,80227350,-85663250
20210517,021320,0,0,-46376500,46376500
20210518,021320,0,69155500,-99019100,29863600
20210520,021320,-10700,0,-22736550,22747250
20210521,021320,0,0,-38686200,38686200
20210524,021320,164800,1369900,11566800,-13101500
20210525,021320,0,0,-109408850,109408850
20210526,021320,-3192850,82000,-65781550,68892400
20210527,021320,0,0,-44407000,44407000
20210528,021320,0,0,5589850,-5589850
20210531,021320,0,0,-15486200,15486200
20210601,021320,0,0,-34304150,34304150
20210602,021320,-266384500,0,173812150,92572350
20210603,021320,0,0,79649850,-79649850
20210604,021320,0,0,51377050,-51377050
20210607,021320,0,0,19714400,-19714400
20210608,021320,540000,9925500,-90143950,79678450
20210609,021320,0,5450000,113368050,-118818050
20210610,021320,0,0,14105250,-14105250
20210611,021320,-512050,0,44525000,-44012950
20210614,021320,0,0,-55320750,55320750
20210615,021320,0,0,30813950,-30813950
20210616,021320,0,0,53049700,-53049700
20210617,021320,0,0,62416750,-62416750
20210618,021320,0,0,37517200,-37517200
20210621,021320,0,0,21498400,-21498400
20210622,021320,0,1015000,16194200,-17209200
20210623,021320,0,0,52120850,-52120850
20210624,021320,0,0,32681930,-32681930
20210625,021320,0,0,-112885350,112885350
20210628,021320,0,0,-107696000,107696000
20210629,021320,0,1055000,35037350,-36092350
20210630,021320,0,2105000,26339200,-28444200
20210701,021320,0,0,12702300,-12702300
20210702,021320,0,0,-199774550,199774550
20210705,021320,0,0,92222150,-92222150
20210706,021320,0,2992650,43372350,-46365000
20210707,021320,0,0,-21776000,21776000
20210708,021320,0,-15708000,12176050,3531950
20210709,021320,0,0,89219170,-89219170
20210712,021320,0,0,-32779500,32779500
20210713,021320,0,-3180000,-387883700,391063700
20210714,021320,0,0,57198700,-57198700
20210715,021320,0,0,70971550,-70971550
20210716,021320,0,0,-113242050,113242050
20210719,021320,0,0,-62234300,62234300
20210720,021320,9882500,-270900,97434000,-107045600
20210721,021320,9983750,-4336300,9244550,-14892000
20210722,021320,0,0,37055950,-37055950
20210723,021320,0,0,-13257550,13257550
20210726,021320,0,0,44160750,-44160750
20210727,021320,0,0,22205750,-22205750
20210728,021320,4998000,0,42811900,-47809900
20210729,021320,0,0,-1054500,1054500
20210730,021320,-1911400,0,34739900,-32828500
20210802,021320,4998000,0,410250,-5408250
20210803,021320,9990600,0,23445200,-33435800
20210804,021320,20444900,0,-97756650,77311750
20210805,021320,-28370000,99032750,-2244554700,2173891950
20210806,021320,-210800,-95434750,-1675584750,1771230300
20210809,021320,21067800,-148069450,-778922850,905924500
20210810,021320,0,12447900,-243645000,231197100
20210811,021320,-1205000,-3131400,119770450,-115434050
20210812,021320,7037350,34950,144199650,-151271950
20210813,021320,7038850,-4203750,325514100,-328349200
20210817,021320,15495750,189300,622616200,-638301250
20210818,021320,14979800,-1625000,147372300,-160727100
20210819,021320,177963650,-20838200,471592300,-628717750
20210820,021320,-10958820,195200,493043620,-482280000
20210823,021320,-23349980,0,248701940,-225351960
20210824,021320,0,25853750,-233145230,207291480
20210825,021320,-14470250,0,174004700,-159534450
20210826,021320,0,0,-27407450,27407450
20210827,021320,0,0,29833300,-29833300
20210830,021320,-27161750,23972800,-402393300,405582250
20210831,021320,0,-17534600,50041450,-32506850
20210901,021320,0,-22676000,30864200,-8188200
20210902,021320,0,-15390000,5408400,9981600
20210903,021320,-8665950,-17129200,474600,25320550
20210906,021320,0,-11671600,-60596100,72267700
20210907,021320,52218750,-11700000,87221600,-127740350
20210908,021320,-146796300,426900,223702500,-77333100
20210909,021320,28924900,5925000,-29687700,-5162200
20210910,021320,11707750,-5872000,-77342100,71506350
20210913,021320,32831500,29625000,-112880550,50424050
20210914,021320,24268750,-12075000,48244800,-60438550
20210915,021320,3782650,-23719450,51287800,-31351000
20210916,021320,814050,711000,86022050,-87547100
20210917,021320,757250,-5850000,79921650,-74828900
20210923,021320,-31709250,0,88987650,-57278400
20210924,021320,0,0,107458200,-107458200
20210927,021320,0,0,-69140050,69140050
20210928,021320,0,6632150,66561550,-73193700
20210929,021320,0,1080000,-59929300,58849300
20210930,021320,0,0,-2152950,2152950
20211001,021320,0,-4842450,97974900,-93132450
20211005,021320,0,-4354350,-21477950,25832300
20211006,021320,-7860380,0,231974180,-224113800
20211007,021320,-2320400,0,-53874650,56195050
20211008,021320,9982500,0,85183100,-95165600
20211012,021320,0,0,132619210,-132619210
20211013,021320,-6917800,0,-1450700,8368500
20211014,021320,-10921400,0,86250500,-75329100
20211015,021320,0,219500,44355200,-44574700
20211018,021320,-250800,-8190000,61140700,-52699900
20211019,021320,-321900,0,-4094200,4416100
20211020,021320,0,0,5994600,-5994600
20211021,021320,347850,205000,790900,-1343750
20211022,021320,0,10403000,-29651050,19248050
20211025,021320,-284350,0,-43975550,44259900
20211026,021320,0,0,23866750,-23866750
20211027,021320,0,101500,55266700,-55368200
20211028,021320,0,0,96196680,-96196680
20211029,021320,0,0,92485480,-92485480
20211101,021320,0,0,-2415670,2415670
20211102,021320,0,30300,-8286550,8256250
20211103,021320,-292177820,0,348535130,-56357310
20211104,021320,0,0,84116120,-84116120
20211105,021320,2009610,-17741000,63953100,-48221710
20211108,021320,-952630,-59410,-4925390,5937430
20211109,021320,-128960,0,61882660,-61753700
20211110,021320,0,-17709550,119361350,-101651800
20211111,021320,-2562250,-9421000,-11152990,23136240
20211112,021320,-7801170,0,-9264250,17065420
20211115,021320,0,0,8773370,-8773370
20211116,021320,0,0,31885520,-31885520
20211117,021320,0,0,69719630,-69719630
20211118,021320,0,180400,1919370,-2099770
20211119,021320,0,0,-4007130,4007130
20211122,021320,4977220,0,-6836560,1859340
20211123,021320,0,0,39079290,-39079290
20211124,021320,0,0,4028700,-4028700
20211125,021320,7576600,0,17335330,-24911930
20211126,021320,0,0,21663750,-21663750
20211129,021320,-452860,-3805820,2006430,2252250
20211130,021320,7970,0,13609990,-13617960
20211201,021320,1158410,0,-56270970,55112560
20211202,021320,86920,-92080,-4956320,4961480
20211203,021320,-1396820,0,58278220,-56881400
20211206,021320,3637390,1267500,-17412490,12507600
20211207,021320,0,78580,31424060,-31502640
20211208,021320,-25212080,4325000,92260420,-71373340
20211209,021320,-15660030,0,28005700,-12345670
20211210,021320,-19388160,0,2555960,16832200
20211213,021320,-12440340,0,15798190,-3357850
20211214,021320,-31763840,0,87083200,-55319360
20211215,021320,-9945260,0,31382850,-21437590
20211216,021320,-14842540,0,-15683070,30525610
20211217,021320,-5801030,-2544030,29304090,-20959030
20211220,021320,-11527490,0,71762910,-60235420
20211221,021320,-5929290,0,37855250,-31925960
20211222,021320,-491970,-12494050,33212480,-20226460
20211223,021320,-99700,-8047830,6123400,2024130
20211224,021320,0,0,17768740,-17768740
20211227,021320,-66390,-8300000,41330320,-32963930
20211228,021320,-8320,-27799820,120918680,-93110540
20211229,021320,-2293300,-2671500,113694920,-108730120
20211230,021320,0,0,108258330,-108258330
20210104,021650,0,3448000,-503396225,499948225
20210105,021650,-7730655,26446250,588935755,-607651350
20210106,021650,0,25167500,-39452095,14284595
20210107,021650,0,104875,-190247035,190142160
20210108,021650,0,3351500,-54241930,50890430
20210111,021650,0,0,209401165,-209401165
20210112,021650,0,206000,-191082055,190876055
20210113,021650,0,0,68701855,-68701855
20210114,021650,0,0,-110008615,110008615
20210115,021650,0,-1310160,27637340,-26327180
20210118,021650,0,-29570690,21571780,7998910
20210119,021650,3128335,0,-33403680,30275345
20210120,021650,0,-21000000,-178116210,199116210
20210121,021650,0,-10610000,-243087400,253697400
20210122,021650,0,107500,23058160,-23165660
20210125,021650,0,-3377475,-270176865,273554340
20210126,021650,0,0,304795705,-304795705
20210127,021650,0,559650,-35568935,35009285
20210128,021650,-824000,0,-21134590,21958590
20210129,021650,0,-490385,107012450,-106522065
20210201,021650,0,-1451000,139336445,-137885445
20210202,021650,-445910,0,-176844830,177290740
20210203,021650,0,-392695,-543737805,544130500
20210204,021650,0,30275,-257904745,257874470
20210205,021650,0,31255,112915310,-112946565
20210208,021650,0,29820,1827640,-1857460
20210209,021650,0,29676285,-147544700,117868415
20210210,021650,0,-28801240,444779305,-415978065
20210215,021650,0,90510,-198441950,198351440
20210216,021650,0,15361730,-147492970,132131240
20210217,021650,0,-9703100,260332050,-250628950
20210218,021650,0,532200,188327330,-188859530
20210219,021650,0,1640700,176426380,-178067080
20210222,021650,0,-528000,-71125690,71653690
20210223,021650,0,1080770,-22845940,21765170
20210224,021650,0,2495575,165971290,-168466865
20210225,021650,0,20228200,-30311530,10083330
20210226,021650,0,1003330,118732195,-119735525
20210302,021650,0,-252450,81705360,-81452910
20210303,021650,2242895,-5011935,-287819310,290588350
20210304,021650,0,3636770,431864260,-435501030
20210305,021650,0,-48000,62712365,-62664365
