date,code,inst,corp,indiv,foreign
20220607,006340,7510,0,-67210720,67203210
20220608,006340,9435,5192700,60767515,-65969650
20220609,006340,-111895,9126825,-55971090,46956160
20220610,006340,292165,0,11795860,-12088025
20220613,006340,-125095,499862940,-480897375,-18840470
20220614,006340,-9951730,830216120,-737615035,-82649355
20220615,006340,10224470,336879320,-296452400,-50651390
20220616,006340,-11265125,0,-25896860,37161985
20220617,006340,-824440,0,-181177235,182001675
20220620,006340,9697660,-59537415,103465275,-53625520
20220621,006340,2936980,75025080,-101619575,23657515
20220622,006340,-9410940,196116250,-149954125,-36751185
20220623,006340,7205820,275000000,-717164675,434958855
20220624,006340,-7351560,0,-332221115,339572675
20220627,006340,57345,115363470,-150332490,34911675
20220628,006340,3224740,0,-44088395,40863655
20220629,006340,9809995,0,1196000,-11005995
20220630,006340,317895,0,205640835,-205958730
20220701,006340,18964505,0,-117716275,98751770
20220704,006340,-18191650,448339800,-138163290,-291984860
20220705,006340,364925,0,-262123325,261758400
20220706,006340,16935,0,154605830,-154622765
20220707,006340,291360,0,-86448745,86157385
20220708,006340,43510,0,-30986040,30942530
20220711,006340,91470,0,-16133575,16042105
20220712,006340,292820,0,78282780,-78575600
20220713,006340,-63580,0,-49603645,49667225
20220714,006340,-5800,0,-59505750,59511550
20220715,006340,59833120,0,17436800,-77269920
20220718,006340,-7475,0,-42389395,42396870
20220719,006340,-3000,0,37402315,-37399315
20220720,006340,414975,0,25989135,-26404110
20220721,006340,-95100,0,-144059575,144154675
20220722,006340,-9083760,0,25227840,-16144080
20220725,006340,-86960,0,-1775225,1862185
20220726,006340,180285,0,4935445,-5115730
20220727,006340,1879555,-1863190,-51166910,51150545
20220728,006340,45615,0,-86073800,86028185
20220729,006340,645580,0,-105939520,105293940
20220801,006340,131310,0,-33973610,33842300
20220802,006340,291295,0,140658230,-140949525
20220803,006340,177730,-586620,-75011665,75420555
20220804,006340,4128830,0,-33474440,29345610
20220805,006340,1589135,0,24714795,-26303930
20220808,006340,-6190,0,-56776570,56782760
20220809,006340,2214550,0,-68649525,66434975
20220810,006340,1081480,0,197985270,-199066750
20220811,006340,-54980,0,-139518415,139573395
20220812,006340,-440890,1106000,6805425,-7470535
20220816,006340,51204345,0,19197425,-70401770
20220817,006340,49896005,0,66017475,-115913480
20220818,006340,-182580,0,18273635,-18091055
20220819,006340,-206205,0,93606385,-93400180
20220822,006340,458385,0,-387325,-71060
20220823,006340,10715965,0,-161415140,150699175
20220824,006340,1208260,0,-57249535,56041275
20220825,006340,2631620,0,12427420,-15059040
20220826,006340,2543745,0,2178790,-4722535
20220829,006340,1094255,0,77621620,-78715875
20220830,006340,-9071190,0,61536545,-52465355
20220831,006340,12120410,0,5535025,-17655435
20220901,006340,-9932425,13635,1070686350,-1060767560
20220902,006340,-4380,0,-125692785,125697165
20220905,006340,23370,0,50386360,-50409730
20220906,006340,99985,0,-179353285,179253300
20220907,006340,645775,0,147409255,-148055030
20220908,006340,358435,0,68573930,-68932365
20220913,006340,55305,0,-160234410,160179105
20220914,006340,329925,0,54208810,-54538735
20220915,006340,192985,1430,45860080,-46054495
20220916,006340,251625,1400,10721780,-10974805
20220919,006340,26600,0,-35927390,35900790
20220920,006340,-9895560,0,-178710970,188606530
20220921,006340,10099545,0,-74430625,64331080
20220922,006340,152380,0,-33097190,32944810
20220923,006340,-19211265,0,178797445,-159586180
20220926,006340,406320,0,-148738520,148332200
20220927,006340,193180,0,-234191270,233998090
20220928,006340,-17736145,0,-45660180,63396325
20220929,006340,14854160,0,-185356015,170501855
20220930,006340,-19598260,0,-137934440,157532700
20221004,006340,7265250,0,48123885,-55389135
20221005,006340,201375,0,126362490,-126563865
20221006,006340,25750,0,-197382055,197356305
20221007,006340,-78890,0,22532605,-22453715
20221011,006340,-72395,0,117399770,-117327375
20221012,006340,164955,0,-17676935,17511980
20221013,006340,65855,0,134034960,-134100815
20221014,006340,-9740840,0,-353020545,362761385
20221017,006340,-1039750,0,-61000700,62040450
20221018,006340,-18570,-2290,-52478060,52498920
20221019,006340,9478195,0,-51966480,42488285
20221020,006340,483060,0,48451495,-48934555
20221021,006340,9502715,0,118396595,-127899310
20221024,006340,-9031130,0,-123076325,132107455
20221025,006340,159505,0,-40964310,40804805
20221026,006340,-83490,0,78471720,-78388230
20221027,006340,248855,0,-16503300,16254445
20221028,006340,15275,0,27965535,-27980810
20221031,006340,-3390,0,38426100,-38422710
20221101,006340,-8362590,0,-56083430,64446020
20221102,006340,-1605265,0,-10113945,11719210
20221103,006340,21690,0,-61842340,61820650
20221104,006340,-30365,0,39628175,-39597810
20221107,006340,-336125,0,166783770,-166447645
20221108,006340,9622310,0,-79663620,70041310
20221109,006340,-2056000,0,-43998855,46054855
20221110,006340,-361285,0,-43382195,43743480
20221111,006340,-1708210,0,119258170,-117549960
20221114,006340,-111760,0,-124226485,124338245
20221115,006340,-535245,0,-123110,658355
20221116,006340,316715,0,9814780,-10131495
20221117,006340,159645,275000,758800670,-759235315
20221118,006340,-10216400,0,-128832660,139049060
20221121,006340,153090,0,103423360,-103576450
20221122,006340,-406995,0,-121599925,122006920
20221123,006340,2787675,0,-27423425,24635750
20221124,006340,1186355,0,-52231210,51044855
20221125,006340,1792055,0,28842995,-30635050
20221128,006340,54010,125,452005235,-452059370
20221129,006340,6300,0,-57448415,57442115
20221130,006340,-29315,0,-126309825,126339140
20221201,006340,14155,0,-28778215,28764060
20221202,006340,8925,0,-58091360,58082435
20221205,006340,125055,0,40604020,-40729075
20221206,006340,-558920,335895,59956665,-59733640
20221207,006340,-44775,0,26944070,-26899295
20221208,006340,-16285,0,31701345,-31685060
20221209,006340,-12660,0,17468220,-17455560
20221212,006340,-9549130,0,-39284505,48833635
20221213,006340,-180200,0,-10436560,10616760
20221214,006340,9819525,0,-58138305,48318780
20221215,006340,358995,0,-28447845,28088850
20221216,006340,81150,-312220,2643525,-2412455
20221219,006340,80375,0,41248340,-41328715
20221220,006340,-1455260,0,30267015,-28811755
20221221,006340,-861725,0,31585200,-30723475
20221222,006340,185145,0,-74194900,74009755
20221223,006340,229770,0,2095955,-2325725
20221226,006340,337665,0,-110198330,109860665
20221227,006340,285610,0,-165969170,165683560
20221228,006340,-1076060,0,-131183940,132260000
20221229,006340,147990,0,52762140,-52910130
20220103,006345,0,0,0,0
20220104,006345,0,0,0,0
20220105,006345,0,0,0,0
20220106,006345,0,48960,-135210,86250
20220107,006345,0,48875,-48875,0
20220110,006345,0,48705,-48705,0
20220111,006345,0,51390,-51390,0
20220112,006345,0,0,0,0
20220113,006345,0,49385,-49385,0
20220114,006345,0,49045,-49045,0
20220117,006345,0,0,5266960,-5266960
20220118,006345,0,50745,-50745,0
20220119,006345,0,0,0,0
20220120,006345,0,0,0,0
20220121,006345,0,0,0,0
20220124,006345,0,247600,-247600,0
20220125,006345,0,151725,-151725,0
20220126,006345,0,0,-7426495,7426495
20220127,006345,0,-12528810,22466730,-9937920
20220128,006345,0,0,-1574060,1574060
20220203,006345,0,0,0,0
20220204,006345,0,0,-2136500,2136500
20220207,006345,0,0,1257250,-1257250
20220208,006345,0,0,-2932730,2932730
20220209,006345,0,0,-2106010,2106010
20220210,006345,0,0,-654675,654675
20220211,006345,0,0,972825,-972825
20220214,006345,0,0,1108920,-1108920
20220215,006345,0,0,0,0
20220216,006345,0,0,-850750,850750
20220217,006345,0,0,104890,-104890
20220218,006345,0,0,2287575,-2287575
20220221,006345,0,0,-90204590,90204590
20220222,006345,0,0,30692835,-30692835
20220223,006345,0,0,2570070,-2570070
20220224,006345,0,0,-228800,228800
20220225,006345,0,0,0,0
20220228,006345,0,0,-1068080,1068080
20220302,006345,0,0,-200970,200970
20220303,006345,0,0,-1544450,1544450
20220304,006345,0,0,239180,-239180
20220307,006345,0,0,-927000,927000
20220308,006345,0,0,-1023275,1023275
20220310,006345,0,0,-147000,147000
20220311,006345,0,0,0,0
20220314,006345,0,0,2357000,-2357000
20220315,006345,0,0,154960,-154960
20220316,006345,0,0,60000,-60000
20220317,006345,0,0,0,0
20220318,006345,0,0,0,0
20220321,006345,0,0,0,0
20220322,006345,0,0,0,0
20220323,006345,0,0,0,0
20220324,006345,0,0,244740,-244740
20220325,006345,0,0,0,0
20220328,006345,0,0,367200,-367200
20220329,006345,0,0,-3668000,3668000
20220330,006345,0,0,-1610320,1610320
20220331,006345,0,-290000,5876590,-5586590
20220401,006345,0,1536360,-618890,-917470
20220404,006345,0,0,-634000,634000
20220405,006345,0,-1498600,1498600,0
20220406,006345,0,0,0,0
20220407,006345,0,0,97760,-97760
20220408,006345,0,0,-1366500,1366500
20220411,006345,0,0,0,0
20220412,006345,0,0,0,0
20220413,006345,0,0,0,0
20220414,006345,0,0,0,0
20220415,006345,0,0,161980,-161980
20220418,006345,0,0,0,0
20220419,006345,0,0,0,0
20220420,006345,0,0,729250,-729250
20220421,006345,0,0,0,0
20220422,006345,0,0,248740,-248740
20220425,006345,0,0,0,0
20220426,006345,0,0,-993600,993600
20220427,006345,0,0,0,0
20220428,006345,0,0,65630,-65630
20220429,006345,0,0,0,0
20220502,006345,0,0,3140,-3140
20220503,006345,0,0,-645750,645750
20220504,006345,0,501540,-501540,0
20220506,006345,0,0,0,0
20220509,006345,0,0,0,0
20220510,006345,0,0,0,0
20220511,006345,0,0,-4054850,4054850
20220512,006345,0,0,-691150,691150
20220513,006345,0,0,-30100,30100
20220516,006345,0,0,-909000,909000
20220517,006345,0,0,0,0
20220518,006345,0,0,0,0
20220519,006345,0,0,0,0
20220520,006345,0,597000,-597000,0
20220523,006345,0,0,0,0
20220524,006345,0,0,5695,-5695
20220525,006345,0,0,0,0
20220526,006345,0,0,0,0
20220527,006345,0,0,0,0
20220530,006345,0,0,-443940,443940
20220531,006345,0,0,459545,-459545
20220602,006345,0,0,51590,-51590
20220603,006345,0,0,-299000,299000
20220607,006345,0,0,-297500,297500
20220608,006345,0,0,0,0
20220609,006345,0,0,0,0
20220610,006345,0,0,0,0
20220613,006345,0,0,17790,-17790
20220614,006345,0,0,0,0
20220615,006345,0,0,84450,-84450
20220616,006345,0,0,0,0
20220617,006345,0,0,0,0
20220620,006345,0,0,0,0
20220621,006345,0,0,0,0
20220622,006345,0,0,0,0
20220623,006345,0,0,-25650,25650
20220624,006345,0,0,2485,-2485
20220627,006345,0,0,0,0
20220628,006345,0,0,0,0
20220629,006345,0,0,54585,-54585
20220630,006345,0,0,0,0
20220701,006345,0,0,0,0
20220704,006345,0,0,0,0
20220705,006345,0,0,0,0
20220706,006345,0,0,0,0
20220707,006345,0,1320000,-3891000,2571000
20220708,006345,0,0,0,0
20220711,006345,0,0,0,0
20220712,006345,0,0,12905,-12905
20220713,006345,0,0,0,0
20220714,006345,0,0,0,0
20220715,006345,0,0,0,0
20220718,006345,0,0,7620,-7620
20220719,006345,0,0,5140,-5140
20220720,006345,0,0,0,0
20220721,006345,0,0,10530,-10530
20220722,006345,0,0,0,0
20220725,006345,0,0,18445,-18445
20220726,006345,0,0,2635,-2635
20220727,006345,0,0,220080,-220080
20220728,006345,0,0,26300,-26300
20220729,006345,0,0,10600,-10600
20220801,006345,0,0,0,0
20220802,006345,0,0,0,0
20220803,006345,0,0,0,0
20220804,006345,0,0,51720,-51720
20220805,006345,0,0,0,0
20220808,006345,0,0,0,0
20220809,006345,0,0,0,0
20220810,006345,0,0,13725,-13725
20220811,006345,0,0,33540,-33540
20220812,006345,0,0,8415,-8415
20220816,006345,0,0,52060,-52060
20220817,006345,0,0,0,0
20220818,006345,0,0,8235,-8235
20220819,006345,0,0,0,0
20220822,006345,0,0,13760,-13760
20220823,006345,0,0,8095,-8095
20220824,006345,0,0,39525,-39525
20220825,006345,0,0,7995,-7995
20220826,006345,0,0,0,0
20220829,006345,0,0,10900,-10900
20220830,006345,0,0,535480,-535480
20220831,006345,0,0,15870,-15870
20220901,006345,0,0,53400,-53400
20220902,006345,0,0,2690,-2690
20220905,006345,0,0,2650,-2650
20220906,006345,0,0,2675,-2675
20220907,006345,0,0,2600,-2600
20220908,006345,0,0,330390,-330390
20220913,006345,0,0,-289940,289940
20220914,006345,0,0,-13075,13075
20220915,006345,0,0,60605,-60605
20220916,006345,0,0,0,0
20220919,006345,0,0,20940,-20940
20220920,006345,0,0,292105,-292105
20220921,006345,0,0,64000,-64000
20220922,006345,0,0,5190,-5190
20220923,006345,0,0,0,0
20220926,006345,0,0,0,0
20220927,006345,0,0,0,0
20220928,006345,0,0,187805,-187805
20220929,006345,0,0,196390,-196390
20220930,006345,0,0,22900,-22900
20221004,006345,0,0,0,0
20221005,006345,0,0,20205,-20205
20221006,006345,0,0,305950,-305950
20221007,006345,0,0,28430,-28430
20221011,006345,0,-6036440,3825870,2210570
20221012,006345,0,0,4705,-4705
20221013,006345,0,0,0,0
20221014,006345,0,0,71090,-71090
20221017,006345,0,0,109635,-109635
20221018,006345,0,0,0,0
20221019,006345,0,0,11675,-11675
20221020,006345,0,0,91655,-91655
20221021,006345,0,-3918500,3944190,-25690
20221024,006345,0,2554500,-2554500,0
20221025,006345,0,0,125440,-125440
20221026,006345,0,0,0,0
20221027,006345,0,0,169460,-169460
20221028,006345,0,0,197730,-197730
20221031,006345,0,-4830000,4832460,-2460
20221101,006345,0,-4122500,4299910,-177410
20221102,006345,0,0,0,0
20221103,006345,0,0,0,0
20221104,006345,0,0,16860,-16860
20221107,006345,0,0,7275,-7275
20221108,006345,0,0,77810,-77810
20221109,006345,0,0,86865,-86865
20221110,006345,0,0,0,0
20221111,006345,0,0,315805,-315805
20221114,006345,0,0,7635,-7635
20221115,006345,0,0,48370,-48370
20221116,006345,0,0,12725,-12725
20221117,006345,0,0,0,0
20221118,006345,0,0,0,0
20221121,006345,0,0,2545,-2545
20221122,006345,0,0,25350,-25350
20221123,006345,0,0,0,0
20221124,006345,0,0,255530,-255530
20221125,006345,0,-2739000,2739000,0
20221128,006345,0,0,0,0
20221129,006345,0,0,0,0
20221130,006345,-2525,0,63005,-60480
20221201,006345,0,0,1086865,-1086865
20221202,006345,0,-2260000,2234750,25250
20221205,006345,0,0,0,0
20221206,006345,0,0,35210,-35210
20221207,006345,0,0,15510,-15510
20221208,006345,0,0,0,0
20221209,006345,0,0,0,0
20221212,006345,0,-3000000,3005050,-5050
20221213,006345,0,0,0,0
20221214,006345,0,0,17465,-17465
20221215,006345,0,-3652500,3677050,-24550
20221216,006345,0,0,2450,-2450
20221219,006345,0,0,4890,-4890
20221220,006345,0,0,0,0
20221221,006345,0,0,0,0
20221222,006345,0,-1948000,1948000,0
20221223,006345,0,-2014500,2014500,0
20221226,006345,0,-5645340,5645340,0
20221227,006345,0,-12639355,12639355,0
20221228,006345,0,0,0,0
20221229,006345,0,0,52345,-52345
20220103,006360,-1944960950,-16780550,-40157400,2001898900
20220104,006360,3796004200,411146900,-4266185350,59034250
20220105,006360,15291717850,1362092200,-12531722600,-4122087450
20220106,006360,14941758200,117929800,-15371672850,311984850
20220107,006360,4078254650,878958050,-2689512100,-2267700600
20220110,006360,426297000,372737350,-5217398450,4418364100
20220111,006360,-4143301250,195044650,841841900,3106414700
20220112,006360,-2511837850,253661400,2818247450,-560071000
20220113,006360,846447200,-90215600,-6251497900,5495266300
20220114,006360,-10393155700,-419451300,4916490600,5896116400
20220117,006360,-184799050,51213300,293469850,-159884100
20220118,006360,-12143139250,-2157950600,11893601750,2407488100
20220119,006360,9037636850,27881550,-6536776600,-2528741800
20220120,006360,3878033650,-7708550,-1456154350,-2414170750
20220121,006360,-3722909450,268627850,734032450,2720249150
20220124,006360,1741982550,-15483400,-368759050,-1357740100
20220125,006360,2396638650,65857350,2326295750,-4788791750
20220126,006360,474541700,11363850,540455150,-1026360700
20220127,006360,-4595652550,-183191800,8060721800,-3281877450
20220128,006360,6708780000,-253777700,-4353835600,-2101166700
20220203,006360,2039540500,140767400,1454851300,-3635159200
20220204,006360,6841827900,-99771500,-4751850050,-1990206350
20220207,006360,-5445877700,-39525000,4115270400,1370132300
20220208,006360,-926376500,-1378400,115406600,812348300
20220209,006360,3330777800,-111903800,-4992003850,1773129850
20220210,006360,-1379436550,-26101450,-3313261050,4718799050
20220211,006360,-619506150,-103727000,3265310950,-2542077800
20220214,006360,-1444476800,-7253350,2120294700,-668564550
20220215,006360,380460050,-911801250,221476050,309865150
20220216,006360,96617800,-203335000,859380650,-752663450
20220217,006360,2204143150,-332024300,-2880555150,1008436300
20220218,006360,840343850,-301731750,-1568704900,1030092800
20220221,006360,8159876500,-250619650,-8228455600,319198750
20220222,006360,1889782700,-81700,312533950,-2202234950
20220223,006360,5472385600,360142150,-3723289450,-2109238300
20220224,006360,-385493650,5688082600,-4245946250,-1056642700
20220225,006360,2711542650,980728100,-829213050,-2863057700
20220228,006360,-1745330200,-143523150,-7628103650,9516957000
20220302,006360,1491494850,-121586050,-2460335300,1090426500
20220303,006360,12919749450,-436805500,-11429919400,-1053024550
20220304,006360,6150781900,-39029750,-2967676550,-3144075600
20220307,006360,-2460352800,-478947300,2282412850,656887250
20220308,006360,-3675563750,-29781600,1965772950,1739572400
20220310,006360,3712954250,-528071650,-23309194450,20124311850
20220311,006360,3388337250,1176691700,-6662532300,2097503350
20220314,006360,-7918783950,-159875900,1923424350,6155235500
20220315,006360,-10085546200,281678750,5222590250,4581277200
20220316,006360,-3515537950,71490900,2323305250,1120741800
20220317,006360,-5274493600,556127700,4160882500,557483400
20220318,006360,-6448055500,98722900,5277259500,1072073100
20220321,006360,-7521057850,-17764900,6936622450,602200300
20220322,006360,10719270250,237584350,-6156488600,-4800366000
20220323,006360,6336704750,92930850,-6747300600,317665000
20220324,006360,2451563800,-6971950,-4316013900,1871422050
20220325,006360,2084453100,-42290800,-961264150,-1080898150
20220328,006360,-721862150,-655404400,-995023900,2372290450
20220329,006360,-9256016300,14856050,7845937650,1395222600
20220330,006360,-1647318900,-340978200,153757250,1834539850
20220331,006360,2888868450,157707800,-4849389500,1802813250
20220401,006360,2017334650,143690750,-3604501400,1443476000
20220404,006360,-18772528200,-468532800,17419579500,1821481500
20220405,006360,-9341627250,98182000,5295106650,3948338600
20220406,006360,-5251880650,100710600,1534770900,3616399150
20220407,006360,-10961451050,40036850,2245303750,8676110450
20220408,006360,1449869150,-8462022300,7623576150,-611423000
20220411,006360,-652689450,73090450,1065701500,-486102500
20220412,006360,2709793800,25804800,-1933379450,-802219150
20220413,006360,1123646650,22107600,1089051450,-2234805700
20220414,006360,-10003492050,-215415000,5531085050,4687822000
20220415,006360,-3672350150,-182766350,98190050,3756926450
20220418,006360,-3393016550,1931350,2387976400,1003108800
20220419,006360,782378100,73447300,540302300,-1396127700
20220420,006360,-6830409150,-215385150,6267441200,778353100
20220421,006360,1550737200,45799200,162329500,-1758865900
20220422,006360,248352350,-341729050,3264332400,-3170955700
20220425,006360,-2008920700,316427250,1068423850,624069600
20220426,006360,-531166300,203045150,3024687850,-2696566700
20220427,006360,-1650892550,409569900,1891131200,-649808550
20220428,006360,13980369000,63721500,-11636276750,-2407813750
20220429,006360,2288294350,-7114150,-4888800,-2276291400
20220502,006360,1594719650,-26918850,-1501303850,-66496950
20220503,006360,-1104832650,38772150,698327150,367733350
20220504,006360,-1085190700,-144208050,-1127173000,2356571750
20220506,006360,-9405290100,-106956100,6387125200,3125121000
20220509,006360,-6260121600,-81542700,3164633900,3177030400
20220510,006360,-7085886300,-81737300,5937583550,1230040050
20220511,006360,-5791411200,36393550,3742701750,2012315900
20220512,006360,1078594000,-15210250,-762682650,-300701100
20220513,006360,4339167650,8928650,-1628188250,-2719908050
20220516,006360,-434639000,9456900,1401809250,-976627150
20220517,006360,-3319393750,22895850,3168067850,128430050
20220518,006360,-10782052250,39213700,10672416850,70421700
20220519,006360,-6646793450,117641650,4214001750,2315150050
20220520,006360,-2835085050,-85498400,1963216800,957366650
20220523,006360,-5024207850,93390450,-552112550,5482929950
20220524,006360,8609265500,-451841600,-4523345250,-3634078650
20220525,006360,10569144800,-541081150,-7935263850,-2092799800
20220526,006360,7835537000,-56788950,-6451468100,-1327279950
20220527,006360,3706949450,-54358250,-978386150,-2674205050
20220530,006360,4244261150,7189900,-2841076400,-1410374650
20220531,006360,4180810150,6445100,-31287450,-4155967800
20220602,006360,-14402812650,18503200,11984235750,2400073700
20220603,006360,-5153538950,-5860900,707112350,4452287500
20220607,006360,-7472302200,-4023650,6813298100,663027750
20220608,006360,-1615388050,-94168750,371115350,1338441450
20220609,006360,-2522038050,-395146450,1510092950,1407091550
20220610,006360,9149269100,74882650,-6827030950,-2397120800
20220613,006360,-5956824550,158477750,7066486700,-1268139900
20220614,006360,-1202774100,-95016700,-862301700,2160092500
20220615,006360,1034853500,151671650,529422450,-1715947600
20220616,006360,-1274148550,-13418200,-316546500,1604113250
20220617,006360,320104250,46093250,-2009611350,1643413850
20220620,006360,-3640219350,103026750,-316278850,3853471450
20220621,006360,-4836970600,102487000,1663055250,3071428350
20220622,006360,-3641661650,37470150,-811663550,4415855050
20220623,006360,-5004190400,204620650,417140050,4382429700
20220624,006360,3808813600,36476850,-2508294400,-1336996050
20220627,006360,-222440000,88015200,3356101000,-3221676200
20220628,006360,-1858741800,-3256150,1675130450,186867500
20220629,006360,-6834686800,-8622250,1699519050,5143790000
20220630,006360,-6379281600,-161080350,4608988100,1931373850
20220701,006360,-1343903800,44991200,986602000,312310600
20220704,006360,-22586548750,-17057600,18573831100,4029775250
20220705,006360,-4153635550,-133356800,-7663415450,11950407800
20220706,006360,-5485964050,3152650,2811721000,2671090400
20220707,006360,-816090450,8538500,107129850,700422100
20220708,006360,-790539600,20878050,922694550,-153033000
20220711,006360,-8718039700,1148400,2128526150,6588365150
20220712,006360,-9377657050,32438900,1884242400,7460975750
20220713,006360,-6500881550,25416000,1928048250,4547417300
20220714,006360,-10746633100,2017800,3322609750,7422005550
20220715,006360,-6800158700,19741050,2483314000,4297103650
20220718,006360,-978500050,49621900,-4114174100,5043052250
20220719,006360,-1660176200,2831350,167035950,1490308900
20220720,006360,-3626872100,23505850,3283041350,320324900
20220721,006360,-3443095100,252350,263479950,3179362800
20220722,006360,-2649331550,-8496300,3379865900,-722038050
20220725,006360,-1294797250,-85680750,-8825950,1389303950
20220726,006360,-802285550,-1665150,-259274400,1063225100
20220727,006360,673509600,-1314850,1419359050,-2091553800
20220728,006360,-14820914500,74305250,16410044800,-1663435550
20220729,006360,-115712850,-38900850,-6300445400,6455059100
20220801,006360,3797263550,-128882550,-2821196150,-847184850
20220802,006360,-1836778900,19364400,1252046400,565368100
20220803,006360,1228939350,-3938900,-6923350,-1218077100
20220804,006360,-1029448300,4885150,2139811300,-1115248150
20220805,006360,3255214050,-10817900,-1429964450,-1814431700
20220808,006360,507305000,216875350,3416583600,-4140763950
20220809,006360,989996700,-25321650,-1380236100,415561050
20220810,006360,9994721050,155245050,-6848611550,-3301354550
20220811,006360,3428422500,22716000,2751324000,-6202462500
20220812,006360,7763992200,58745150,-4554455500,-3268281850
20220816,006360,-6332343650,-21385950,8594000000,-2240270400
20220817,006360,-2938577350,-63286500,-448253400,3450117250
20220818,006360,-5586825750,-57563100,4132354850,1512034000
20220819,006360,-7875702050,66224750,5897194000,1912283300
20220822,006360,-8592535150,-64897550,2696284050,5961148650
20220823,006360,-2984624650,6449500,2285727300,692447850
20220824,006360,-2575574150,40235300,1706155550,829183300
20220825,006360,-615654250,-521450,-1988251300,2604427000
20220826,006360,9430250,-160336800,-1152467350,1303373900
20220829,006360,-4339347350,-33488750,3238655750,1134180350
20220830,006360,-4162838600,532286900,2079492300,1551059400
20220831,006360,-8654134200,-457156950,1890556400,7220734750
20220901,006360,-7557203450,915265000,4227545750,2414392700
20220902,006360,-988084400,-7196450,-1429931000,2425211850
20220905,006360,-1737084700,-539089850,2325682550,-49508000
20220906,006360,-3592164400,1269679350,4717785300,-2395300250
20220907,006360,-4001399250,112387300,-269275450,4158287400
20220908,006360,-3487407650,128155400,1679520400,1679731850
20220913,006360,-3080677850,95078800,1448823400,1536775650
20220914,006360,-8598336900,306436100,14058329200,-5766428400
20220915,006360,-4244652450,-175995700,-6101932500,10522580650
20220916,006360,-6553643750,178140850,276296650,6099206250
20220919,006360,-3901419250,54396800,-76787500,3923809950
20220920,006360,-666638750,-39377250,-2433649250,3139665250
20220921,006360,-2625332300,117147250,2557281150,-49096100
20220922,006360,-4044883350,168621750,2900356650,975904950
20220923,006360,-3343407100,69031750,371485450,2902889900
20220926,006360,-1540298950,168581350,-2029602550,3401320150
20220927,006360,-411232200,7793300,-912058250,1315497150
20220928,006360,-4359776700,-83383300,2001375750,2441784250
20220929,006360,-2773950000,-56944950,5395916800,-2565021850
20220930,006360,-1383726050,-94788300,1300000800,178513550
20221004,006360,619218500,-65486050,-4054623550,3500891100
20221005,006360,-2592545850,15843650,3285685350,-708983150
20221006,006360,-1982607650,572600,5608180100,-3626145050
20221007,006360,-4058693000,17611700,1790882700,2250198600
20221011,006360,-5277156800,122975300,3495527650,1658653850
20221012,006360,-1962986900,149071950,-6095488350,7909403300
20221013,006360,129184750,6405500,3407456450,-3543046700
20221014,006360,2865150350,17715900,-2982855000,99988750
20221017,006360,-876048450,-22181350,1553778400,-655548600
20221018,006360,2262506900,-8012800,-3276001700,1021507600
20221019,006360,47462000,148331500,1734941200,-1930734700
20221020,006360,-3016994600,3766000,423597000,2589631600
20221021,006360,-11043048000,183088000,10814764900,45195100
20221024,006360,-516821900,-270484300,-6972117900,7759424100
20221025,006360,-5957244400,73136900,5004007950,880099550
20221026,006360,-5306141250,42292950,8086541050,-2822692750
20221027,006360,6068609200,-153059350,-6059679450,144129600
20221028,006360,-1319212300,57543600,-1670543000,2932211700
20221031,006360,-6837316300,-710550,7926008800,-1087981950
20221101,006360,2904925200,-249328050,-9008871800,6353274650
20221102,006360,-634613300,-12633550,2324538250,-1677291400
20221103,006360,-4027462600,-689114600,4400157000,316420200
20221104,006360,-2559778350,9417600,3644649700,-1094288950
20221107,006360,4245538000,-68334450,-3756338500,-420865050
20221108,006360,1356730600,166865000,-1943684100,420088500
20221109,006360,2528236500,-232091550,-2512806650,216661700
20221110,006360,-1772105700,394670050,-128433150,1505868800
20221111,006360,4094798350,-196355750,3832791700,-7731234300
20221114,006360,-3301307900,234115750,4346804050,-1279611900
20221115,006360,1881683650,261149750,-1233312350,-909521050
20221116,006360,-314496500,-38226650,1347193100,-994469950
20221117,006360,-429499700,339066600,9386455500,-9296022400
20221118,006360,1654834600,-239886600,482945350,-1897893350
20221121,006360,-4006530950,60427950,6013369300,-2067266300
20221122,006360,4001230150,-27272250,-2319969750,-1653988150
20221123,006360,1397622350,-11572100,681984650,-2068034900
20221124,006360,1529602400,883200,192274800,-1722760400
20221125,006360,1359721350,211940550,-1381269650,-190392250
20221128,006360,134823150,1612800,-1586308700,1449872750
20221129,006360,5413857800,-55201000,-3921678750,-1436978050
20221130,006360,4096930650,-451723950,7590402550,-11235609250
20221201,006360,18315639050,-509334550,-17094012400,-712292100
20221202,006360,-2542216050,221335800,14805096950,-12484216700
20221205,006360,465143150,48330350,3015796500,-3529270000
20221206,006360,-5647186250,24573400,3274081150,2348531700
20221207,006360,-2228968650,521228450,7803298900,-6095558700
20221208,006360,-4253298000,314559400,3597949500,340789100
20221209,006360,3922271150,-156409750,-4595112150,829250750
20221212,006360,-204840850,1052073700,7127008900,-7974241750
20221213,006360,-2018802250,-612250,950668350,1068746150
20221214,006360,268217400,-238790550,3037987200,-3067414050
20221215,006360,-1068734700,770300500,2952227050,-2653792850
20221216,006360,-1919666000,144384500,7656299750,-5881018250
20221219,006360,-1161223950,93380600,3752881600,-2685038250
20221220,006360,588250050,36232850,-618808150,-5674750
20221221,006360,4169527050,-132116900,-2669634900,-1367775250
20221222,006360,8100454800,-748769550,-3795971000,-3555714250
