date,ticker,open,high,low,close,volume
20240101,KRW=X,1293.530029296875,1293.5400390625,1293.530029296875,1293.530029296875,0
20240102,^GSPC,4745.2001953125,4754.330078125,4722.669921875,4742.830078125,3743050000
20240102,^IXIC,14873.7001953125,14887.7998046875,14682.3798828125,14765.9404296875,5791170000
20240102,^DJI,37566.21875,37790.078125,37495.91015625,37715.0390625,350280000
20240102,^VIX,13.220000267028809,14.229999542236328,13.100000381469727,13.199999809265137,0
20240102,KRW=X,1292.8900146484375,1313.489990234375,1291.1700439453125,1293.5400390625,0
20240102,^SOX,4100.169921875,4105.759765625,3990.719970703125,4023.0400390625,0
20240102,^TNX,3.9690001010894775,3.9730000495910645,3.9179999828338623,3.946000099182129,0
20240103,^GSPC,4725.06982421875,4729.2900390625,4699.7099609375,4704.81005859375,3950760000
20240103,^IXIC,14641.4697265625,14694.580078125,14577.4404296875,14592.2099609375,5449950000
20240103,^DJI,37629.23046875,37629.23046875,37401.8515625,37430.19140625,322010000
20240103,^VIX,13.350000381469727,14.220000267028809,13.329999923706055,14.039999961853027,0
20240103,KRW=X,1307.6199951171875,1312.8299560546875,1304.280029296875,1307.6199951171875,0
20240103,^SOX,3938.949951171875,3976.75,3926.860107421875,3941.2099609375,0
20240103,^TNX,3.9779999256134033,4.007999897003174,3.8940000534057617,3.9070000648498535,0
20240104,^GSPC,4697.419921875,4726.77978515625,4687.52978515625,4688.68017578125,3715480000
20240104,^IXIC,14532.23046875,14632.76953125,14504.7802734375,14510.2998046875,5289220000
20240104,^DJI,37425.28125,37716.41015625,37425.28125,37440.33984375,380220000
20240104,^VIX,13.930000305175781,14.199999809265137,13.640000343322754,14.130000114440918,0
20240104,KRW=X,1309.530029296875,1314.7099609375,1305.0799560546875,1309.530029296875,0
20240104,^SOX,3876.969970703125,3947.27001953125,3875.179931640625,3908.85009765625,0
20240104,^TNX,3.9739999771118164,4.00600004196167,3.9709999561309814,3.990999937057495,0
20240105,^GSPC,4690.56982421875,4721.490234375,4682.10986328125,4697.240234375,3844370000
20240105,^IXIC,14500.1103515625,14625.1904296875,14477.5703125,14524.0703125,5232820000
20240105,^DJI,37455.4609375,37623.62109375,37323.8203125,37466.109375,299480000
20240105,^VIX,14.239999771118164,14.579999923706055,13.289999961853027,13.350000381469727,0
20240105,KRW=X,1311.25,1321.8299560546875,1306.0400390625,1311.25,0
20240105,^SOX,3914.169921875,3965.909912109375,3908.719970703125,3933.489990234375,0
20240105,^TNX,4.038000106811523,4.098999977111816,3.953000068664551,4.041999816894531,0
20240108,^GSPC,4703.7001953125,4764.5400390625,4699.81982421875,4763.5400390625,3742320000
20240108,^IXIC,14564.4697265625,14846.900390625,14560.2001953125,14843.76953125,6337770000
20240108,^DJI,37327.37109375,37692.921875,37249.23828125,37683.01171875,362200000
20240108,^VIX,14.0,14.180000305175781,13.020000457763672,13.079999923706055,0
20240108,KRW=X,1313.1300048828125,1321.0999755859375,1311.52001953125,1313.1300048828125,0
20240108,^SOX,3956.159912109375,4071.6201171875,3956.050048828125,4062.47998046875,0
20240108,^TNX,4.059000015258789,4.063000202178955,3.9660000801086426,4.001999855041504,0
20240109,^GSPC,4741.93017578125,4765.47021484375,4730.35009765625,4756.5,3529960000
20240109,^IXIC,14744.1298828125,14894.3203125,14716.7099609375,14857.7099609375,5068410000
20240109,^DJI,37523.55078125,37552.37890625,37373.30078125,37525.16015625,289860000
20240109,^VIX,13.199999809265137,13.449999809265137,12.739999771118164,12.760000228881836,0
20240109,KRW=X,1311.800048828125,1320.8199462890625,1308.8399658203125,1311.800048828125,0
20240109,^SOX,4023.510009765625,4094.780029296875,4015.449951171875,4064.64990234375,0
20240109,^TNX,4.046999931335449,4.052999973297119,3.996000051498413,4.019000053405762,0
20240110,^GSPC,4759.93994140625,4790.7998046875,4756.2001953125,4783.4501953125,3498680000
20240110,^IXIC,14877.7001953125,14998.2001953125,14842.7001953125,14969.650390625,4404590000
20240110,^DJI,37552.91015625,37740.76953125,37524.3984375,37695.73046875,279540000
20240110,^VIX,12.859999656677246,12.949999809265137,12.670000076293945,12.6899995803833,0
20240110,KRW=X,1319.7900390625,1323.219970703125,1316.010009765625,1319.7900390625,0
20240110,^SOX,4065.77001953125,4066.659912109375,4000.39990234375,4048.840087890625,0
20240110,^TNX,3.992000102996826,4.038000106811523,3.984999895095825,4.03000020980835,0
20240111,^GSPC,4792.1298828125,4798.5,4739.580078125,4780.240234375,3759890000
20240111,^IXIC,15020.9501953125,15063.6103515625,14800.3798828125,14970.1904296875,5044690000
20240111,^DJI,37747.140625,37801.8984375,37424.28125,37711.01953125,299540000
20240111,^VIX,12.640000343322754,13.3100004196167,12.350000381469727,12.4399995803833,0
20240111,KRW=X,1317.5,1320.219970703125,1308.199951171875,1317.5,0
20240111,^SOX,4057.159912109375,4089.070068359375,3987.590087890625,4067.89990234375,0
20240111,^TNX,3.99399995803833,4.067999839782715,3.9730000495910645,3.9769999980926514,0
20240112,^GSPC,4791.18017578125,4802.39990234375,4768.97998046875,4783.830078125,3486340000
20240112,^IXIC,15001.009765625,15047.25,14931.8798828125,14972.759765625,4958940000
20240112,^DJI,37818.05078125,37825.26953125,37470.19140625,37592.98046875,279250000
20240112,^VIX,12.65999984741211,13.079999923706055,12.470000267028809,12.699999809265137,0
20240112,KRW=X,1311.989990234375,1317.1500244140625,1301.2900390625,1311.989990234375,0
20240112,^SOX,4073.39990234375,4089.330078125,4031.010009765625,4052.429931640625,0
20240112,^TNX,4.002999782562256,4.006999969482422,3.9159998893737793,3.950000047683716,0
20240115,KRW=X,1312.8499755859375,1321.8900146484375,1312.530029296875,1312.8499755859375,0
20240116,^GSPC,4772.35009765625,4782.33984375,4747.1201171875,4765.97998046875,4260550000
20240116,^IXIC,14908.259765625,15004.349609375,14863.8095703125,14944.349609375,6386180000
20240116,^DJI,37493.5390625,37543.1796875,37201.390625,37361.12109375,378280000
20240116,^VIX,14.119999885559082,14.350000381469727,13.520000457763672,13.84000015258789,0
20240116,KRW=X,1319.7099609375,1339.6700439453125,1319.1500244140625,1319.7099609375,0
20240116,^SOX,4050.0400390625,4132.990234375,4035.919921875,4105.93994140625,0
20240116,^TNX,4.002999782562256,4.083000183105469,3.990000009536743,4.065999984741211,0
20240117,^GSPC,4739.1298828125,4744.22998046875,4714.81982421875,4739.2099609375,3928600000
20240117,^IXIC,14814.76953125,14865.759765625,14706.23046875,14855.6201171875,5181740000
20240117,^DJI,37281.859375,37371.66015625,37132.890625,37266.671875,290880000
20240117,^VIX,14.59000015258789,15.399999618530273,14.380000114440918,14.789999961853027,0
20240117,KRW=X,1337.7900390625,1350.030029296875,1336.4000244140625,1337.7900390625,0
20240117,^SOX,4065.1298828125,4075.2099609375,4001.35009765625,4069.949951171875,0
20240117,^TNX,4.080999851226807,4.129000186920166,4.074999809265137,4.105999946594238,0
20240118,^GSPC,4760.10009765625,4785.7900390625,4740.56982421875,4780.93994140625,4019000000
20240118,^IXIC,14994.51953125,15066.8095703125,14911.1103515625,15055.650390625,5587440000
20240118,^DJI,37300.80859375,37522.2890625,37122.94921875,37468.609375,340620000
20240118,^VIX,14.850000381469727,14.890000343322754,13.890000343322754,14.130000114440918,0
20240118,KRW=X,1344.050048828125,1346.050048828125,1334.989990234375,1344.050048828125,0
20240118,^SOX,4194.509765625,4213.02978515625,4139.7998046875,4206.52001953125,0
20240118,^TNX,4.090000152587891,4.1539998054504395,4.090000152587891,4.144000053405762,0
20240119,^GSPC,4796.27978515625,4842.06982421875,4785.8701171875,4839.81005859375,4287200000
20240119,^IXIC,15122.3798828125,15310.9697265625,15087.2001953125,15310.9697265625,5604950000
20240119,^DJI,37572.5,37933.73046875,37451.7109375,37863.80078125,377650000
20240119,^VIX,13.800000190734863,14.579999923706055,13.279999732971191,13.300000190734863,0
20240119,KRW=X,1337.6600341796875,1339.1500244140625,1331.5799560546875,1337.6600341796875,0
20240119,^SOX,4258.2998046875,4380.7900390625,4240.81005859375,4375.64990234375,0
20240119,^TNX,4.131999969482422,4.197999954223633,4.131999969482422,4.145999908447266,0
20240122,^GSPC,4853.419921875,4868.41015625,4844.0498046875,4850.43017578125,4297610000
20240122,^IXIC,15393.0498046875,15438.849609375,15333.6298828125,15360.2900390625,5456240000
20240122,^DJI,37919.55078125,38109.19921875,37911.609375,38001.80859375,339560000
20240122,^VIX,13.770000457763672,13.84000015258789,13.170000076293945,13.1899995803833,0
20240122,KRW=X,1333.2099609375,1340.9200439453125,1330.3399658203125,1333.2099609375,0
20240122,^SOX,4410.06005859375,4439.58984375,4347.2099609375,4386.60009765625,0
20240122,^TNX,4.0980000495910645,4.111000061035156,4.074999809265137,4.093999862670898,0
20240123,^GSPC,4856.7998046875,4866.47998046875,4844.3701171875,4864.60009765625,3912800000
20240123,^IXIC,15391.41015625,15432.349609375,15337.23046875,15425.9404296875,5207680000
20240123,^DJI,37959.7890625,37980.73046875,37804.98828125,37905.44921875,334110000
20240123,^VIX,13.199999809265137,13.289999961853027,12.529999732971191,12.550000190734863,0
20240123,KRW=X,1338.739990234375,1340.3199462890625,1331.06005859375,1338.739990234375,0
20240123,^SOX,4384.02001953125,4419.2001953125,4347.89990234375,4415.259765625,0
20240123,^TNX,4.130000114440918,4.15500020980835,4.120999813079834,4.142000198364258,0
20240124,^GSPC,4888.56005859375,4903.68017578125,4865.93994140625,4868.5498046875,4330030000
20240124,^IXIC,15560.6103515625,15629.0703125,15468.91015625,15481.919921875,4983210000
20240124,^DJI,37975.37109375,38064.21875,37795.7109375,37806.390625,336090000
20240124,^VIX,12.65999984741211,13.180000305175781,12.40999984741211,13.140000343322754,0
20240124,KRW=X,1336.780029296875,1340.8299560546875,1324.2099609375,1336.780029296875,0
20240124,^SOX,4475.5400390625,4541.75,4435.56005859375,4483.330078125,0
20240124,^TNX,4.098999977111816,4.188000202178955,4.085999965667725,4.177999973297119,0
20240125,^GSPC,4886.66015625,4898.14990234375,4869.33984375,4894.16015625,4020430000
20240125,^IXIC,15555.6201171875,15597.25,15430.6796875,15510.5,5281570000
