date,code,name,open,high,low,close,volume
20220103,000150,두산,122000.0,125500.0,121000.0,123000.0,76404
20220103,000270,기아,82900.0,83200.0,82300.0,82600.0,778020
20220103,000500,가온전선,10893.0,11122.0,10893.0,11122.0,13643
20220103,000660,SK하이닉스,132000.0,132500.0,128000.0,128500.0,3782213
20220103,000720,현대건설,45200.0,46700.0,45050.0,46150.0,1339716
20220103,000990,DB하이텍,75000.0,78300.0,74200.0,76900.0,2043510
20220103,001440,대한전선,15388.0,15648.0,14870.0,15561.0,548456
20220103,001820,삼화콘덴서,60400.0,60900.0,59700.0,60500.0,65113
20220103,003160,디아이,9510.0,10150.0,9440.0,10000.0,1972410
20220103,003350,한국화장품제조,5220.0,5260.0,5180.0,5230.0,32839
20220103,003490,대한항공,29500.0,29650.0,29100.0,29500.0,959973
20220103,004020,현대제철,41150.0,41850.0,41150.0,41550.0,279286
20220103,004310,현대약품,5940.0,6030.0,5940.0,5940.0,139147
20220103,004710,한솔테크닉스,7754.0,7793.0,7596.0,7645.0,196845
20220103,005380,현대차,211500.0,212500.0,209000.0,210500.0,468732
20220103,005930,삼성전자,79400.0,79800.0,78200.0,78600.0,13502112
20220103,005935,삼성전자우,71800.0,71800.0,71300.0,71400.0,832097
20220103,006340,대원전선,1755.0,1765.0,1715.0,1735.0,672781
20220103,006360,GS건설,39600.0,40200.0,39600.0,40050.0,272913
20220103,006400,삼성SDI,649098.0,650077.0,629518.0,636371.0,173733
20220103,006800,미래에셋증권,8612.0,8642.0,8503.0,8513.0,833975
20220103,007610,선도전기,5958.0,6033.0,5850.0,5891.0,49578
20220103,007660,이수페타시스,7157.0,7186.0,6603.0,6690.0,4704736
20220103,007810,코리아써키트,31450.0,31900.0,30650.0,31150.0,511401
20220103,009150,삼성전기,198500.0,199000.0,193000.0,194500.0,435017
20220103,009540,HD한국조선해양,94700.0,96400.0,93800.0,94000.0,155696
20220103,009830,한화솔루션,41775.0,42011.0,41246.0,41834.0,367189
20220103,010120,LS ELECTRIC,11160.0,11240.0,11000.0,11120.0,259239
20220103,010140,삼성중공업,5680.0,5780.0,5660.0,5680.0,2071932
20220103,010170,대한광통신,2251.0,2251.0,2200.0,2204.0,130029
20220103,010950,S-Oil,86500.0,86500.0,84900.0,85900.0,156375
20220103,011070,LG이노텍,366000.0,373500.0,358000.0,370500.0,313306
20220103,011200,HMM,27150.0,27650.0,26600.0,27300.0,1832655
20220103,012330,현대모비스,255500.0,257500.0,253500.0,256500.0,127149
20220103,012450,한화에어로스페이스,49201.0,50780.0,48793.0,50525.0,567627
20220103,017670,SK텔레콤,57600.0,57900.0,56300.0,57200.0,754362
20220103,017900,광전자,3270.0,3335.0,3245.0,3280.0,181329
20220103,024060,흥구석유,7160.0,7230.0,7090.0,7150.0,192620
20220103,024840,KBI메탈,1965.0,2045.0,1955.0,1980.0,719098
20220103,028050,삼성E&A,22900.0,23300.0,22700.0,22900.0,817368
20220103,028260,삼성물산,120500.0,120500.0,117000.0,117500.0,293034
20220103,028300,HLB,31259.0,33053.0,31259.0,32560.0,1267206
20220103,028670,팬오션,5440.0,5600.0,5440.0,5570.0,2050064
20220103,030000,제일기획,22750.0,22900.0,22350.0,22450.0,248377
20220103,030530,원익홀딩스,5000.0,5100.0,4945.0,5040.0,258495
20220103,031980,피에스케이홀딩스,18000.0,18100.0,16950.0,17500.0,208286
20220103,032640,LG유플러스,13550.0,13700.0,13450.0,13650.0,665087
20220103,032820,우리기술,1710.0,1735.0,1670.0,1700.0,2698548
20220103,032830,삼성생명,63800.0,64900.0,63700.0,64500.0,202737
20220103,032940,원익,4400.0,4445.0,4360.0,4405.0,21148
20220103,034020,두산에너빌리티,21300.0,21600.0,20700.0,20950.0,4473282
20220103,034220,LG디스플레이,22922.0,23015.0,22553.0,22830.0,3671782
20220103,034730,SK,252500.0,260000.0,252500.0,255500.0,171890
20220103,035420,NAVER,379000.0,381000.0,375500.0,376000.0,378920
20220103,035720,카카오,113500.0,117000.0,113000.0,114500.0,1846049
20220103,036540,SFA반도체,7830.0,7920.0,7730.0,7780.0,3634508
20220103,039030,이오테크닉스,120800.0,122500.0,118100.0,122000.0,135108
20220103,041190,우리기술투자,9140.0,9310.0,9110.0,9290.0,1120596
20220103,042370,비츠로테크,9140.0,9400.0,9140.0,9340.0,108481
20220103,042510,라온시큐어,20110.0,20135.0,19785.0,20035.0,37045
20220103,042700,한미반도체,19175.0,19200.0,18825.0,19075.0,928800
20220103,043260,성호전자,1595.0,1615.0,1580.0,1610.0,256962
20220103,046970,우리로,1899.0,1899.0,1899.0,1899.0,0
20220103,047040,대우건설,5780.0,5940.0,5780.0,5870.0,1162093
20220103,049080,기가레인,23900.0,24200.0,23500.0,24100.0,99726
20220103,050890,쏠리드,6630.0,6670.0,6500.0,6580.0,247066
20220103,051160,지어소프트,19100.0,19350.0,18550.0,18750.0,119916
20220103,052690,한전기술,93000.0,93000.0,87700.0,88200.0,1171948
20220103,052710,아모텍,15995.0,16143.0,15786.0,16143.0,137952
20220103,053300,한국정보인증,6760.0,6800.0,6680.0,6780.0,85170
20220103,054920,한컴위드,9560.0,9610.0,9400.0,9600.0,131712
20220103,055550,신한지주,36700.0,37450.0,36700.0,37250.0,1090787
20220103,058470,리노공업,39786.0,40326.0,39245.0,39846.0,132845
20220103,058610,에스피지,12050.0,12900.0,11950.0,12850.0,1635199
20220103,066570,LG전자,139500.0,140500.0,138000.0,139500.0,534878
20220103,067310,하나마이크론,17353.0,17481.0,17182.0,17268.0,475962
20220103,072950,빛샘전자,6272.0,6380.0,6225.0,6341.0,111727
20220103,078350,한양디지텍,18100.0,18500.0,17300.0,18150.0,175512
20220103,079550,LIG디펜스앤에어로스페이스,69500.0,70000.0,67900.0,69100.0,269474
20220103,080220,제주반도체,6580.0,6750.0,6520.0,6750.0,3143536
20220103,082740,한화엔진,6573.0,6628.0,6518.0,6620.0,213988
20220103,086520,에코프로,22373.0,22488.0,21249.0,21249.0,3200646
20220103,086790,하나금융지주,42050.0,42600.0,42000.0,42350.0,693817
20220103,088350,한화생명,2935.0,2950.0,2870.0,2920.0,2640967
20220103,089030,테크윙,11493.0,11493.0,11240.0,11468.0,266998
20220103,089970,브이엠,22300.0,22350.0,21350.0,21900.0,339889
20220103,093370,후성,22560.0,22706.0,21974.0,22218.0,1270512
20220103,095340,ISC,35350.0,36200.0,35050.0,35750.0,487046
20220103,096770,SK이노베이션,238116.0,248447.0,238116.0,244020.0,603727
20220103,098460,고영,23700.0,24000.0,23300.0,23800.0,135235
20220103,101730,위메이드맥스,47500.0,49500.0,45100.0,46450.0,865769
20220103,105560,KB금융,54900.0,55700.0,54800.0,55300.0,635124
20220103,108490,로보티즈,24491.0,31259.0,23858.0,31259.0,10616072
20220103,115440,우리넷,8400.0,8430.0,8260.0,8430.0,37587
20220103,117670,알파칩스,62961.0,62961.0,61836.0,62143.0,3637
20220103,119850,지엔씨에너지,4830.0,4950.0,4830.0,4885.0,120152
20220103,126340,비나텍,40545.0,40841.0,40292.0,40714.0,28558
20220103,128940,한미약품,269313.0,277503.0,266422.0,274613.0,34992
20220103,131970,두산테스나,50400.0,52900.0,49900.0,51200.0,450681
20220103,138080,오이솔루션,35000.0,35100.0,34200.0,35100.0,32296
20220103,158430,아톤,8890.0,9190.0,8660.0,9100.0,955889
20220103,183300,코미코,13695.0,13735.0,13511.0,13695.0,101302
20220103,192650,드림텍,12250.0,12500.0,12150.0,12400.0,1252894
20220103,196170,알테오젠,48200.0,48842.0,47301.0,47879.0,500397
20220103,200470,에이팩트,4449.0,4530.0,4374.0,4442.0,172864
20220103,204270,제이앤티씨,7570.0,7570.0,7470.0,7540.0,47064
20220103,218410,RFHIC,36100.0,36100.0,35150.0,35550.0,184897
20220103,222800,심텍,46100.0,48350.0,45300.0,47050.0,1336394
20220103,224060,더코디,23541.0,24204.0,23209.0,23983.0,25806
20220103,226950,올릭스,41100.0,41200.0,39900.0,40350.0,82257
20220103,232140,와이씨,6250.0,6420.0,6210.0,6310.0,1466887
20220103,234340,헥토파이낸셜,21483.0,21652.0,21348.0,21382.0,32112
20220103,240810,원익IPS,42800.0,43600.0,42100.0,43150.0,419599
20220103,251270,넷마블,128000.0,131000.0,127000.0,127500.0,476594
20220103,263860,지니언스,12750.0,12900.0,12500.0,12850.0,133730
20220103,265740,엔에프씨,6875.0,6975.0,6725.0,6850.0,82804
20220103,267260,HD현대일렉트릭,20050.0,20150.0,19900.0,20050.0,75691
20220103,272210,한화시스템,16200.0,16900.0,16100.0,16850.0,1488022
20220103,274090,켄코아에어로스페이스,13100.0,13900.0,13050.0,13750.0,157985
20220103,298040,효성중공업,58200.0,58800.0,57300.0,57400.0,26068
20220103,298380,에이비엘바이오,22150.0,22850.0,21500.0,22650.0,280943
20220103,316140,우리금융지주,12600.0,12950.0,12600.0,12800.0,1498991
20220103,317850,대모,5310.0,5460.0,5310.0,5460.0,10753
20220103,319400,현대무벡스,3180.0,4055.0,3175.0,3900.0,22165881
20220103,319660,피에스케이,26700.0,27200.0,26250.0,26400.0,446388
20220103,329180,HD현대중공업,96000.0,97700.0,94900.0,97600.0,225810
20220103,332570,PS일렉트로닉스,7200.0,7280.0,7170.0,7250.0,66724
20220103,336260,두산퓨얼셀,48050.0,48350.0,47950.0,48000.0,271572
20220103,347700,스피어,8648.0,8853.0,8460.0,8853.0,150188
20220103,353200,대덕전자,25100.0,25150.0,24400.0,24600.0,912596
20220103,356860,티엘비,9774.0,10155.0,9654.0,10012.0,520543
20220103,402340,SK스퀘어,66900.0,67300.0,65200.0,66500.0,1123222
20220104,000150,두산,123500.0,123500.0,120000.0,121000.0,42740
