date,ticker,kr_open,kr_mid,kr_close,kr_session_chg,bars
20260219,ES=F,6891.75,6898.0,6902.0,0.1487,14
20260219,NQ=F,24948.0,24984.0,24996.5,0.1944,14
20260220,ES=F,6886.5,6886.5,6897.5,0.1597,14
20260220,NQ=F,24901.0,24891.0,24943.0,0.1687,14
20260221,ES=F,6919.0,,6923.25,0.0614,7
20260221,NQ=F,25118.75,,25067.5,-0.204,7
20260223,ES=F,6879.25,6872.75,6874.0,-0.0763,7
20260223,NQ=F,24852.75,24841.75,24838.25,-0.0583,7
20260224,ES=F,6861.25,6870.5,6865.25,0.0583,14
20260224,NQ=F,24816.0,24873.25,24841.0,0.1007,14
20260225,ES=F,6908.5,6910.0,6904.25,-0.0615,14
20260225,NQ=F,25071.0,25066.75,25040.75,-0.1207,14
20260226,ES=F,6950.0,6949.0,6947.0,-0.0432,14
20260226,NQ=F,25315.75,25301.75,25308.0,-0.0306,14
20260227,ES=F,6890.75,6898.25,6901.25,0.1524,14
20260227,NQ=F,24986.0,25024.75,25039.5,0.2141,14
20260228,ES=F,6877.25,,6876.0,-0.0182,7
20260228,NQ=F,24982.75,,25004.75,0.0881,7
20260302,ES=F,6829.75,6836.75,6815.25,-0.2123,7
20260302,NQ=F,24786.0,24791.5,24677.25,-0.4388,7
20260303,ES=F,6867.25,6848.75,6831.0,-0.5279,14
20260303,NQ=F,24931.5,24846.0,24765.5,-0.6658,14
20260304,ES=F,6821.0,6793.5,6788.5,-0.4765,14
20260304,NQ=F,24747.5,24599.25,24574.25,-0.7001,14
20260305,ES=F,6892.5,6856.75,6854.5,-0.5513,14
20260305,NQ=F,25208.25,25048.25,25034.75,-0.6883,14
20260306,ES=F,6842.75,6847.25,6847.25,0.0658,14
20260306,NQ=F,25075.0,25114.5,25118.75,0.1745,14
20260307,ES=F,6768.0,,6743.75,-0.3583,7
20260307,NQ=F,24858.5,,24670.25,-0.7573,7
20260309,ES=F,6619.0,6610.0,6642.25,0.3513,8
20260309,NQ=F,24117.75,24095.5,24258.5,0.5836,8
20260310,ES=F,6782.5,6772.5,6789.75,0.1069,14
20260310,NQ=F,24936.0,24888.75,24955.5,0.0782,14
20260311,ES=F,6808.5,6821.5,6803.0,-0.0808,14
20260311,NQ=F,25062.0,25117.5,25030.5,-0.1257,14
20260312,ES=F,6728.0,6712.5,6720.75,-0.1078,14
20260312,NQ=F,24791.25,24726.5,24771.0,-0.0817,14
20260313,ES=F,6702.5,6701.75,6693.75,-0.1305,14
20260313,NQ=F,24624.0,24625.5,24585.75,-0.1553,14
20260314,ES=F,6647.5,,6636.0,-0.173,6
20260314,NQ=F,24408.75,,24394.25,-0.0594,6
20260316,ES=F,6664.75,6673.0,6677.5,0.1913,8
20260316,NQ=F,24508.25,24531.75,24560.0,0.2112,8
20260317,ES=F,6735.75,6732.0,6723.5,-0.1819,14
20260317,NQ=F,24813.0,24787.5,24755.5,-0.2317,14
20260318,ES=F,6780.75,6797.0,6804.5,0.3503,14
20260318,NQ=F,25078.5,25136.25,25168.5,0.3589,14
20260319,ES=F,6670.0,6683.75,6667.5,-0.0375,14
20260319,NQ=F,24619.5,24669.0,24597.75,-0.0883,14
20260320,ES=F,6669.0,6670.0,6667.5,-0.0225,14
20260320,NQ=F,24598.25,24606.5,24592.5,-0.0234,14
20260321,ES=F,6605.75,,6588.5,-0.2611,6
20260321,NQ=F,24310.75,,24206.5,-0.4288,6
20260323,ES=F,6525.75,6524.75,6530.0,0.0651,8
20260323,NQ=F,23949.25,23954.75,23974.5,0.1054,8
20260324,ES=F,6612.5,6602.5,6597.25,-0.2306,14
20260324,NQ=F,24322.5,24274.75,24262.5,-0.2467,14
20260325,ES=F,6661.0,6647.5,6648.0,-0.1952,14
20260325,NQ=F,24449.75,24376.5,24382.0,-0.2771,14
20260326,ES=F,6633.75,6639.25,6613.0,-0.3128,14
20260326,NQ=F,24354.75,24378.5,24255.5,-0.4075,14
20260327,ES=F,6537.0,6552.0,6559.5,0.3442,14
20260327,NQ=F,23818.25,23898.0,23927.25,0.4576,14
20260328,ES=F,6471.25,,6398.0,-1.1319,6
20260328,NQ=F,23549.5,,23254.25,-1.2537,6
20260330,ES=F,6370.75,6409.25,6416.75,0.722,8
20260330,NQ=F,23149.75,23299.75,23345.5,0.8456,8
20260331,ES=F,6411.75,6444.0,6438.5,0.4172,14
20260331,NQ=F,23202.25,23320.25,23310.5,0.4665,14
20260401,ES=F,6592.5,6580.0,6593.0,0.0076,14
20260401,NQ=F,24036.25,23980.0,24041.25,0.0208,14
20260402,ES=F,6630.5,6537.25,6522.5,-1.6288,14
20260402,NQ=F,24236.25,23821.5,23756.0,-1.9815,14
20260403,ES=F,6624.0,6613.0,6613.0,-0.1661,12
20260403,NQ=F,24225.25,24168.0,24168.0,-0.2363,12
20260406,ES=F,6609.25,6612.25,6617.25,0.121,8
20260406,NQ=F,24208.75,24212.25,24232.75,0.0991,8
20260407,ES=F,6641.0,6622.75,6623.0,-0.271,14
20260407,NQ=F,24303.5,24223.5,24228.5,-0.3086,14
20260408,ES=F,6803.5,6815.25,6836.0,0.4777,14
20260408,NQ=F,25080.25,25102.5,25192.25,0.4466,14
20260409,ES=F,6811.75,6809.75,6811.5,-0.0037,14
20260409,NQ=F,25012.25,25016.5,25028.5,0.065,14
20260410,ES=F,6864.25,6866.5,6862.25,-0.0291,14
20260410,NQ=F,25270.75,25291.5,25263.0,-0.0307,14
20260411,ES=F,6856.75,,6855.25,-0.0219,6
20260411,NQ=F,25264.5,,25281.25,0.0663,6
20260413,ES=F,6800.25,6802.0,6808.25,0.1176,8
20260413,NQ=F,25055.0,25062.0,25079.75,0.0988,8
20260414,ES=F,6926.0,6924.5,6922.0,-0.0578,14
20260414,NQ=F,25590.25,25584.75,25574.25,-0.0625,14
20260415,ES=F,7008.75,7010.25,7003.75,-0.0713,14
20260415,NQ=F,26018.75,26023.0,25978.5,-0.1547,14
20260416,ES=F,7073.75,7071.75,7073.5,-0.0035,14
20260416,NQ=F,26437.75,26445.5,26455.0,0.0652,14
20260417,ES=F,7082.75,7078.25,7081.25,-0.0212,14
20260417,NQ=F,26487.5,26459.5,26465.5,-0.0831,14
20260418,ES=F,7169.0,,7161.5,-0.1046,6
20260418,NQ=F,26804.75,,26825.5,0.0774,6
20260420,ES=F,7112.75,7119.25,7113.75,0.0141,8
20260420,NQ=F,26656.75,26678.5,26635.0,-0.0816,8
20260421,ES=F,7158.25,7156.75,7160.5,0.0314,14
20260421,NQ=F,26824.0,26811.75,26826.75,0.0103,14
20260422,ES=F,7134.5,7136.75,7141.0,0.0911,14
20260422,NQ=F,26797.75,26811.75,26831.25,0.125,14
20260423,ES=F,7154.75,7126.5,7138.25,-0.2306,14
20260423,NQ=F,27060.75,26904.75,26978.25,-0.3049,14
20260424,ES=F,7156.25,7139.25,7150.75,-0.0769,14
20260424,NQ=F,27118.25,27031.0,27086.0,-0.1189,14
20260425,ES=F,7193.5,,7196.0,0.0348,6
20260425,NQ=F,27396.0,,27440.25,0.1615,6
20260427,ES=F,7190.5,7203.0,7189.75,-0.0104,8
20260427,NQ=F,27455.5,27527.5,27449.5,-0.0219,8
20260428,ES=F,7213.75,7208.25,7198.25,-0.2149,14
20260428,NQ=F,27467.5,27410.25,27364.0,-0.3768,14
20260429,ES=F,7183.5,7182.75,7185.0,0.0209,14
20260429,NQ=F,27264.0,27285.0,27297.25,0.122,14
20260430,ES=F,7199.25,7172.5,7143.5,-0.7744,14
20260430,NQ=F,27595.25,27413.75,27223.75,-1.3462,14
20260501,ES=F,7258.0,7260.75,7257.0,-0.0138,14
20260501,NQ=F,27625.5,27644.5,27616.75,-0.0317,14
20260502,ES=F,7285.25,,7258.0,-0.374,6
20260502,NQ=F,27890.75,,27835.75,-0.1972,6
20260504,ES=F,7267.75,,7270.0,0.031,2
20260504,NQ=F,27938.75,,27935.5,-0.0116,2
20260505,ES=F,7231.75,7240.75,7243.75,0.1659,14
20260505,NQ=F,27785.0,27842.0,27852.75,0.2438,14
20260506,ES=F,7303.5,7307.75,7311.5,0.1095,14
20260506,NQ=F,28275.75,28313.75,28355.0,0.2803,14
20260507,ES=F,7384.75,7390.75,7394.0,0.1253,14
20260507,NQ=F,28662.0,28695.75,28720.25,0.2032,14
20260508,ES=F,7372.75,7378.25,7382.75,0.1356,14
20260508,NQ=F,28744.75,28775.25,28804.5,0.2079,14
20260509,ES=F,7416.0,,7419.0,0.0405,6
20260509,NQ=F,29191.5,,29332.5,0.483,6
20260511,ES=F,7402.25,7411.5,7410.5,0.1115,8
20260511,NQ=F,29295.75,29325.0,29321.75,0.0888,8
20260512,ES=F,7429.75,7425.25,7421.5,-0.111,14
20260512,NQ=F,29378.5,29326.25,29282.5,-0.3268,14
20260513,ES=F,7420.5,7434.75,7439.25,0.2527,14
20260513,NQ=F,29145.25,29252.5,29297.0,0.5207,14
20260514,ES=F,7487.75,7472.25,7483.0,-0.0634,14
20260514,NQ=F,29681.0,29527.25,29603.25,-0.262,14
20260515,ES=F,7519.0,7506.0,7466.0,-0.7049,14
20260515,NQ=F,29684.0,29568.75,29282.5,-1.3526,14
20260516,ES=F,7443.75,,7432.25,-0.1545,6
20260516,NQ=F,29281.25,,29231.75,-0.1691,6
20260518,ES=F,7397.5,7386.25,7385.0,-0.169,8
20260518,NQ=F,29033.75,29058.5,29043.25,0.0327,8
20260519,ES=F,7424.0,7412.25,7402.0,-0.2963,14
20260519,NQ=F,29084.0,28985.0,28935.0,-0.5123,14
20260520,ES=F,7375.5,7365.5,7376.5,0.0136,14
20260520,NQ=F,28938.75,28897.0,28955.0,0.0562,14
20260521,ES=F,7422.5,7444.0,7445.75,0.3132,14
20260521,NQ=F,29222.0,29361.75,29368.0,0.4996,14
20260522,ES=F,7484.25,7488.25,7485.5,0.0167,14
20260522,NQ=F,29566.0,29570.0,29547.0,-0.0643,14
20260523,ES=F,7510.75,,7491.0,-0.263,6
20260523,NQ=F,29687.5,,29558.75,-0.4337,6
20260526,ES=F,7538.5,,7537.25,-0.0166,2
20260526,NQ=F,29800.5,,29806.0,0.0185,2
20260527,ES=F,7545.75,7539.25,7543.75,-0.0265,14
20260527,NQ=F,30129.0,30103.25,30103.5,-0.0846,14
20260528,ES=F,7549.25,7515.0,7527.75,-0.2848,14
20260528,NQ=F,30070.5,29823.0,29905.0,-0.5504,14
20260529,ES=F,7577.5,7580.5,7586.0,0.1122,14
20260529,NQ=F,30247.75,30260.75,30299.0,0.1694,14
20260530,ES=F,7594.75,,7595.75,0.0132,6
20260530,NQ=F,30362.5,,30405.25,0.1408,6
20260601,ES=F,7611.75,7612.5,7617.75,0.0788,8
20260601,NQ=F,30539.5,30546.5,30578.25,0.1269,8
20260602,ES=F,7581.75,7581.25,7594.25,0.1649,14
20260602,NQ=F,30372.75,30359.5,30476.25,0.3408,14
20260603,ES=F,7625.25,7623.5,7619.0,-0.082,14
20260603,NQ=F,30720.0,30707.25,30689.25,-0.1001,14
20260604,ES=F,7546.5,7543.25,7543.75,-0.0364,14
20260604,NQ=F,30498.75,30477.5,30484.5,-0.0467,14
20260605,ES=F,7559.0,7556.75,7558.0,-0.0132,14
20260605,NQ=F,30142.75,30166.0,30170.25,0.0912,14
20260606,ES=F,7490.25,,7400.5,-1.1982,6
20260606,NQ=F,29658.5,,29026.5,-2.1309,6
20260608,ES=F,7415.25,7415.5,7391.5,-0.3203,8
20260608,NQ=F,29216.75,29205.0,29017.5,-0.682,8
20260609,ES=F,7395.25,7429.75,7436.5,0.5578,14
20260609,NQ=F,29337.75,29574.5,29633.25,1.0072,14
20260610,ES=F,7381.5,7372.75,7368.25,-0.1795,14
20260610,NQ=F,29075.25,28997.5,28943.25,-0.454,14
20260611,ES=F,7277.0,7304.5,7308.5,0.4329,14
20260611,NQ=F,28549.5,28734.5,28746.5,0.69,14
20260612,ES=F,7412.75,7406.75,7393.0,-0.2664,14
20260612,NQ=F,29588.25,29529.5,29401.0,-0.6329,14
20260613,ES=F,7405.75,,7435.0,0.395,6
20260613,NQ=F,29439.75,,29662.0,0.7549,6
20260615,ES=F,7507.25,7519.5,7531.25,0.3197,8
20260615,NQ=F,30140.75,30188.25,30234.25,0.3102,8
20260616,ES=F,7615.5,7622.25,7618.25,0.0361,14
20260616,NQ=F,30775.25,30831.75,30805.25,0.0975,14
20260617,ES=F,7597.0,7606.0,7604.0,0.0921,14
20260617,NQ=F,30383.75,30466.75,30500.25,0.3834,14
20260618,ES=F,7550.75,7555.0,7546.5,-0.0563,14
20260618,NQ=F,30368.25,30398.75,30354.0,-0.0469,14
20260619,ES=F,7558.25,7536.75,7536.75,-0.2845,12
20260619,NQ=F,30642.75,30506.5,30506.5,-0.4446,12
20260622,ES=F,7548.75,7534.5,7546.25,-0.0331,8
20260622,NQ=F,30616.75,30554.5,30640.25,0.0768,8
20260623,ES=F,7540.25,7506.25,7468.75,-0.9482,14
20260623,NQ=F,30602.0,30383.0,30108.5,-1.6126,14
20260624,ES=F,7453.5,7447.5,7450.25,-0.0436,14
20260624,NQ=F,29846.5,29744.5,29819.0,-0.0921,14
20260625,ES=F,7454.5,7469.5,7472.0,0.2348,14
20260625,NQ=F,29965.0,30036.75,30089.25,0.4147,14
20260626,ES=F,7421.25,7381.0,7372.0,-0.6636,14
20260626,NQ=F,29636.0,29356.5,29325.25,-1.0486,14
20260627,ES=F,7447.5,,7401.75,-0.6143,6
20260627,NQ=F,29621.25,,29368.25,-0.8541,6
20260629,ES=F,7438.5,7450.25,7457.25,0.2521,8
20260629,NQ=F,29494.0,29594.25,29670.75,0.5993,8
20260630,ES=F,7492.5,7502.5,7510.25,0.2369,14
20260630,NQ=F,30009.5,30103.0,30167.0,0.5248,14
20260701,ES=F,7545.0,7532.25,7527.5,-0.2319,14
20260701,NQ=F,30524.0,30466.75,30429.5,-0.3096,14
20260702,ES=F,7541.0,7554.5,7542.75,0.0232,14
20260702,NQ=F,30110.25,30171.25,30051.0,-0.1968,14
20260703,ES=F,7529.75,7554.25,7554.25,0.3254,12
20260703,NQ=F,29536.5,29768.0,29768.0,0.7838,12
20260706,ES=F,7566.0,7541.25,7550.0,-0.2115,8
20260706,NQ=F,29928.25,29718.75,29790.5,-0.4603,8
20260707,ES=F,7585.0,7573.25,7573.5,-0.1516,14
20260707,NQ=F,29816.75,29661.75,29689.75,-0.4259,14
20260708,ES=F,7561.75,7554.75,7543.5,-0.2413,14
20260708,NQ=F,29543.5,29470.75,29347.5,-0.6634,14
20260709,ES=F,7532.25,7539.0,7552.5,0.2688,14
20260709,NQ=F,29503.5,29505.75,29607.75,0.3533,14
20260710,ES=F,7580.75,7583.5,7576.5,-0.0561,14
20260710,NQ=F,29866.5,29930.5,29845.5,-0.0703,14
20260711,ES=F,7600.25,,7620.25,0.2631,6
20260711,NQ=F,29944.25,,30032.25,0.2939,6
20260713,ES=F,7597.0,7583.75,7578.5,-0.2435,8
20260713,NQ=F,29832.5,29695.25,29649.0,-0.6151,8
20260714,ES=F,7558.5,7544.0,7568.25,0.129,14
20260714,NQ=F,29521.0,29423.5,29593.0,0.2439,14
20260715,ES=F,7601.5,7607.25,7609.0,0.0987,14
20260715,NQ=F,29918.0,30014.0,30032.0,0.381,14
20260716,ES=F,7616.5,7624.0,7617.0,0.0066,14
20260716,NQ=F,29651.25,29737.75,29686.5,0.1189,14
20260717,ES=F,7552.25,7525.75,7511.25,-0.5429,14
20260717,NQ=F,29057.0,28922.25,28756.25,-1.035,14
20260718,ES=F,7534.25,,7497.75,-0.4845,6
20260718,NQ=F,28933.5,,28773.25,-0.5539,6
20260720,ES=F,7503.25,7505.25,7496.0,-0.0966,8
20260720,NQ=F,28859.25,28894.5,28807.25,-0.1802,8
20260721,ES=F,7492.25,7511.75,7520.75,0.3804,14
20260721,NQ=F,28856.25,29058.25,29098.25,0.8386,14
20260722,ES=F,7542.0,7535.0,7536.25,-0.0762,14
20260722,NQ=F,29288.0,29197.0,29172.75,-0.3935,14
20260723,ES=F,7546.5,7528.0,7522.75,-0.3147,14
20260723,NQ=F,29255.0,29125.0,29088.0,-0.5708,14
20260724,ES=F,7454.25,7437.25,7442.0,-0.1643,14
20260724,NQ=F,28672.0,28486.0,28545.0,-0.4429,14
20260725,ES=F,7489.75,,7447.5,-0.5641,6
20260725,NQ=F,28576.0,,28282.25,-1.028,6
20260727,ES=F,7492.75,7499.25,7514.5,0.2903,8
20260727,NQ=F,28598.25,28613.5,28694.5,0.3366,8
20260728,ES=F,7437.75,7440.75,7420.75,-0.2286,14
20260728,NQ=F,28072.0,28050.75,27880.0,-0.684,14
20260729,ES=F,7486.75,7447.25,7457.75,-0.3874,14
20260729,NQ=F,28013.25,27718.0,27794.0,-0.7827,14
20260730,ES=F,7375.75,7374.0,7368.5,-0.0983,14
20260730,NQ=F,27547.25,27521.5,27487.75,-0.216,14
20260731,ES=F,7495.0,7497.5,7508.25,0.1768,14
20260731,NQ=F,28521.75,28461.75,28585.0,0.2218,14
20260801,ES=F,7482.5,,7519.25,0.4911,6
20260801,NQ=F,28274.0,,28404.25,0.4607,6
20260803,ES=F,7554.25,7562.25,7563.0,0.1158,8
20260803,NQ=F,28622.0,28674.5,28641.25,0.0673,8
20260804,ES=F,7632.75,7645.0,7647.5,0.1932,14
20260804,NQ=F,28876.75,29003.5,29072.25,0.677,14
20260805,ES=F,7784.25,7792.0,7798.75,0.1863,14
20260805,NQ=F,29848.75,29890.0,29980.5,0.4414,14
20260806,ES=F,7757.0,7761.75,7765.0,0.1031,14
20260806,NQ=F,29537.5,29564.0,29580.75,0.1464,14
20260807,ES=F,7735.75,7729.25,7731.75,-0.0517,14
20260807,NQ=F,29561.25,29489.25,29523.5,-0.1277,14
20260808,ES=F,7778.0,,7779.75,0.0225,6
20260808,NQ=F,29814.0,,29834.75,0.0696,6
20260810,ES=F,7770.75,7783.75,7790.75,0.2574,8
20260810,NQ=F,29802.0,29880.0,29930.5,0.4312,8
20260811,ES=F,7779.75,7787.0,7780.5,0.0096,14
20260811,NQ=F,29785.0,29834.0,29793.25,0.0277,14
20260812,ES=F,7752.5,7755.5,7756.75,0.0548,14
20260812,NQ=F,29665.75,29695.0,29715.5,0.1677,14
20260813,ES=F,7770.5,7775.0,7776.25,0.074,14
20260813,NQ=F,29846.0,29878.0,29884.5,0.129,14
20260814,ES=F,7824.25,7824.25,7824.75,0.0064,14
20260814,NQ=F,30170.0,30153.75,30174.0,0.0133,14
20260815,ES=F,7804.25,,7805.0,0.0096,6
20260815,NQ=F,30065.75,,30141.75,0.2528,6
20260817,ES=F,7810.75,7812.25,7817.25,0.0832,8
20260817,NQ=F,30201.75,30245.75,30272.0,0.2326,8
20260818,ES=F,7766.75,7744.25,7735.0,-0.4088,14
20260818,NQ=F,30098.0,29900.0,29842.0,-0.8506,14
20260819,ES=F,7711.0,7706.75,7699.75,-0.1459,14
20260819,NQ=F,29539.25,29527.75,29457.5,-0.2768,14
20260820,ES=F,7742.25,7738.75,7735.0,-0.0936,14
20260820,NQ=F,29669.75,29613.0,29605.5,-0.2166,14
20260821,ES=F,7664.5,7668.75,7668.5,0.0522,14
20260821,NQ=F,29320.5,29360.25,29366.25,0.156,14
20260822,ES=F,7707.25,,7691.25,-0.2076,6
20260822,NQ=F,29443.0,,29387.75,-0.1877,6
20260824,ES=F,7697.5,7682.5,7676.5,-0.2728,8
20260824,NQ=F,29427.25,29271.0,29200.75,-0.7697,8
20260825,ES=F,7673.75,7674.5,7680.0,0.0814,14
20260825,NQ=F,29126.5,29157.75,29232.0,0.3622,14
20260826,ES=F,7674.0,7690.25,7685.0,0.1433,14
20260826,NQ=F,29112.25,29267.0,29243.0,0.4491,14
20260827,ES=F,7716.5,7725.75,7712.0,-0.0583,14
20260827,NQ=F,29445.75,29534.25,29438.75,-0.0238,14
20260828,ES=F,7735.75,7741.75,7731.75,-0.0517,14
20260828,NQ=F,29645.0,29671.5,29598.25,-0.1577,14
20260829,ES=F,7739.75,,7722.0,-0.2293,6
20260829,NQ=F,29552.5,,29491.75,-0.2056,6
20260831,ES=F,7697.25,7692.75,7704.5,0.0942,8
20260831,NQ=F,29357.0,29348.75,29462.25,0.3585,8
20260901,ES=F,7705.0,7696.5,7704.5,-0.0065,14
20260901,NQ=F,29506.0,29482.75,29561.5,0.1881,14
20260902,ES=F,7640.0,7635.5,7637.25,-0.036,14
20260902,NQ=F,29104.0,29054.0,29073.0,-0.1065,14
20260903,ES=F,7672.75,7682.0,7678.75,0.0782,14
20260903,NQ=F,29151.0,29232.0,29188.75,0.1295,14
20260904,ES=F,7756.0,7757.75,7761.5,0.0709,14
20260904,NQ=F,29530.75,29571.5,29620.75,0.3048,14
20260905,ES=F,7721.25,,7722.0,0.0097,6
20260905,NQ=F,29515.0,,29565.25,0.1703,6
20260908,ES=F,7723.25,,7705.5,-0.2298,2
20260908,NQ=F,29737.25,,29612.25,-0.4203,2
20260909,ES=F,7682.25,7683.0,7691.0,0.1139,14
20260909,NQ=F,29559.75,29566.75,29621.25,0.2081,14
20260910,ES=F,7647.5,7655.75,7663.5,0.2092,14
20260910,NQ=F,29412.0,29424.5,29484.75,0.2473,14
20260911,ES=F,7613.25,7602.75,7626.0,0.1675,14
20260911,NQ=F,29161.0,29070.0,29233.25,0.2478,14
20260912,ES=F,7675.0,,7659.5,-0.202,6
20260912,NQ=F,29450.0,,29387.0,-0.2139,6
20260914,ES=F,7621.5,7622.25,7620.0,-0.0197,8
20260914,NQ=F,29014.5,29015.0,29013.25,-0.0043,8
20260915,ES=F,7697.75,7682.25,7674.75,-0.2988,14
20260915,NQ=F,29467.75,29416.75,29379.25,-0.3003,14
20260916,ES=F,7665.0,7672.5,7672.5,0.0978,12
20260916,NQ=F,29272.5,29331.25,29331.25,0.2007,12
