date,ticker,open,high,low,close,volume
20250102,^GSPC,5903.259765625,5935.08984375,5829.52978515625,5868.5498046875,3621680000
20250102,^IXIC,19403.900390625,19517.869140625,19117.58984375,19280.7890625,8737550000
20250102,^DJI,42660.08984375,42905.08984375,42174.80078125,42392.26953125,459850000
20250102,^VIX,17.209999084472656,19.5,16.959999084472656,17.93000030517578,0
20250102,KRW=X,1473.3800048828125,1476.0799560546875,1462.739990234375,1473.52001953125,0
20250102,^SOX,5024.580078125,5094.14013671875,4976.2900390625,5021.5,0
20250102,^TNX,4.520999908447266,4.598999977111816,4.517000198364258,4.574999809265137,0
20250103,^GSPC,5891.06982421875,5949.33984375,5888.66015625,5942.47021484375,3667340000
20250103,^IXIC,19395.509765625,19638.66015625,19379.5703125,19621.6796875,8214050000
20250103,^DJI,42495.76171875,42782.76171875,42436.921875,42732.12890625,455810000
20250103,^VIX,17.65999984741211,17.940000534057617,16.110000610351562,16.1299991607666,0
20250103,KRW=X,1471.6500244140625,1472.4200439453125,1464.1400146484375,1471.6500244140625,0
20250103,^SOX,5061.52001953125,5173.39013671875,5059.81005859375,5163.64990234375,0
20250103,^TNX,4.545000076293945,4.599999904632568,4.539000034332275,4.5960001945495605,0
20250106,^GSPC,5982.81005859375,6021.0400390625,5960.009765625,5975.3798828125,4940120000
20250106,^IXIC,19851.990234375,20007.94921875,19785.0,19864.98046875,9586840000
20250106,^DJI,42835.51953125,43115.30859375,42611.16015625,42706.55859375,557040000
20250106,^VIX,16.770000457763672,16.8700008392334,15.710000038146973,16.040000915527344,0
20250106,KRW=X,1465.530029296875,1471.010009765625,1453.1300048828125,1465.530029296875,0
20250106,^SOX,5284.509765625,5381.0400390625,5283.39990234375,5310.14013671875,0
20250106,^TNX,4.585000038146973,4.644000053405762,4.578999996185303,4.618000030517578,0
20250107,^GSPC,5993.259765625,6000.68017578125,5890.68017578125,5909.02978515625,4517330000
20250107,^IXIC,19938.080078125,19940.2109375,19421.01953125,19489.6796875,13371130000
20250107,^DJI,42809.7109375,42931.5390625,42380.75,42528.359375,621630000
20250107,^VIX,16.479999542236328,18.899999618530273,15.789999961853027,17.81999969482422,0
20250107,KRW=X,1459.449951171875,1464.989990234375,1443.9100341796875,1459.449951171875,0
20250107,^SOX,5368.43017578125,5370.830078125,5186.1298828125,5212.25,0
20250107,^TNX,4.633999824523926,4.698999881744385,4.625999927520752,4.683000087738037,0
20250108,^GSPC,5910.66015625,5927.89013671875,5874.77978515625,5918.25,4441740000
20250108,^IXIC,19469.369140625,19544.509765625,19308.5390625,19478.880859375,8851720000
20250108,^DJI,42542.1015625,42656.21875,42327.7890625,42635.19921875,463430000
20250108,^VIX,17.90999984741211,19.5,17.3700008392334,17.700000762939453,0
20250108,KRW=X,1451.8800048828125,1464.030029296875,1448.760009765625,1451.8800048828125,0
20250108,^SOX,5204.18994140625,5207.0400390625,5104.64013671875,5162.35009765625,0
