date,us_sp500,us_nasdaq,us_dow,us_sox,us_vix_chg,us_vix_level,fx_krw,kr_vol20,kr_breadth5,kr_ret5,flow_foreign,flow_inst,flow_indiv,result_c2c,result_o2c,result_breadth,us_tnx_level,us_tnx_chg
20240805,-1.8382,-2.431,-1.5136,-5.1821,25.8203,23.39,0.0768,1.0505,43.95,-2.1132,-26.4735,-23.5209,50.0056,-11.1136,-9.6576,1.66,0.379,-4.6278
20240806,-2.9969,-3.4339,-2.6021,-1.9165,64.8995,38.57,-0.862,2.566,31.46,-14.06,-44.8753,-7.3355,47.7892,4.7256,5.0417,93.22,0.379,-0.1846
20240807,1.0354,1.0294,0.7606,1.0647,-28.1566,27.71,0.7538,2.8294,45.74,-8.2091,43.4142,-52.6721,-3.9137,2.3037,2.7383,77.91,0.389,2.7213
20240808,-0.7735,-1.045,-0.6006,-3.0935,0.5052,27.85,0.2128,2.8961,50.39,-6.2861,-20.7377,-30.717,48.5453,-0.1385,0.7673,38.67,0.397,2.0576
20240809,2.3043,2.8662,1.7621,6.8622,-14.5781,23.79,0.3663,2.8957,43.82,-7.6828,-34.0093,-16.337,49.6537,2.2287,1.2035,81.77,0.4,0.7308
20240812,0.4672,0.5119,0.1294,-0.4347,-14.3758,20.37,-0.1142,2.9557,58.65,-1.9941,17.8366,33.0549,-49.1085,1.5248,1.2427,75.42,0.394,-1.376
20240813,0.0043,0.2109,-0.3558,0.7298,1.6691,20.71,-0.7221,2.9806,73.4,10.6442,-36.4521,57.3979,-6.15,-0.855,-0.9086,29.57,0.391,-0.8371
20240814,1.6848,2.4254,1.0383,4.1842,-12.506,18.12,0.4179,2.9825,60.67,5.0637,-12.1066,-31.9183,55.9751,1.4255,0.511,73.28,0.385,-1.4582
20240816,1.6133,2.3376,1.3864,4.8655,-5.9296,15.23,-0.4742,3.0074,59.74,4.1854,48.1546,-11.514,-40.3314,0.6047,-0.2736,53.85,0.393,2.7749
20240819,0.199,0.2115,0.2384,-0.0605,-2.8234,14.8,0.5753,3.0082,62.78,4.9287,40.856,8.9906,-50.1534,-0.6331,-0.7906,31.37,0.389,-0.866
20240820,0.9722,1.3898,0.5823,1.863,-1.0135,14.65,-1.0656,3.0097,52.7,2.0669,-42.8353,-5.4205,51.7442,1.5264,1.1385,71.53,0.387,-0.6423
20240821,-0.1985,-0.3347,-0.1505,-1.3343,8.3959,15.88,-1.3418,3.0221,51.92,2.0685,47.654,3.4032,-48.9428,-0.522,-0.3765,34.73,0.382,-1.2671
20240822,0.424,0.5728,0.136,1.3785,2.4559,16.27,-0.248,3.0235,52.95,2.4016,-45.5084,-3.3632,51.1284,-0.9847,-1.2026,25.17,0.378,-1.0477
20240823,-0.8933,-1.6722,-0.4346,-3.4365,7.8672,17.55,0.458,3.0295,43.33,-0.0087,3.9701,-38.9533,57.0766,-0.2929,0.4046,35.6,0.386,2.2234
20240826,1.1483,1.4668,1.1355,2.7866,-9.6296,15.86,0.4409,3.0131,39.68,-0.9063,-20.0846,53.6251,-26.2903,-0.5714,-0.8887,31.66,0.381,-1.4241
20240827,-0.3154,-0.8503,0.1589,-2.5112,1.8285,16.15,-1.1691,3.0101,39.74,-0.8446,-48.3472,30.6618,20.9911,0.2864,0.4867,46.87,0.382,0.2889
20240828,0.1595,0.1639,0.0242,1.1041,-4.4582,15.43,0.2085,3.0036,34.81,-2.0847,-51.9238,35.1057,12.9706,-0.4853,-0.5388,29.08,0.383,0.3929
20240829,-0.5976,-1.1196,-0.3856,-1.8253,10.8879,17.11,-0.0211,2.9967,33.68,-2.048,-52.2314,34.8366,12.932,-0.9251,-0.3045,26.83,0.384,0.2087
20240830,-0.0039,-0.2256,0.5929,-0.5991,-8.533,15.65,0.7788,2.9989,34.01,-1.9884,-27.0627,-24.1554,48.782,1.2448,0.9345,68.24,0.387,0.6769
20240902,1.0093,1.1257,0.5517,2.5763,-4.1534,15.0,-0.285,2.9985,40.54,-0.4507,-19.1938,49.6328,-31.1734,-0.2126,-0.5912,35.5,0.391,1.1378
20240903,,,,,,15.0,0.2776,2.9044,41.3,-0.0918,21.5054,-50.2947,28.1999,-0.0656,-0.2538,39.56,0.391,
20240904,-2.1151,-3.2592,-1.5065,-7.7502,38.1333,20.72,0.0726,1.4151,39.84,-0.4438,-26.1426,-24.4485,49.409,-3.218,-0.7284,6.14,0.384,-1.7131
20240905,-0.1603,-0.3034,0.0929,0.249,2.8958,21.32,0.2138,1.2847,35.25,-3.1764,-26.6024,-24.3876,49.01,-0.56,-0.8772,33.13,0.377,-1.9771
20240906,-0.3018,0.2538,-0.535,-0.5959,-6.6604,19.9,-0.7013,1.1884,36.52,-2.8114,-50.3583,8.5434,41.0983,-2.0757,-1.9399,11.99,0.373,-0.982
20240909,-1.726,-2.5504,-1.0068,-4.5167,12.4623,22.38,0.1337,1.2694,25.26,-6.1319,-50.7872,12.4673,36.7455,0.9949,2.8157,59.93,0.371,-0.5628
20240910,1.158,1.1609,1.2001,2.1545,-13.092,19.45,0.3737,1.1802,30.15,-4.9244,-51.3652,16.8463,31.7886,-0.6652,-0.9559,28.69,0.37,-0.3504
20240911,0.4473,0.8367,-0.2269,1.1866,-1.9023,19.08,0.2616,1.1159,27.97,-5.524,-44.4597,-6.604,48.9363,-0.0154,-0.2845,41.77,0.365,-1.3795
20240912,1.0665,2.1711,0.3062,4.9031,-7.2851,17.69,0.1543,1.11,35.1,-2.3215,-52.6633,1.5055,45.8312,2.6789,1.825,87.22,0.365,0.192
20240913,0.7495,1.0011,0.5753,-0.2389,-3.5048,17.07,-0.3097,1.2319,45.92,0.9175,40.2738,12.358,-47.3682,0.524,0.0415,55.22,0.368,0.7391
20240919,-0.2896,-0.3106,-0.2477,-1.0751,3.5207,18.23,0.2896,1.2294,54.57,3.5172,-52.8907,21.1627,25.9465,0.3849,-0.139,48.19,0.368,1.1807
20240920,1.6977,2.5077,1.258,4.2673,-10.4224,16.33,-0.0506,1.2315,52.22,2.9072,-50.428,45.7602,3.8117,0.8324,0.1227,61.3,0.374,1.4925
20240923,-0.1941,-0.3645,0.0908,-1.3143,-1.1023,16.15,0.4046,1.193,58.74,4.4048,13.4916,38.459,-48.0494,0.1814,0.0161,47.3,0.373,-0.3209
20240924,0.2809,0.1446,0.1457,0.515,-1.6099,15.89,0.293,1.1928,59.85,4.6016,-48.6441,25.033,26.3229,1.3087,1.0624,68.43,0.374,0.2951
20240925,0.2511,0.5577,0.1984,1.3126,-3.1466,15.39,0.1592,1.2168,56.09,3.2314,-22.603,49.8006,-27.5964,-0.17,-0.6106,42.63,0.374,-0.0802
20240926,-0.1861,0.0426,-0.6953,0.8001,0.13,15.41,-0.6546,1.2158,53.57,2.5373,-49.0318,43.851,7.1172,1.9533,1.446,83.13,0.378,1.2045
20240927,0.4039,0.5977,0.6212,3.4677,-0.2596,15.37,0.7669,1.2819,60.56,4.1058,21.373,29.4934,-49.1336,-0.1049,-0.302,41.44,0.379,0.2645
20240930,-0.1253,-0.3887,0.3269,-1.7563,10.3448,16.96,-1.6292,1.2819,56.58,3.1684,18.3909,-46.8117,34.7974,-1.1762,-1.3523,19.12,0.375,-1.1079
20241002,-0.9324,-1.5328,-0.4091,-2.8633,15.1225,19.26,0.4605,1.3057,50.95,1.8109,-40.7848,-9.5467,49.6685,-1.0128,-0.1997,20.39,0.374,-1.5518
20241004,-0.1681,-0.037,-0.4383,0.5101,8.4127,20.49,-0.0611,1.3091,41.34,-0.5106,-15.9231,-34.6368,49.4401,0.2563,0.1987,48.5,0.385,1.7173
20241007,0.897,1.2243,0.8121,1.5927,-6.247,19.21,0.784,1.2811,42.51,-0.0843,36.3737,-26.1454,-37.481,1.3825,0.9801,69.12,0.398,3.4026
20241008,-0.9586,-1.1796,-0.9409,-0.1928,17.8553,22.64,0.8596,1.3151,39.71,-0.6551,22.669,24.1212,-53.2099,-0.4642,-0.2068,30.86,0.403,1.1304
20241010,0.7113,0.5978,1.0257,1.0596,-2.6144,20.86,-0.079,1.3201,37.6,-1.0144,-28.1979,-22.7386,49.0636,-0.1536,-0.6216,36.25,0.407,0.843
20241011,-0.207,-0.0523,-0.1361,-0.5254,0.3356,20.93,0.1275,1.0893,41.02,0.0081,9.2372,-49.0608,41.702,-0.3966,-0.5404,36.01,0.41,0.7131
20241014,0.6052,0.3331,0.9651,0.7934,-2.2456,20.46,0.5004,1.0842,44.15,0.6244,-50.8291,27.0295,22.1415,0.5139,0.4166,51.1,0.407,-0.5615
20241015,0.7708,0.8709,0.4698,1.8042,-3.7146,19.7,-0.1045,0.9493,44.67,0.882,5.6514,42.4934,-51.8552,0.2069,-0.0168,45.01,0.41,0.6138
20241016,-0.7609,-1.0112,-0.7542,-5.2833,4.7716,20.64,0.663,0.9377,39.85,-0.2936,46.9416,-3.425,-49.6334,-0.6982,-0.2942,28.23,0.404,-1.4641
20241017,0.4679,0.2811,0.7891,0.207,-5.1357,19.58,0.4354,0.9395,39.32,-0.5277,-43.0126,-7.6377,49.3497,-0.0551,-0.3298,39.23,0.402,-0.5448
20241018,-0.0171,0.0355,0.3746,0.9494,-2.4004,19.11,0.0748,0.9402,39.92,-0.4292,-51.8087,23.2431,24.9482,-1.0687,-1.1365,24.74,0.41,1.992
20241021,0.3972,0.631,0.0852,0.0732,-5.6515,18.03,0.4288,0.812,37.66,-1.1012,-41.4345,-9.1202,49.4453,0.3576,0.2794,49.57,0.407,-0.5615
20241022,-0.1823,0.2729,-0.7956,0.1265,1.8857,18.37,-0.0759,0.8086,37.36,-1.2575,19.4644,33.0254,-47.5102,-1.8513,-1.6452,16.27,0.418,2.6762
20241023,-0.0475,0.2145,-0.0156,-0.4698,-0.9254,18.2,0.5471,0.9102,31.61,-3.3156,-24.1548,-26.1363,49.7089,0.5108,0.4059,55.84,0.42,0.5261
20241024,-0.9191,-1.6314,-0.955,-1.1432,5.7143,19.24,0.0094,0.898,37.13,-2.1066,21.1358,29.6158,-49.2484,-1.0594,-0.6712,22.26,0.424,0.9039
20241025,0.2146,0.7597,-0.3307,0.5114,-0.8316,19.08,0.0516,0.9241,33.74,-3.1109,-41.5667,-9.0747,49.3586,-0.8278,-1.078,26.22,0.42,-0.9901
20241028,-0.0299,0.56,-0.6135,1.0707,6.5514,20.33,-0.0741,0.8791,34.03,-2.8701,-50.5251,12.2988,37.176,1.267,1.2618,69.99,0.423,0.7619
20241029,0.2651,0.2623,0.6486,-0.0223,-2.607,19.8,0.8239,0.935,38.12,-1.9607,2.9565,47.41,-49.6335,0.2726,0.1703,47.13,0.428,1.087
20241030,0.1614,0.784,-0.3645,2.3121,-2.3232,19.34,-0.41,0.8123,44.29,0.1632,-48.8347,8.6569,42.5084,-0.2675,-0.3643,37.24,0.427,-0.0935
20241031,-0.33,-0.5602,-0.2167,-3.351,5.2223,20.35,0.0876,0.812,40.57,-0.6152,-51.6461,3.9435,44.4104,0.3651,0.7413,52.1,0.427,-0.1872
20241101,-1.8615,-2.7557,-0.8972,-4.0117,13.8084,23.16,-0.3333,0.7898,46.54,0.8094,-48.7047,21.6569,29.6384,-1.2392,-0.5789,23.25,0.428,0.4219
20241104,0.4093,0.8,0.6913,1.1054,-5.5268,21.88,-0.4091,0.8038,45.94,0.398,-11.0753,-40.9364,47.9883,1.5963,1.4453,74.6,0.436,1.7974
20241105,-0.2812,-0.3286,-0.6125,-0.5484,0.457,21.98,0.4669,0.8863,46.86,0.7273,19.6099,29.9285,-50.4615,0.4052,0.4637,55.48,0.431,-1.1924
20241106,1.2266,1.4257,1.0223,1.6854,-6.7789,20.49,-0.4698,0.8294,48.54,0.8599,-25.8819,-25.7193,48.3988,-0.5331,-0.9909,32.28,0.429,-0.4641
20241107,2.5296,2.9519,3.5717,3.1187,-20.5954,16.27,0.3744,0.8309,47.54,0.5944,-57.1493,42.3022,0.5485,-0.4189,-0.6039,33.48,0.443,3.1942
20241108,0.7431,1.5065,-0.0013,2.2705,-6.5765,15.2,1.582,0.8333,43.82,-0.1897,36.5841,10.0529,-53.363,0.4599,0.0977,50.03,0.434,-1.9205
20241111,0.3757,0.0899,0.5938,-0.815,-1.7105,14.94,-1.9803,0.8412,49.17,1.5094,30.8867,19.4176,-49.6957,-1.9606,-2.0099,19.18,0.431,-0.8063
20241112,0.0969,0.0621,0.6914,-2.5353,0.2008,14.97,1.8308,0.9197,38.09,-2.0475,-35.8222,-15.3788,48.799,-2.6983,-2.5518,12.91,0.431,0.0464
20241113,-0.2893,-0.09,-0.8628,-0.926,-1.7368,14.71,0.2398,1.0586,29.58,-5.151,-45.2631,-4.8195,49.9174,-2.6138,-1.8827,12.47,0.443,2.8784
20241114,0.0232,-0.2628,0.1075,-2.0035,-4.6907,14.02,0.4355,1.1651,25.61,-7.2317,-48.7043,-2.4428,48.853,-0.6499,-0.7971,35.5,0.445,0.4287
20241115,-0.605,-0.64,-0.4717,-0.034,2.0685,14.31,-0.5438,1.1618,26.02,-7.4626,-25.6868,47.3212,-26.992,0.6071,1.2773,57.63,0.442,-0.7414
20241118,-1.3203,-2.2375,-0.6991,-3.4169,12.7883,16.14,0.1308,1.1779,27.54,-7.3154,6.7141,36.2654,-57.0205,1.1438,1.2989,64.23,0.443,0.2263
20241119,0.3918,0.5979,-0.1275,1.1416,-3.4696,15.58,-0.4626,1.2155,36.55,-4.211,-26.4183,-24.9802,48.6014,0.363,0.3672,50.12,0.441,-0.3162
20241120,0.3964,1.0412,-0.2781,0.6216,4.9422,16.35,-0.3478,1.1762,43.99,-1.1497,-33.6461,48.5601,-17.7937,-0.1454,-0.2149,39.15,0.438,-0.7929
20241121,0.0022,-0.1123,0.3225,-0.7097,4.9541,17.16,0.1914,1.1632,49.33,1.3186,-54.3853,37.3927,-8.222,-0.5175,-0.5815,33.05,0.441,0.6166
20241122,0.534,0.0331,1.064,1.6133,-1.69,16.87,0.3922,1.1513,48.84,1.451,-46.4941,43.3845,-10.1213,0.3247,0.1244,51.09,0.443,0.5901
20241125,0.3468,0.1646,0.9714,-0.1461,-9.6621,15.24,0.1417,1.1508,47.53,1.1685,16.3103,30.2658,-53.4239,1.8442,1.2635,74.54,0.441,-0.4964
20241126,0.302,0.2694,0.9934,0.6481,-4.1995,14.6,0.2794,1.194,49.59,1.8689,-1.7765,46.7076,-51.5159,0.4763,0.2966,54.74,0.426,-3.288
20241127,0.5722,0.6269,0.2766,-1.2101,-3.4247,14.1,-0.5664,1.1987,50.52,1.9822,-31.3976,-24.1489,44.4536,-0.1825,-0.4153,37.97,0.43,0.8675
20241128,-0.3801,-0.5936,-0.3082,-1.5129,0.0,14.1,-0.0208,1.1985,50.28,1.9451,-44.2536,46.8357,-8.9107,0.32,0.1827,48.27,0.424,-1.3947
20241129,,,,,,14.1,-0.4874,1.1975,53.32,2.7827,-54.1574,32.3133,13.5293,-1.7327,-1.8139,17.79,0.424,
20241202,0.5608,0.8273,0.4217,1.5156,-4.1844,13.51,0.3479,1.2241,46.66,0.7253,-52.9817,3.6364,43.3819,-1.1854,-1.5641,22.53,0.418,-1.5087
20241203,0.2448,0.9667,-0.2865,2.6136,-1.2583,13.34,0.4708,1.1694,36.26,-2.3043,-0.1836,46.5199,-53.2966,1.7193,1.7717,74.32,0.42,0.4308
20241204,0.0451,0.3966,-0.1708,-0.3849,-0.2998,13.3,0.0857,1.2436,40.17,-1.0613,37.0685,12.9812,-49.9504,-1.4758,0.3354,18.34,0.422,0.6435
20241205,0.6051,1.3049,0.6901,1.7062,1.1278,13.45,0.7573,1.2703,36.25,-2.3545,-52.8708,3.8287,43.3004,-1.3203,-1.4814,22.78,0.418,-1.0182
20241206,-0.187,-0.1766,-0.5517,-1.8628,0.6691,13.54,-0.0616,1.289,31.15,-3.9948,-57.3113,16.5428,26.1459,-1.5787,-1.288,21.91,0.418,0.0
20241209,0.2495,0.8097,-0.2752,0.6949,-5.6869,12.77,-0.7662,1.3006,31.97,-3.8408,-12.4079,49.1552,-38.4369,-5.1969,-3.2634,6.43,0.415,-0.6938
20241210,-0.6144,-0.6197,-0.5389,-0.8389,11.1198,14.19,1.7307,1.6352,28.75,-7.8523,14.187,33.9195,-51.8936,5.8656,5.6156,94.6,0.42,1.1563
20241211,-0.2964,-0.2505,-0.3471,-2.4735,-0.0705,14.18,0.1671,2.0933,32.81,-3.706,8.8137,38.7309,-52.4554,3.9357,3.4233,88.27,0.422,0.5239
20241212,0.8166,1.7659,-0.2243,2.7193,-4.2313,13.58,0.5152,2.1992,46.8,1.7055,-60.6639,39.2697,-0.0664,0.7099,0.0789,59.98,0.427,1.1845
20241213,-0.5414,-0.6591,-0.531,-0.9072,2.5037,13.92,-0.3347,2.195,54.24,3.7357,-30.4108,27.5163,-42.0728,1.6735,1.6137,73.82,0.432,1.2409
20241216,-0.0026,0.12,-0.196,3.3638,-0.7902,13.81,-0.0903,2.2171,64.62,6.9879,-45.748,35.4228,-18.8292,1.068,0.1218,62.85,0.44,1.7345
20241217,0.3799,1.2404,-0.2523,2.0638,6.3722,14.69,0.4615,2.2157,75.9,13.2528,-47.5813,-4.4657,47.953,-0.0611,-0.5064,42.74,0.44,-0.0455
20241218,-0.3864,-0.3214,-0.6121,-1.6413,8.0327,15.87,-0.2161,2.2165,65.53,7.3261,-52.2489,8.5586,39.1925,0.6703,0.5573,57.2,0.439,-0.2729
20241219,-2.9493,-3.5624,-2.5846,-3.8456,74.0391,27.62,0.3542,2.2168,59.32,4.0607,40.2447,13.6857,-46.0696,-1.3279,0.3306,19.84,0.449,2.4857
20241220,-0.0865,-0.1027,0.0363,-1.5592,-12.7806,24.09,1.0498,2.238,51.29,2.0229,-22.4392,-30.726,46.8348,-2.1243,-2.086,15.37,0.457,1.6911
20241223,1.0869,1.0315,1.1762,1.4599,-23.7858,18.36,-0.968,2.2956,39.6,-1.7749,-47.1383,-5.588,47.2737,1.6487,1.2214,74.61,0.452,-1.0066
20241224,0.7287,0.9824,0.1557,3.0985,-8.6057,16.78,0.5545,2.2886,41.95,-1.1942,15.4001,31.6319,-52.968,-0.3622,-0.525,35.51,0.46,1.6578
20241226,1.1043,1.3471,0.9091,1.0708,-14.9583,14.27,0.7431,2.2889,40.51,-1.4953,-2.0801,38.7949,-59.125,-0.7867,-1.1362,27.44,0.459,-0.1739
20241227,-0.0406,-0.0538,0.0664,0.0338,3.2235,14.73,0.2883,2.2958,34.55,-2.9523,1.5537,41.9586,-56.4877,-1.6515,-1.0246,16.6,0.458,-0.2614
20241230,-1.1056,-1.4901,-0.77,-1.0113,8.2824,15.95,0.6435,2.3231,33.9,-3.276,-22.5593,-30.604,46.8366,1.1822,1.6691,63.29,0.462,0.8736
