date,us_sp500,us_nasdaq,us_dow,us_sox,us_vix_chg,us_vix_level,fx_krw,kr_vol20,kr_breadth5,kr_ret5,flow_foreign,flow_inst,flow_indiv,result_c2c,result_o2c,result_breadth,us_tnx_level,us_tnx_chg
20230217,-1.3789,-1.7792,-1.2635,-2.4841,10.6418,20.17,0.9016,0.8604,40.75,-1.4757,9.6567,39.167,-51.1763,-0.4854,0.3213,33.93,0.384,0.8926
20230220,-0.2767,-0.5783,0.3853,-1.6159,-0.7437,20.02,0.4082,0.875,42.96,-0.5564,-7.292,-44.3969,48.3111,1.1277,0.9253,68.25,0.383,-0.3903
20230221,,,,,,20.02,0.3848,0.893,49.27,0.76,-25.4627,47.1374,-27.3999,0.4512,0.2262,50.96,0.383,
20230222,-2.0041,-2.5024,-2.0608,-3.3139,14.2358,22.87,0.1692,0.8888,48.9,0.674,4.9814,-59.1699,35.8487,-1.4821,-0.4982,16.56,0.395,3.3177
20230223,-0.1574,0.1285,-0.2551,-0.4772,-2.5361,22.29,0.7499,0.941,49.47,1.1802,-17.447,-32.1332,50.4198,0.6845,0.4,56.55,0.392,-0.8091
20230224,0.5329,0.7242,0.3293,3.3336,-5.1593,21.14,-0.2297,0.9385,45.25,0.296,-1.1124,48.4895,-50.3981,-0.6643,-1.0096,25.16,0.388,-1.1216
20230227,-1.0538,-1.6864,-1.0164,-1.7967,2.5071,21.67,-0.3646,0.9478,43.5,0.117,-35.1638,-15.6462,49.19,-0.4557,-0.0883,29.08,0.395,1.8046
20230228,0.3073,0.6322,0.2199,0.5485,-3.3226,20.95,1.2033,0.9542,35.66,-1.4664,-19.5458,-32.551,47.9032,1.0404,0.6967,63.43,0.392,-0.6837
20230302,-0.4725,-0.664,0.0157,-0.0865,-0.5797,20.58,0.2465,0.9737,38.15,-0.8773,-28.7505,41.8024,-29.447,0.3365,-0.0105,47.66,0.399,1.9918
20230303,0.7582,0.7338,1.0463,0.9568,-4.8105,19.59,-1.2008,0.9681,44.37,0.9413,50.8997,-36.7565,-12.3438,0.6492,0.1384,53.44,0.407,1.978
20230306,1.6148,1.9718,1.1738,1.4822,-5.6151,18.49,0.4082,0.9283,43.75,0.906,43.6482,5.3786,-50.9732,0.8,0.2656,55.46,0.396,-2.6762
20230307,0.0687,-0.1135,0.1212,-1.1145,0.649,18.61,-1.2417,0.9415,49.81,2.3703,21.7002,29.48,-48.8198,0.2392,0.1671,44.48,0.398,0.4793
20230308,-1.5327,-1.2454,-1.7199,-1.0743,5.266,19.59,0.3259,0.9336,52.89,3.0653,45.2916,-50.1109,4.5975,-0.8043,-0.2025,23.35,0.397,-0.2009
20230309,0.1415,0.3961,-0.1767,2.6657,-2.4502,19.11,1.455,0.9423,44.88,1.2206,1.5354,-48.7759,49.6887,-0.2954,-0.6291,40.67,0.398,0.0252
20230310,-1.8459,-2.053,-1.6572,-2.0116,18.315,22.61,-0.11,0.916,43.48,0.5887,-50.2109,16.8925,32.8966,-1.929,-0.8012,13.47,0.392,-1.2827
20230313,-1.4478,-1.7592,-1.0703,-1.8885,9.686,24.8,0.6913,1.0062,35.48,-1.9894,-25.8398,-25.6223,48.5379,-0.7656,0.1458,30.24,0.369,-5.8599
20230314,-0.151,0.4484,-0.2836,-0.0759,6.9355,26.52,-0.4534,0.9744,30.44,-3.555,18.9296,30.834,-50.2363,-4.0394,-3.5535,5.57,0.352,-4.8714
20230315,1.6477,2.1388,1.0568,3.027,-10.5204,23.73,-1.7552,1.3019,22.66,-7.8336,-39.2204,-11.8185,48.9611,2.3184,0.9178,80.86,0.364,3.4993
20230316,-0.6981,0.0516,-0.8734,-1.0883,10.1559,26.14,0.6325,1.4107,34.16,-4.7109,23.3741,25.4198,-51.2061,-0.5139,-0.0271,31.56,0.349,-4.0132
20230317,1.7562,2.4771,1.167,4.0532,-12.0505,22.99,0.5488,1.3519,32.34,-4.9294,-38.1745,-12.2597,49.5657,2.4997,1.4773,81.38,0.359,2.6632
20230320,-1.1019,-0.7405,-1.1926,-0.4696,10.9613,25.51,-0.7715,1.4231,45.92,-0.5008,25.6616,24.025,-50.3133,0.5601,0.4931,52.78,0.339,-5.2999
20230321,0.8918,0.3872,1.2008,1.0115,-5.3312,24.15,0.4633,1.4258,50.43,0.8249,-47.5364,11.025,41.4386,-0.1492,-0.6029,38.43,0.348,2.5331
20230322,1.2982,1.5808,0.9801,0.07,-11.47,21.38,-0.2072,1.4017,57.0,4.7151,-52.6393,25.7924,21.5683,0.3555,-0.4371,43.39,0.361,3.5909
20230323,-1.6463,-1.6033,-1.6292,-0.8079,4.116,22.26,-0.1149,1.4001,49.51,2.7523,27.517,24.0289,-48.454,-0.8952,-0.3439,23.83,0.35,-2.9395
20230324,0.2985,1.0063,0.2346,2.6733,1.5723,22.61,-0.3982,1.3764,47.96,2.371,27.8663,22.9714,-49.1623,1.2987,0.7693,62.98,0.341,-2.6857
20230327,0.564,0.3102,0.412,-1.6728,-3.8479,21.74,-0.9212,1.3991,44.28,1.17,-14.5706,-30.9585,54.4709,0.1385,-0.2764,39.13,0.338,-0.7634
20230328,0.1647,-0.4662,0.6035,-1.2072,-5.2438,20.6,0.6639,1.3916,41.55,0.7483,-45.0627,-4.2739,50.6634,1.2989,1.1576,71.79,0.353,4.3787
20230329,-0.1574,-0.4483,-0.1166,-0.8532,-3.0583,19.97,0.2294,1.414,48.22,2.1964,-26.9098,51.2289,-21.8612,0.8056,0.6138,54.82,0.356,1.0204
20230330,1.4237,1.7938,0.9982,3.2657,-4.2564,19.12,-0.0632,1.4071,50.51,2.6465,11.2628,40.7848,-47.9524,0.9079,0.3052,60.23,0.357,0.0561
20230331,0.5715,0.7314,0.4323,1.6201,-0.523,19.02,0.7826,1.4175,57.79,4.4496,21.1593,-72.5636,6.2771,-0.4579,-0.7787,37.7,0.355,-0.4206
20230403,1.4437,1.7351,1.2633,0.7044,-1.6824,18.7,-0.8132,1.4175,52.73,2.693,48.6488,2.5287,-48.8225,0.8242,0.3879,54.67,0.349,-1.6052
20230404,0.3699,-0.2656,0.9827,-0.9419,-0.8021,18.55,0.6926,1.4182,55.84,3.3788,-16.1191,-33.6315,50.2494,1.0442,0.8921,63.92,0.343,-1.8317
20230405,-0.5797,-0.5178,-0.5916,-1.8101,2.4259,19.0,0.1969,1.4337,54.27,3.1241,-48.4131,24.6926,26.8943,0.8257,0.6376,54.51,0.334,-2.7114
20230406,-0.2492,-1.0677,0.2405,-1.7986,0.4211,19.08,0.3333,1.4257,54.2,3.1441,15.3689,36.8879,-47.7432,-1.2424,-1.2867,18.72,0.329,-1.4984
20230407,0.3579,0.7594,0.0077,-0.4605,-3.5639,18.4,0.2895,1.4565,45.9,0.9938,-26.2221,-24.1673,49.6105,0.6152,0.1944,50.13,0.329,0.0304
20230410,,,,,,18.4,0.1314,1.3789,48.39,2.0669,32.6103,16.8865,-50.5032,-1.0788,-1.2035,21.66,0.329,
20230411,0.0996,-0.0298,0.3023,1.797,3.0978,18.97,-0.1889,1.3923,41.79,0.1639,54.5443,-29.7019,-15.7538,1.3676,1.2143,70.65,0.341,3.8625
20230412,-0.0041,-0.4343,0.2926,-0.5612,0.6853,19.1,0.4128,1.0024,43.13,0.4873,11.7676,40.5638,-47.6686,0.9864,0.7136,64.33,0.343,0.5564
20230413,-0.4135,-0.8522,-0.1137,-1.8299,-0.0524,19.09,0.0916,0.9222,45.1,0.6481,57.9215,-35.2922,6.7862,0.5288,0.6095,55.27,0.342,-0.3786
20230414,1.3263,1.9861,1.1389,0.7345,-6.7575,17.8,0.056,0.8948,52.41,2.4193,-25.5407,49.4316,-25.0277,1.1513,0.4772,63.09,0.345,0.9062
20230417,-0.2069,-0.3518,-0.4209,-0.146,-4.1011,17.07,-1.6177,0.7867,55.0,2.9554,15.3618,34.9824,-49.6557,0.5518,0.1984,50.51,0.352,2.0278
20230418,0.3306,0.2825,0.2972,-0.1228,-0.703,16.95,0.1498,0.7866,60.77,4.586,-2.8433,-46.2782,50.8786,-0.2909,-0.4837,31.94,0.359,1.9591
20230419,0.0855,-0.0354,-0.031,0.36,-0.708,16.83,0.9736,0.7926,53.03,2.9274,14.1679,-47.8431,37.989,0.9763,0.7262,59.7,0.357,-0.5291
20230420,-0.0084,0.0314,-0.2343,-1.0183,-2.1985,16.46,-0.0129,0.8009,52.1,2.9173,-47.4994,3.7433,48.7573,-1.8689,-1.8951,17.05,0.36,0.8399
20230421,-0.5953,-0.8034,-0.3257,-0.0033,4.3135,17.17,0.8253,0.9051,44.46,0.5197,-3.1614,-47.1589,49.6797,-1.1866,-0.9646,25.45,0.355,-1.5825
20230424,0.0903,0.107,0.0661,-0.8154,-2.3296,16.77,-0.2382,0.9455,36.93,-1.8182,47.9557,-47.0111,5.0332,-1.3141,-1.2238,21.4,0.357,0.7052
20230425,0.0852,-0.2921,0.1965,-0.461,0.7156,16.89,0.4367,1.0084,31.11,-3.6842,-23.3981,-6.7612,69.8407,-1.1265,-1.0955,22.77,0.352,-1.5406
20230426,-1.5811,-1.9775,-1.0172,-3.3656,11.0716,18.76,0.2573,1.0174,29.27,-4.5198,-20.4963,-30.5063,48.9974,-0.7015,-0.1891,32.78,0.34,-3.3855
20230427,-0.3841,0.4677,-0.6828,0.5746,0.4264,18.84,0.6152,1.0183,23.89,-6.1976,-31.2952,-19.572,49.1328,0.3396,0.5184,50.8,0.343,1.0601
20230428,1.9566,2.4286,1.5744,0.6363,-9.6072,17.03,-0.2364,1.001,30.64,-3.9892,47.4018,-50.7619,1.8364,-0.7988,-1.3463,33.66,0.353,2.7972
20230502,-0.0386,-0.1143,-0.1363,0.8054,1.9011,16.08,-0.1657,1.0115,32.28,-3.6014,-3.1227,-42.4172,54.4601,1.9599,1.7797,77.98,0.357,3.5342
20230503,-1.1586,-1.0816,-1.0783,-0.7363,10.5721,17.78,0.4203,1.0864,43.6,-0.3274,31.24,19.33,-49.4299,-0.0467,0.407,38.53,0.344,-3.7773
20230504,-0.6998,-0.4568,-0.8024,-1.3177,3.1496,18.34,-0.0365,1.0616,46.75,0.7524,-20.0275,-30.1635,49.809,0.0245,0.2064,43.28,0.34,-1.0468
20230508,1.8475,2.248,1.6501,2.2457,-14.435,17.19,-1.1294,1.0439,48.85,1.4784,-9.5689,-39.5659,50.8653,0.721,-0.0494,59.15,0.345,2.835
20230509,0.0452,0.1758,-0.1654,0.5559,-1.2216,16.98,-0.2416,1.02,50.52,1.8598,13.0246,37.9037,-49.0716,-0.563,-0.5686,31.11,0.352,2.1764
20230510,-0.4579,-0.6312,-0.1692,-1.8704,4.2992,17.71,0.4138,1.0191,50.01,2.0956,22.7009,35.0233,-42.2759,0.016,0.0078,39.46,0.352,0.0
20230511,0.4484,1.0418,-0.0908,0.9997,-4.3478,16.94,0.2753,0.9896,42.31,0.1518,47.2116,-47.0238,5.7646,0.2918,-0.1584,51.61,0.344,-2.3289
20230512,-0.1697,0.1793,-0.6615,-0.6269,-0.059,16.93,-0.6033,0.944,44.92,0.4903,-16.5884,51.8284,-31.5831,-0.5453,-0.5852,27.67,0.34,-1.2213
20230515,-0.1583,-0.355,-0.0267,-0.1971,0.5907,17.03,0.8975,0.9213,41.8,-0.0795,-36.7395,-13.115,50.1455,-0.8892,-0.8717,27.82,0.346,1.9429
20230516,0.2958,0.655,0.1441,2.6839,0.5285,17.12,0.8753,0.9252,35.53,-1.6896,-31.0441,50.0051,-18.9508,-0.2427,-0.3798,34.71,0.351,1.2994
20230517,-0.6378,-0.1792,-1.0089,-0.1287,5.0818,17.99,-0.4562,0.8745,36.25,-1.3694,55.2756,-38.5411,-6.1833,1.6139,1.7149,74.32,0.355,1.1688
20230518,1.1891,1.2762,1.2378,2.4919,-6.2257,16.87,0.5264,0.9497,43.23,0.2285,27.8493,21.83,-50.3207,0.9149,0.4146,63.52,0.358,0.9017
20230519,0.9445,1.5061,0.3445,3.1622,-4.8607,16.05,-0.6168,0.9787,45.61,0.8516,50.8674,-12.746,-36.3866,0.8115,0.3102,63.52,0.365,1.871
20230522,-0.1446,-0.2438,-0.3259,-0.6204,4.7352,16.81,0.0442,0.97,52.78,2.2083,24.0149,26.427,-49.5581,1.0167,0.8356,65.05,0.369,1.2061
20230523,0.0155,0.4968,-0.419,0.3605,2.3795,17.21,-0.7889,0.9136,60.23,4.1142,24.1739,26.8334,-48.9926,0.3522,0.0962,48.48,0.372,0.7313
20230524,-1.1222,-1.262,-0.6942,-1.1695,7.67,18.53,-0.7839,0.8731,62.98,4.7092,1.259,49.9081,-48.8329,-0.1605,0.0787,34.15,0.37,-0.5647
20230525,-0.7319,-0.6058,-0.7732,-1.679,8.095,20.03,0.4574,0.8144,54.95,2.9347,-14.745,-35.2996,49.9554,-0.5565,-0.6959,23.25,0.372,0.5679
20230526,0.8758,1.7136,-0.1075,6.8061,-4.4433,19.14,-0.1,0.7784,46.89,1.4634,9.5039,-50.12,40.3762,-0.7051,-0.9808,24.92,0.381,2.5544
20230530,1.3049,2.1862,1.0032,6.2621,-6.2173,17.95,-0.6357,0.7786,39.17,-0.0532,49.8061,-28.2223,-21.9715,0.7453,0.1812,58.49,0.381,-0.1049
20230531,0.0017,0.3217,-0.1528,0.1049,-2.7298,17.46,0.1633,0.7878,37.86,-0.3246,50.2096,0.8879,-48.9025,0.0252,0.1103,38.56,0.37,-2.8871
20230601,-0.6109,-0.631,-0.4071,-2.7106,2.7491,17.94,-0.3624,0.7555,35.87,-0.6516,50.4625,-21.6613,-27.8762,0.551,0.4844,53.44,0.364,-1.7027
20230602,0.9854,1.2809,0.4658,1.551,-12.7648,15.65,0.1477,0.6501,39.73,0.0599,7.9419,-50.8406,41.2175,0.6813,0.2691,58.47,0.361,-0.7974
20230605,1.4534,1.067,2.1209,-0.1523,-6.7093,14.6,-0.6726,0.6574,46.78,1.2977,26.3467,24.6831,-48.9702,0.6754,0.2911,62.77,0.369,2.3004
20230607,0.2354,0.3552,0.0311,1.2839,-5.2274,13.96,-0.4099,0.6637,54.35,2.6782,-7.1586,50.2728,-42.5686,0.1941,-0.0074,44.06,0.37,0.1625
20230608,-0.3812,-1.2919,0.2732,-0.3199,-0.1433,13.94,-0.0454,0.6544,51.46,2.127,15.3406,36.837,-47.8224,-0.2536,-0.2005,35.07,0.378,2.2979
20230609,0.6189,1.0196,0.5008,1.0681,-2.0803,13.65,0.7035,0.6394,50.76,1.8482,-49.6569,25.2187,25.1244,0.6642,0.2407,55.78,0.371,-1.8499
20230612,0.1148,0.1558,0.1276,0.303,1.3187,13.83,-0.918,0.6443,51.23,1.9615,27.3555,23.4926,-49.1519,0.0404,-0.3262,36.31,0.374,0.8347
20230613,0.9321,1.5294,0.5595,3.3104,8.5322,15.01,-0.7436,0.646,46.8,1.3205,-45.1062,-3.3053,51.5885,0.4805,0.1435,46.7,0.377,0.5341
20230614,0.6932,0.8275,0.428,1.1533,-2.6649,14.61,-0.164,0.6213,43.58,1.1256,30.9627,20.619,-48.4183,-1.2079,-1.5662,20.28,0.384,1.9655
20230615,0.0819,0.3917,-0.6804,1.5227,-4.9966,13.88,-1.3203,0.6547,38.83,-0.2764,-17.1234,-30.6368,52.2398,-0.0757,-0.3032,35.71,0.38,-1.1201
20230616,1.2178,1.1473,1.2617,-0.8474,4.4669,14.5,0.5025,0.649,38.95,-0.0986,-6.9961,-42.2886,50.7153,0.8339,0.4151,61.03,0.373,-1.7914
20230619,-0.3672,-0.6766,-0.3166,-0.9417,-6.6207,13.54,-0.3093,0.589,40.0,0.0711,50.7193,-12.1571,-37.1236,0.348,0.1078,48.4,0.377,1.0998
20230620,,,,,,13.54,0.4929,0.5697,42.42,0.3787,-44.1138,-5.6606,50.2256,-0.1556,-0.0794,37.13,0.377,
20230621,-0.4735,-0.1628,-0.715,-0.6964,2.5111,13.88,0.543,0.5586,40.51,-0.2573,-28.4477,-20.9502,50.6021,-0.6675,-0.7652,24.14,0.373,-1.0613
20230622,-0.5245,-1.2079,-0.3006,-2.6821,-4.8991,13.2,0.3351,0.5523,41.28,0.2831,-25.1311,-14.3144,60.5545,-0.1436,0.1873,34.38,0.372,-0.1609
20230623,0.3711,0.951,-0.0142,0.5674,-2.197,12.91,0.0652,0.5511,41.01,0.2153,-8.8233,55.0563,-36.1204,-0.5775,-0.7775,26.44,0.38,2.0414
20230626,-0.7659,-1.0131,-0.646,-1.7693,4.1053,13.44,0.763,0.5669,34.1,-1.1962,-19.5303,-31.3484,49.1213,0.4658,0.4977,51.63,0.374,-1.5794
20230627,-0.4487,-1.1617,-0.0377,0.2584,6.0268,14.25,0.7287,0.5564,34.74,-1.0784,17.3842,36.9001,-45.7157,0.0854,0.0636,42.67,0.372,-0.5349
20230628,1.1456,1.6489,0.6289,3.6021,-3.5789,13.74,-0.3831,0.5253,35.85,-0.8373,-45.9128,-4.94,49.1471,0.7165,-0.5518,35.81,0.377,1.3176
20230629,-0.0354,0.2662,-0.2183,-0.9041,-2.2562,13.43,-0.4652,0.5236,38.19,0.5467,-50.5045,7.5187,41.9768,-1.0726,-1.1069,21.97,0.371,-1.5393
20230630,0.4474,-0.0031,0.7969,0.1302,0.8191,13.54,0.9571,0.586,35.71,-0.3823,13.0216,-41.589,45.3894,0.5406,0.5338,60.03,0.385,3.8814
20230703,1.2269,1.4464,0.8358,1.6291,0.3693,13.59,1.0741,0.5856,42.42,0.7358,-44.7122,51.5131,-3.7747,1.374,0.8755,71.03,0.382,-0.9081
20230704,0.1171,0.2092,0.0316,0.832,-0.1472,13.57,-0.5873,0.6383,46.3,1.644,17.0581,33.7843,-49.1576,-0.1164,-0.3008,35.49,0.386,1.0212
20230705,,,,,,13.57,-0.6995,0.6267,44.86,1.4422,-15.2635,-36.7763,47.9602,-0.662,-0.7963,26.23,0.386,
20230706,-0.1968,-0.1818,-0.3772,-2.1952,4.4952,14.18,-0.8116,0.6459,42.95,0.0637,23.6237,-50.3101,26.0662,-2.1486,-2.1167,13.18,0.394,2.2551
20230707,-0.7923,-0.8165,-1.0685,-1.2376,8.8857,15.44,0.5766,0.8011,41.19,-1.0123,-12.4053,-38.8334,48.7612,-0.6859,-0.2729,26.76,0.404,2.4335
20230710,-0.2865,-0.1339,-0.5524,0.0067,-3.9508,14.83,0.4797,0.7937,34.54,-2.2388,-3.0611,-48.1634,48.7755,0.0127,0.0744,45.2,0.405,0.2227
20230711,0.2405,0.1813,0.6211,2.0647,1.6183,15.07,-0.9051,0.7934,29.37,-3.6002,-23.9163,-27.8269,48.2568,1.5415,1.2324,73.37,0.401,-1.0864
20230712,0.6742,0.5496,0.9339,0.0529,-1.5262,14.84,0.1673,0.8649,36.95,-1.9423,34.8375,15.0692,-50.0933,0.3799,0.1171,51.44,0.398,-0.649
20230713,0.7411,1.1501,0.251,1.8596,-8.7601,13.54,-0.6179,0.8299,41.99,-0.9004,0.3052,-68.2601,31.4346,0.8205,0.2467,59.4,0.386,-2.9899
20230714,0.847,1.5778,0.1389,2.0331,0.517,13.61,-1.3016,0.8486,51.23,2.0687,22.2425,27.7444,-50.0131,-0.1422,-0.5997,39.17,0.376,-2.59
20230717,-0.1024,-0.1759,0.3311,-1.2304,-1.9838,13.34,-0.6174,0.8296,53.71,2.6125,25.0655,26.2172,-48.7173,0.1945,0.0801,45.94,0.382,1.5421
20230718,0.3855,0.9299,0.2212,2.3171,1.0495,13.48,0.1192,0.827,53.86,2.7943,-11.2542,-36.7736,51.9721,-0.9042,-1.0622,22.15,0.38,-0.5761
20230719,0.7117,0.763,1.0599,0.1316,-1.3353,13.3,-0.2279,0.8493,43.62,0.3486,42.3167,-50.0149,7.6684,-0.2941,-0.528,32.65,0.379,-0.2107
20230720,0.2358,0.0305,0.3127,-1.0592,3.4586,13.76,-0.0403,0.8396,39.86,-0.3255,-11.1299,-36.1975,52.6726,0.5971,0.7296,51.41,0.374,-1.2404
20230721,-0.6757,-2.0526,0.4677,-3.625,1.6715,13.99,0.0119,0.8501,38.26,-0.549,12.3379,-47.703,39.9592,-0.3307,0.2526,34.38,0.385,2.9931
20230724,0.0324,-0.2169,0.0071,0.9553,-2.7877,13.6,1.0521,0.8433,37.31,-0.7374,-45.2702,2.0436,52.6862,-2.0864,-2.0359,15.94,0.384,-0.4411
20230725,0.4034,0.1857,0.521,-0.1765,2.2794,13.91,0.5671,0.952,31.31,-3.0183,-7.2283,-38.8257,53.9459,-1.5062,-1.3347,21.94,0.386,0.5212
20230726,0.2815,0.6095,0.0758,1.7049,-0.3595,13.86,-0.3982,0.9979,31.26,-3.6203,-49.4419,0.2491,50.309,-4.6187,-4.3994,5.18,0.391,1.426
20230727,-0.0155,-0.1222,0.2315,-1.4886,-4.8341,13.19,-0.5006,1.3656,25.77,-7.9449,-9.9382,-37.6525,52.4093,2.4162,2.72,79.41,0.385,-1.5593
20230728,-0.6425,-0.5462,-0.6684,1.8625,9.2494,14.41,0.0824,1.4926,31.37,-6.1258,13.1207,38.1308,-48.7485,2.1752,2.5108,77.2,0.401,4.1807
20230731,0.9878,1.8971,0.5004,2.2156,-7.4948,13.33,0.683,1.5776,39.94,-3.6199,36.3614,-50.6525,12.9861,1.8391,1.2072,75.3,0.397,-1.0718
20230801,0.1469,0.2051,0.2827,0.2562,2.2506,13.63,-0.8949,1.6039,51.81,0.3056,-48.1937,-3.7757,48.0306,1.2401,0.9643,65.22,0.396,-0.252
20230802,-0.2665,-0.4329,0.2001,-0.0886,2.201,13.93,0.4354,1.6334,60.46,3.0519,-11.6409,49.9054,-38.4537,-1.3017,-1.257,21.38,0.405,2.3238
