date,us_sp500,us_nasdaq,us_dow,us_sox,us_vix_chg,us_vix_level,fx_krw,kr_vol20,kr_breadth5,kr_ret5,flow_foreign,flow_inst,flow_indiv,result_c2c,result_o2c,result_breadth,us_tnx_level,us_tnx_chg
20260219,0.5566,0.7762,0.2614,0.9624,-3.3021,19.62,-0.0181,4.6349,53.59,21.0524,-43.3178,-8.4864,48.1958,2.0471,1.0661,70.03,0.408,0.6663
20260220,-0.2822,-0.3116,-0.5386,-0.4997,3.1091,20.23,0.0132,4.6355,51.64,2.5154,-1.9814,48.8888,-49.1298,0.2493,-0.0249,42.71,0.407,-0.0981
20260223,0.694,0.8965,0.4673,1.0659,-5.6352,19.09,0.527,4.6431,48.16,2.0875,-28.276,48.7506,-22.9734,0.6905,-0.1888,50.84,0.409,0.2699
20260224,-1.0386,-1.1308,-1.6562,-0.5685,10.0576,21.01,-0.2977,4.606,48.52,2.3432,-34.2099,-18.2362,47.5539,0.9224,0.7281,50.48,0.403,-1.395
20260225,0.7652,1.0448,0.759,1.4474,-6.9491,19.55,-0.0859,4.6075,47.72,2.6164,1.4518,51.4013,-47.147,0.1223,-0.6849,40.2,0.403,0.0993
20260226,0.8136,1.2614,0.6256,1.6213,-8.2864,17.93,-0.1532,4.6171,50.85,4.0315,-43.602,40.0954,16.3026,-0.741,-1.3908,26.88,0.405,0.3719
20260227,-0.5366,-1.1822,0.0345,-3.1907,3.9041,18.63,-0.9069,4.6385,42.22,1.2434,-52.332,47.1065,0.5615,-0.8295,-0.6851,28.03,0.402,-0.7658
20260303,0.0398,0.3558,-0.1493,0.4815,7.9557,21.44,0.4315,4.6601,39.29,0.1646,-50.7356,7.3704,41.8939,-3.8409,-2.7447,9.74,0.405,2.1706
20260304,-0.9444,-1.0206,-0.8251,-4.5774,9.9347,23.57,0.9572,4.7878,31.07,-4.3668,-44.8817,-6.0818,49.0365,-11.1749,-8.9539,1.79,0.406,0.1976
20260305,0.7756,1.2914,0.491,1.9266,-10.2673,21.15,2.1208,5.4655,21.33,-16.4641,44.6887,-20.0695,-35.2417,9.2555,4.0499,96.54,0.408,0.5917
20260306,-0.5647,-0.2565,-1.6099,-1.1715,12.2931,23.75,-1.505,5.7918,32.6,-7.3309,42.3287,-55.9709,1.7004,1.8922,2.3638,67.12,0.415,1.6176
20260309,-1.3277,-1.5882,-0.945,-3.9252,24.1684,29.49,1.2843,5.7329,40.64,-4.6977,-39.6892,-11.3994,48.9114,-4.3102,-1.0293,8.97,0.413,-0.3136
20260310,0.8304,1.377,0.5037,3.9344,-13.53,25.5,0.296,5.8245,36.83,-8.1784,-36.0649,-14.541,49.3942,3.1656,0.2007,81.7,0.414,0.0726
20260311,-0.2135,0.0051,-0.0718,0.7006,-2.2353,24.93,-1.3087,5.8475,51.22,-1.1719,17.5159,33.7723,-48.7118,1.7107,0.4383,66.99,0.414,0.0
20260312,-0.0838,0.0838,-0.6063,0.6287,-2.8079,24.23,0.5674,5.8213,64.26,11.7138,-30.5167,51.7462,-17.7371,1.123,1.1072,59.99,0.421,1.7408
20260313,-1.5228,-1.7791,-1.5594,-3.4291,12.629,27.29,0.1738,5.7973,56.95,3.5813,-50.2728,3.5566,46.1706,0.3463,1.5968,47.07,0.427,1.5447
20260316,-0.6059,-0.9261,-0.2558,0.0454,-0.3664,27.19,-0.3226,3.683,52.94,2.0354,-32.0504,-18.1092,49.8404,-0.6492,-1.0119,28.29,0.428,0.2808
20260317,1.0131,1.2161,0.8332,1.9564,-13.5344,23.51,2.1196,3.6832,56.81,5.6964,-48.3635,-1.8124,49.8241,0.7902,-0.3754,61.04,0.422,-1.5169
20260318,0.2494,0.4709,0.0998,0.5206,-4.849,22.37,-0.855,3.6861,52.67,3.321,-15.0333,51.2792,-33.6875,1.3202,0.1814,63.49,0.42,-0.4265
20260319,-1.3608,-1.4551,-1.6345,-0.5321,12.1591,25.09,-0.2713,3.6949,51.98,2.9305,16.0089,35.0716,-48.9195,-1.163,-0.1036,22.97,0.426,1.3565
20260320,-0.2749,-0.2787,-0.4407,0.8745,-4.1052,24.06,1.3725,3.6926,44.57,0.6444,-35.0225,-15.7487,49.2288,2.1513,1.3854,73.8,0.428,0.5166
20260323,-1.5138,-2.0057,-0.9647,-2.4505,11.3051,26.78,-1.0238,3.6955,49.92,2.4495,-24.4977,-25.6444,49.8579,-4.033,-2.6549,7.78,0.439,2.5695
20260324,1.1453,1.3819,1.3845,1.3365,-2.3525,26.15,0.9645,3.8004,45.82,-0.9343,-25.3204,-26.287,48.3926,1.6908,-0.575,74.52,0.433,-1.2981
20260325,-0.3743,-0.8424,-0.1827,1.2811,3.0593,26.95,-1.2531,3.8179,48.51,-0.0338,-54.7767,29.0439,16.1794,2.4815,1.4936,76.84,0.439,1.3383
20260326,0.5419,0.7717,0.6622,1.2072,-6.0111,25.33,0.8045,3.854,51.18,1.1276,-20.0096,46.8955,-33.0949,-1.6071,-1.9819,21.31,0.433,-1.4572
20260327,-1.7406,-2.3791,-1.0109,-4.7928,8.33,27.44,0.2444,3.8688,50.85,0.6836,-44.5032,-6.295,49.2018,0.3865,1.5175,49.34,0.442,2.0333
20260330,-1.6722,-2.1474,-1.7264,-1.69,13.156,31.05,0.4923,3.8676,45.96,-1.0813,-52.927,11.8337,35.2393,-1.788,0.4431,19.32,0.444,0.5435
20260331,-0.3946,-0.7338,0.1096,-4.2284,-1.4171,30.61,-0.0888,3.8827,48.27,1.1637,-53.7922,17.7649,28.4429,-2.6644,-2.2465,12.12,0.434,-2.2072
20260401,2.9131,3.8279,2.4889,6.2426,-17.5106,25.25,0.6045,3.8344,35.79,-3.1915,-51.9014,13.2374,34.8612,4.7262,2.0855,90.46,0.431,-0.714
20260402,0.7169,1.1594,0.4839,2.8216,-2.8119,24.54,-0.8443,3.0048,38.51,-0.9468,-3.1292,48.051,-48.8198,-3.7814,-4.5841,8.34,0.432,0.1856
20260403,0.1121,0.175,-0.1311,0.3983,-2.7302,23.87,0.5827,2.4499,35.92,-3.1211,-4.1059,-50.854,45.0401,1.4734,-0.139,69.39,0.431,-0.1389
20260406,,,,,,23.87,-0.1898,2.4362,39.93,-2.0342,21.233,19.0562,-59.7108,-0.5884,-1.0208,33.41,0.431,
20260407,0.4427,0.5355,0.3552,1.056,1.2568,24.17,0.0027,2.2278,42.75,-0.8347,-4.2257,41.3918,-54.3825,-0.7283,-1.3055,29.45,0.434,0.5101
20260408,0.0759,0.0978,-0.183,1.1086,6.6612,25.78,-0.0934,2.1331,46.21,1.1015,38.4491,-33.9686,-27.5822,3.9349,1.3327,85.21,0.434,0.1845
20260409,2.5081,2.8029,2.8453,6.3351,-18.3863,21.04,-0.5783,2.2698,45.16,0.3102,18.6183,27.9956,-53.3861,-0.3812,-0.5416,33.67,0.429,-1.1973
20260410,0.617,0.8281,0.5758,2.0986,-7.3669,19.49,-1.4362,2.262,50.23,3.7104,26.3116,-53.3884,20.3,2.2404,1.2223,77.2,0.429,0.0466
20260413,-0.1139,0.3526,-0.5587,2.3051,-1.334,19.23,-0.2924,2.3096,51.79,4.4774,42.3499,-4.7846,-52.8655,0.6264,1.3054,45.43,0.432,0.559
20260414,1.0173,1.2263,0.6296,1.6838,-0.572,19.12,0.6041,2.3031,54.19,5.6923,-25.7748,-32.5401,41.6851,2.0776,0.7447,73.93,0.43,-0.4633
20260415,1.1783,1.964,0.659,2.0422,-3.9749,18.36,-0.3603,2.335,63.09,8.4981,18.175,27.729,-54.096,1.7518,0.2884,66.89,0.426,-0.9542
20260416,0.7976,1.5946,-0.1489,0.1645,-1.0349,18.17,-0.5024,2.3461,59.42,6.315,33.5879,10.3047,-56.1074,1.4558,0.3421,68.6,0.428,0.6109
20260417,0.261,0.3609,0.2373,0.9747,-1.2658,17.94,0.3158,2.3316,66.41,8.152,8.2792,37.7931,-53.9277,0.6647,0.0822,50.54,0.431,0.6305
20260420,1.204,1.5176,1.7883,2.4281,-2.5641,17.48,0.2619,2.3003,61.08,6.5763,-55.2211,3.865,40.9139,0.2578,-0.115,37.24,0.425,-1.4621
20260421,-0.2374,-0.2619,-0.0099,0.4534,7.952,18.87,-0.8641,2.0652,59.44,6.2078,-34.1617,27.495,-38.3433,0.2524,-0.4687,41.03,0.425,0.0942
20260422,-0.6348,-0.5918,-0.593,0.5,3.3386,19.5,0.2805,2.0514,52.86,4.3825,28.8559,24.7108,-46.4333,0.4705,0.2442,42.84,0.429,0.9882
20260423,1.046,1.639,0.6931,2.7164,-2.9744,18.92,1.1257,2.0025,48.05,3.1012,-19.0003,-27.3196,53.6801,-0.3389,-1.2131,33.69,0.429,0.0466
20260424,-0.4133,-0.8885,-0.3631,1.7085,2.0613,19.31,-0.5277,1.9562,41.07,1.3065,-18.0715,-28.4371,53.4914,1.6771,1.3224,67.57,0.432,0.6754
20260427,0.7974,1.629,-0.1614,4.317,-3.1072,18.71,0.1346,1.9725,44.48,2.319,-48.9054,38.0396,13.055,1.0464,0.2648,53.34,0.431,-0.3007
20260428,0.1232,0.2033,-0.1278,-1.0046,-3.6879,18.02,-0.3554,1.8987,47.7,3.1075,18.666,32.141,-49.193,-0.127,-0.489,37.88,0.434,0.6032
20260429,-0.4894,-0.8972,-0.0526,-3.5786,-1.0544,17.83,-0.1146,1.7479,47.06,2.7282,-46.7415,7.173,46.0855,0.7589,0.5815,48.05,0.435,0.4151
20260430,-0.0399,0.0383,-0.57,2.3488,5.4964,18.81,-0.0686,1.503,48.11,3.0165,-46.6921,30.2165,23.0913,-1.1904,-1.656,20.79,0.442,1.4699
20260504,0.2928,0.8924,-0.3079,0.8725,0.5921,16.99,-0.8989,1.1971,45.53,2.165,-48.8102,-0.4909,50.6989,0.9006,-0.3614,46.88,0.438,-0.2734
20260506,0.812,1.0305,0.7281,4.2329,-4.9754,17.38,0.2935,1.1867,41.39,1.3884,32.4222,18.3789,-49.1989,-0.8981,-1.7046,24.53,0.442,-0.6748
20260507,1.4588,2.0248,1.2421,4.4822,0.0575,17.39,-0.1416,1.2057,35.63,-0.556,52.1218,-47.1725,-0.7057,-0.8344,-1.3287,31.07,0.436,-1.3587
20260508,-0.3803,-0.1267,-0.6284,-2.7174,-1.7826,17.08,-2.0021,1.2123,34.26,-1.2634,-49.2146,5.9671,44.8184,1.0141,0.0939,39.45,0.439,0.8265
20260511,0.8426,1.7084,0.0246,5.5059,0.644,17.19,0.7158,0.967,32.54,-1.0081,-50.2823,13.5578,36.1599,-1.3332,-1.9338,21.84,0.436,-0.6375
20260512,0.188,0.1031,0.1921,2.5947,6.9226,18.38,0.3959,1.0339,32.75,-1.1509,-46.4154,-3.2227,50.3619,-1.9087,-2.5089,18.75,0.441,1.0541
20260513,-0.1603,-0.7077,0.1128,-3.0112,-2.1219,17.99,0.9517,1.0836,27.13,-3.9601,-39.5968,-10.7617,49.6415,0.0361,-0.0406,36.12,0.446,1.2018
20260514,0.5849,1.2041,-0.1354,2.5665,-0.667,17.87,1.2574,1.0828,29.45,-3.026,-50.8954,20.3907,28.7139,1.0158,0.4388,57.09,0.448,0.4033
20260515,0.7656,0.882,0.7451,0.4643,-3.4135,17.26,-0.211,1.0178,34.65,-1.1758,-51.0677,6.4958,42.4366,-3.5813,-4.1241,11.83,0.446,-0.4463
20260518,-1.2363,-1.5396,-1.0732,-4.0196,6.7787,18.43,0.2349,1.2559,29.13,-5.7712,-36.4112,-13.7132,49.8756,-1.591,-0.9665,23.06,0.459,3.0038
20260519,-0.0736,-0.5125,0.323,-2.4675,-3.3098,17.82,0.2551,1.2508,29.37,-6.0291,-50.4775,16.8029,32.7196,-1.7193,-1.5579,20.72,0.462,0.6094
20260520,-0.6678,-0.8433,-0.6486,0.0264,1.3468,18.06,-0.3226,1.2774,29.76,-5.8398,-49.0109,0.8024,50.1868,-2.521,-2.2718,12.07,0.467,0.9518
20260521,1.0792,1.5448,1.3076,4.4915,-3.433,17.44,1.0407,1.3573,24.96,-8.3969,-50.9826,18.7259,30.2915,2.7695,1.0035,69.39,0.457,-2.0356
20260522,0.1715,0.0866,0.5525,1.2764,-3.8991,16.76,-0.5359,1.5226,27.42,-6.6431,-1.7843,50.2637,-47.952,3.3988,2.3132,86.13,0.459,0.3062
20260526,0.3727,0.1935,0.5847,1.9931,-0.6587,16.59,0.5604,1.7195,42.27,0.337,-51.4913,39.0018,9.5069,-0.2075,-1.7633,31.79,0.456,-0.6106
20260527,0.6108,1.1851,-0.2333,5.5265,2.5316,17.01,0.1296,1.7191,44.02,1.7205,-15.2501,56.8814,-27.8684,-3.577,-3.7928,9.26,0.449,-1.4261
20260528,0.0165,0.0696,0.3619,-1.3568,-4.2328,16.29,-0.6173,1.8162,41.73,-0.1371,-14.9428,-30.7315,54.3256,-1.8055,-2.1497,21.51,0.448,-0.2671
20260529,0.5754,0.91,0.0487,0.9994,-3.3763,15.74,-0.1548,1.8069,43.62,0.5784,-32.298,-18.6779,49.024,-2.1365,-2.9435,19.53,0.445,-0.5802
20260601,0.2172,0.2049,0.7174,0.0019,-2.6684,15.32,-0.5203,1.8351,33.64,-4.3276,-23.7917,49.2293,-26.979,-2.8314,-2.7351,16.47,0.445,-0.0449
20260602,0.2625,0.4234,0.091,1.0622,4.765,16.05,0.7724,1.8619,19.71,-10.5578,-48.1929,50.4104,-1.3967,-1.8148,-1.0097,24.62,0.447,0.494
20260604,-0.7372,-0.8855,-1.2098,1.3892,1.8389,16.06,0.3527,1.8725,18.28,-12.1652,-49.7438,0.7106,49.5455,0.4037,0.8084,48.23,0.449,0.8081
20260605,0.4055,-0.0857,1.726,-2.1518,-4.1096,15.4,0.8908,1.8519,26.07,-8.1845,-50.4637,13.0773,36.459,-2.4322,-1.8239,18.8,0.448,-0.3117
20260608,-2.6445,-4.18,-1.3482,-10.257,39.6753,21.51,0.1934,1.8815,25.53,-8.8112,-34.8941,-14.6364,50.4695,-6.4015,-1.0184,4.08,0.454,1.3178
20260609,0.2978,0.8566,-0.1588,5.6128,-12.0409,18.92,1.3965,2.2203,22.44,-13.0763,1.0984,-53.2036,45.6979,3.8363,3.1783,83.89,0.455,0.3527
20260610,-0.2576,-0.9674,0.1695,-1.9283,5.0211,19.87,-1.6469,2.4393,35.93,-6.4086,-32.1523,48.9319,-18.9158,-1.0895,-0.6041,30.41,0.453,-0.5272
20260611,-1.6199,-1.9834,-1.874,-3.5658,11.8269,22.22,-0.2008,2.4388,37.08,-5.6832,-26.3029,-23.8832,49.8139,1.8696,3.0306,66.69,0.454,0.3092
20260612,1.7519,2.5434,1.863,7.9055,-12.5112,19.44,-0.0498,2.5146,40.77,-4.2173,-49.7909,-2.2524,47.9567,2.819,0.5123,77.32,0.446,-1.7393
20260615,0.5026,0.3068,0.6952,1.5187,-9.0535,17.68,-0.5029,2.6376,52.48,1.0339,22.8912,27.759,-49.3499,1.4342,-0.5847,64.24,0.449,0.5378
20260616,1.6528,3.0712,0.9155,5.4456,-8.371,16.2,-0.5193,2.6534,64.51,8.8696,16.8597,33.8283,-49.312,0.1629,-0.5025,46.93,0.447,-0.4012
20260617,-0.5684,-1.1528,0.636,-5.7122,1.2963,16.41,0.2524,2.5787,57.12,5.1962,43.2841,7.9758,-48.7401,0.4438,0.0942,49.22,0.443,-0.9174
20260618,-1.2148,-1.3447,-0.9752,1.3754,12.3705,18.44,-0.1553,2.5766,60.88,6.7295,-47.4381,28.6797,23.8822,-2.6789,-2.8468,11.93,0.446,0.7904
20260619,1.0846,1.9071,0.1401,6.4162,-11.0629,16.4,0.957,2.6081,49.93,2.1811,51.861,-44.9983,-3.1407,-3.1472,-3.3783,10.55,0.445,-0.2689
20260622,,,,,,16.4,0.7958,2.6356,36.57,-3.7851,3.5579,-49.1463,47.2958,-1.964,-1.297,18.8,0.445,
20260623,-0.3705,-1.3249,0.287,2.0426,5.3659,17.28,-0.4052,2.5377,27.48,-7.1834,-51.1108,10.2845,38.6047,-5.5807,-5.1977,5.66,0.451,1.3031
20260624,-1.4363,-2.2149,-0.0887,-7.8731,12.7893,19.49,0.5041,2.5519,19.23,-12.927,-23.8783,-26.3418,49.7799,0.7466,1.1047,53.16,0.449,-0.3548
20260625,-0.0983,-0.4315,0.3524,-0.1803,-4.4125,18.63,-0.2469,2.5794,20.02,-12.6242,-50.6731,24.1428,25.1841,-2.1172,-2.6495,22.53,0.44,-2.0254
20260626,-0.0099,-0.4633,0.1383,3.5864,1.3956,18.89,0.4892,2.531,22.14,-12.0625,-13.6072,50.2549,-36.1379,-3.7661,-3.4556,9.95,0.439,-0.2272
20260629,-0.0472,-0.2405,-0.0857,-5.2888,-2.541,18.41,0.2411,2.5931,22.02,-12.6814,-25.7325,-24.9919,49.2756,7.2854,7.7861,90.78,0.437,-0.4554
20260630,1.175,2.0655,0.5911,3.833,-4.1282,17.65,-0.7268,3.1733,36.42,-3.432,-50.6535,22.2891,27.0574,-0.8218,-1.0048,32.53,0.437,0.0457
20260701,0.792,1.5243,0.2615,3.9191,-6.7989,16.45,0.4227,3.1371,41.79,1.3269,-50.1276,34.7867,15.0857,2.2233,1.2494,71.81,0.442,1.0059
20260702,-0.2151,-0.6626,-0.0267,-6.2728,0.8511,16.59,0.4463,3.1846,45.52,2.8035,-43.3173,-6.9163,49.7663,-3.4192,-2.5797,19.87,0.447,1.2902
20260703,0.0001,-0.7963,1.1372,-5.4448,-2.6522,16.15,0.2066,3.2425,44.99,1.5016,-33.2138,-17.61,49.1762,0.9738,0.6222,62.73,0.449,0.2235
20260706,,,,,,16.15,-0.6238,3.2328,55.54,6.2414,-25.4528,49.5797,-24.9676,-0.295,-0.5836,39.8,0.449,
20260707,0.7242,1.1168,0.2946,2.1695,-3.5913,15.57,-0.7217,2.9315,45.35,-1.339,-22.6296,-28.2402,49.1302,-1.3741,-0.7565,29.78,0.448,-0.1338
20260708,-0.4455,-1.158,-0.2465,-4.6482,3.5967,16.13,-0.1463,2.7936,44.8,-1.8913,-45.0072,-5.7801,49.2128,-3.3912,-2.5039,11.74,0.453,1.1163
20260709,-0.2817,0.2013,-1.0898,2.2312,4.7737,16.9,-0.5822,2.8655,32.78,-7.5057,48.3204,-36.5195,-15.1602,-0.2455,-0.0492,38.69,0.457,0.8832
20260710,0.8143,1.2997,0.2656,3.0619,-6.2722,15.84,-1.0863,2.8136,36.55,-4.332,5.1644,46.4227,-48.4129,4.4579,3.9222,88.08,0.454,-0.6566
20260713,0.4209,0.2851,0.285,0.0552,-5.1136,15.03,0.1703,2.9343,41.62,-0.8479,-15.948,50.4903,-33.5617,-3.5966,-3.9856,13.49,0.457,0.6609
20260714,-0.7927,-1.5541,-0.2629,-4.7765,14.1717,17.16,-0.4934,2.9685,36.36,-4.1494,-24.8219,-25.3617,49.8164,-1.492,-1.1253,22.43,0.461,0.8755
20260715,0.3759,0.9038,0.0183,2.5442,-3.8462,16.5,-0.0521,2.9634,34.88,-4.2672,8.7713,41.3267,-49.902,3.957,2.3962,85.08,0.459,-0.5207
20260716,0.3819,0.6214,0.2864,-2.0774,-5.0303,15.67,-0.6557,3.1363,49.55,3.0809,44.3972,5.8148,-49.7881,-1.6067,-1.2634,29.36,0.455,-0.8724
20260720,-1.0099,-1.3975,-0.7736,-1.6314,12.1937,18.77,-0.4945,3.1112,47.69,1.7197,-20.1415,-30.4521,49.4064,-3.8893,-2.7985,8.61,0.454,-0.6128
20260721,-0.1932,-0.0477,-0.589,0.5993,-0.6393,18.65,0.5775,3.145,31.79,-6.6275,24.3177,-51.004,24.6782,0.5064,1.2451,55.17,0.46,1.2552
20260722,0.8856,1.2903,0.7434,5.2139,-8.5791,17.05,-0.8323,3.1412,40.13,-2.5245,5.5744,44.8867,-49.5389,0.3068,-1.1972,51.11,0.463,0.6525
20260723,-0.1364,-0.5663,-0.0116,0.4412,-2.4047,16.64,0.3193,2.9266,45.87,-0.7258,50.0044,-31.2796,-18.716,4.0705,3.3573,87.47,0.466,0.6266
20260724,-1.209,-2.1533,-0.9708,-0.5385,12.3798,18.7,-0.2764,3.0709,46.35,-0.6123,47.0498,3.1664,-49.7838,-2.5575,-1.9979,21.88,0.47,0.9878
20260727,0.0497,-0.6439,0.4556,-4.2528,-0.6417,18.58,-0.1077,3.0867,44.85,-1.5631,-30.029,-20.1675,49.8035,0.4942,-0.6184,55.73,0.468,-0.5103
20260728,0.0162,-0.1751,0.506,-2.2337,0.4844,18.67,-1.0875,2.9736,54.27,2.8204,-50.4287,18.7815,30.7897,-5.4849,-3.9037,4.89,0.464,-0.8121
20260729,0.2104,-0.2213,1.029,-4.4933,-2.4639,18.21,0.441,2.7178,44.22,-3.1709,-49.9713,0.4806,49.5481,-5.4824,-5.8224,7.18,0.46,-0.7972
20260730,-1.5161,-1.7445,-2.1862,-5.3299,13.4542,20.66,-0.7703,2.9224,35.43,-8.9601,-14.501,49.6969,-35.8021,-0.1183,3.3281,49.88,0.462,0.391
20260731,1.6604,2.7789,1.1899,8.1886,-17.2798,17.09,-0.7487,2.8452,27.91,-13.149,49.6047,-2.2141,-48.1811,7.4829,4.3743,90.65,0.466,0.8871
20260803,0.7004,1.0018,0.5305,0.0716,-6.4365,15.99,-1.5032,3.3173,41.67,-3.1085,42.0585,8.2414,-49.7001,1.5737,1.9704,62.4,0.474,1.7585
20260804,1.4791,2.1284,1.3211,1.0544,-0.813,15.86,1.0629,3.3319,43.0,-2.029,-31.8642,-18.8292,49.3065,4.3572,3.9817,89.13,0.469,-1.2434
20260805,1.7896,2.5897,1.7065,6.5519,4.0353,16.5,-0.5015,3.4854,59.85,7.8131,-53.2884,0.2937,46.4179,2.5407,0.9573,77.4,0.463,-1.2591
20260806,-0.1676,-0.8334,0.4867,-1.3989,-4.1818,15.81,-0.0049,3.5182,73.89,15.8362,49.2936,-16.8307,-33.8758,0.0609,-0.0513,45.14,0.462,-0.2161
