date,code,market_cap,volume,trade_value,shares
20211207,028260,21585457855500,305608,35162612500,186887081
20211208,028260,21772344936500,356102,41634622000,186887081
20211209,028260,21959232017500,671444,78401962000,186887081
20211210,028260,22333006179500,350141,41431800500,186887081
20211213,028260,21959232017500,320122,37991848000,186887081
20211214,028260,21959232017500,234346,27501784000,186887081
20211215,028260,21959232017500,157722,18471355000,186887081
20211216,028260,21865788477000,203666,23829493500,186887081
20211217,028260,22052675558000,293143,34350553000,186887081
20211220,028260,21398570774500,190531,21975358700,186887081
20211221,028260,21585457855500,216268,24852643000,186887081
20211222,028260,21678901396000,171590,19960249500,186887081
20211223,028260,21772344936500,208413,24234505500,186887081
20211224,028260,21865788477000,218157,25557681500,186887081
20211227,028260,21865788477000,187206,21917354000,186887081
20211228,028260,22052675558000,565734,66178673000,186887081
20211229,028260,21678901396000,418466,48737557000,186887081
20211230,028260,22239562639000,773155,92653648000,186887081
20210104,028300,4942091763300,691250,65301626800,52969901
20210105,028300,5598918535700,1536282,151182324400,52969901
20210106,028300,5143377387100,2050068,202107874500,52969901
20210107,028300,5138080397000,979944,93459649600,52969901
20210108,028300,5186124251000,1376602,136048726800,52973690
20210111,028300,4990121598000,854150,81674121500,52973690
20210112,028300,4979568408000,448558,42207600600,52974132
20210113,028300,4953081342000,452587,42508311200,52974132
20210114,028300,4974270994800,853182,80420073500,52974132
20210115,028300,4857727904400,525326,48635993000,52974132
20210118,028300,4821530896000,484921,43868895100,52983856
20210119,028300,4832127667200,391647,35685571500,52983856
20210120,028300,4935225134700,515995,47919417900,53009937
20210121,028300,4861011222900,375428,34699571200,53009937
20210122,028300,4808001285900,365843,33258689900,53009937
20210125,028300,4802700292200,332105,30173876300,53009937
20210126,028300,4797399298500,538860,49044662700,53009937
20210127,028300,4776474093100,369625,33374265600,53013031
20210128,028300,4723461062100,498561,44593396100,53013031
20210129,028300,4771172790000,986150,89782511000,53013031
20210201,028300,5115757491500,2963700,284531632300,53013031
20210202,028300,5025635338800,926128,88212642600,53013031
20210203,028300,5063347558800,1574492,149940460300,53074922
20210204,028300,4914737777200,499319,46651715000,53074922
20210205,028300,4856355363000,378794,34891597700,53074922
20210208,028300,4842972806400,268285,24586422100,53102772
20210209,028300,4874834469600,383662,35266008400,53102772
20210210,028300,4869524192400,243791,22354044700,53102772
20210215,028300,4853593360800,323798,29614544800,53102772
20210216,028300,3531334338000,30900837,2245384365600,53102772
20210217,028300,3318923250000,7992413,526647298100,53102772
20210218,028300,3218027983200,4271216,262794259400,53102772
20210219,028300,3653470713600,6635589,438323649800,53102772
20210222,028300,3711883762800,2502335,177069407600,53102772
20210223,028300,3456990457200,1295178,86295599000,53102772
20210224,028300,3329543804400,1122927,72168535000,53102772
20210225,028300,3350784913200,949642,59223743000,53102772
20210226,028300,3642850159200,3930082,281923426800,53102772
20210302,028300,3818089306800,1334456,94953373300,53102772
20210303,028300,3796848198000,643932,45995685000,53102772
20210304,028300,3982707900000,1461723,108070301200,53102772
20210305,028300,4248221760000,1690577,132145893900,53102772
20210308,028300,4030500394800,1262552,97493565300,53102772
20210309,028300,4046431226400,683742,51995675200,53102772
20210310,028300,4354427304000,1652893,134363363100,53102772
20210311,028300,4301324532000,757310,61537884900,53102772
20210312,028300,4131395661600,1399997,110964200800,53102772
20210315,028300,2113490325600,1484892,60185972900,53102772
20210316,028300,2137386573000,489190,19554363900,53102772
20210317,028300,2243592117000,1226431,51361343400,53102772
20210318,028300,2410865848800,1357659,60943629600,53102772
20210319,028300,2347142522400,981740,44261952800,53102772
20210322,028300,2302005166200,608544,26680921950,53102772
20210323,028300,2230316424000,622037,26391027250,53102772
20210324,028300,2214385592400,515130,21586263650,53102772
20210325,028300,2182523929200,462201,18939275450,53102772
20210326,028300,2182523929200,469520,19365132550,53102772
20210329,028300,2134731434400,427555,17279700900,53102772
20210330,028300,2124110880000,773264,31352307050,53102772
20210331,028300,2081628662400,501973,19844873800,53102772
20210401,028300,4046634210500,1607200,60917692100,106071670
20210402,028300,3924651790000,1138903,42451505800,106071670
20210405,028300,3818580120000,1179506,42668276500,106071670
20210406,028300,3749633534500,792285,28128104950,106071670
20210407,028300,3754937118000,706329,25068160800,106071670
20210408,028300,3807972953000,849131,30566400100,106071670
20210409,028300,3792062202500,591199,21159212900,106071670
20210412,028300,3728419200500,648767,22828203300,106071670
20210413,028300,3792062202500,853871,30258363650,106071670
20210414,028300,3770847868500,470507,16741559700,106071670
20210415,028300,3776151452000,1015873,36411140450,106071670
20210416,028300,3733722784000,654768,23064056400,106071670
20210419,028300,3749633534500,866564,30264520550,106071670
20210420,028300,3723115617000,824821,29189036700,106071670
20210421,028300,3648865448000,755624,26168316300,106071670
20210422,028300,3648865448000,861039,29739157350,106071670
20210423,028300,3632954697500,647316,22226083500,106071670
20210426,028300,3834490870500,1889415,66561810250,106071670
20210427,028300,3680686949000,910250,31852448050,106071670
20210428,028300,3564008112000,951789,32321704650,106071670
20210429,028300,3521579444000,760833,25513600100,106071670
20210430,028300,3510972277000,704576,23320563050,106071670
20210503,028300,3362471939000,1101262,35404886050,106071670
20210504,028300,3521579444000,1547217,50676062150,106071670
20210506,028300,3468543609000,754063,24405329900,106071670
20210507,028300,3521579444000,630591,20835285050,106071670
20210510,028300,3611740363500,846513,28665486850,106071670
20210511,028300,3489757943000,777202,25953580950,106071670
20210512,028300,3404900607000,613265,19794056350,106071670
20210513,028300,3351864772000,563653,17924169300,106071670
20210514,028300,3388989856500,452344,14439140450,106071670
20210517,028300,3399597023500,754337,24297557200,106071670
20210518,028300,3452632858500,461787,14890252250,106071670
20210520,028300,3383686273000,506693,16171529800,106071670
20210521,028300,3420811357500,1073090,35310231150,106071670
20210524,028300,3484454359500,759788,24889476900,106071670
20210525,028300,3553400945000,568401,18859659300,106071670
20210526,028300,3479150776000,508744,16830616000,106071670
20210527,028300,3452632858500,590744,19166655450,106071670
20210528,028300,3574615279000,1031516,34547204800,106071670
20210531,028300,3648865448000,825624,28476206800,106071670
20210601,028300,3802669369500,2353845,84291789250,106071670
20210602,028300,3590526029500,1518193,52100822400,106071670
20210603,028300,3585222446000,674025,22784764850,106071670
20210604,028300,3553400945000,680357,22884843800,106071670
20210607,028300,3500365110000,609449,20250626150,106071670
20210608,028300,3500365110000,690658,22782763200,106071670
20210609,028300,3489757943000,1129396,37787194300,106071670
20210610,028300,3537490194500,1072875,35651689400,106071670
20210611,028300,3548097361500,621459,20703752450,106071670
20210614,028300,3558704528500,696122,23403855500,106071670
20210615,028300,3532186611000,585628,19433378500,106071670
20210616,028300,3510972277000,479895,15844937250,106071670
20210617,028300,3606436780000,1509162,50944589150,106071670
20210618,028300,3839794454000,4291459,154900558550,106071670
20210621,028300,3717812033500,1118278,40047893550,106071670
20210622,028300,3574615279000,1432511,48613881750,106071670
20210623,028300,3537490194500,877805,29379972650,106071670
20210624,028300,3510972277000,628177,20864504550,106071670
20210625,028300,3521579444000,603938,19993095750,106071670
20210628,028300,3521579444000,600576,20020160650,106071670
20210629,028300,3484454359500,664436,21912770150,106071670
20210630,028300,3542793778000,1645376,55571289600,106071670
20210701,028300,3505668693500,547623,18140203800,106071670
20210702,028300,3505668693500,596748,19691110500,106071670
20210705,028300,3585422677200,956275,32194994500,106077594
20210706,028300,3643765353900,853791,29172054550,106077594
20210707,028300,3670284752400,1085933,37537467350,106077594
20210708,028300,3686196391500,2007492,69592649500,106077594
20210709,028300,3590726556900,980458,33161183650,106077594
20210712,028300,3585422677200,428097,14478956050,106077594
20210713,028300,3739235188500,3149431,111397477600,106077594
20210714,028300,3733931308800,1272494,44993003950,106077594
20210715,028300,3940782617100,22979284,906960292300,106077594
20210716,028300,3792273985500,3821121,138363272850,106077594
20210719,028300,3675588632100,1623239,56080471100,106077594
20210720,028300,3617245955400,1191699,40482800550,106077594
20210721,028300,3664980872700,900258,30818657350,106077594
20210722,028300,3596030436600,854370,29066202700,106077594
20210723,028300,3659676993000,1040707,35705797600,106077594
20210726,028300,3680892511800,985541,34277215600,106077594
20210727,028300,3622549835100,818504,28065184600,106077594
20210728,028300,3771058466700,2301494,81213832650,106077594
20210729,028300,3797577865200,796144,28239896300,106077594
20210730,028300,3824097263700,1939068,70743401550,106077594
20210802,028300,3898351579500,1179234,43468712650,106077594
20210803,028300,3840008902800,960696,34887346900,106077594
20210804,028300,3871832181000,891429,32013484000,106077594
20210805,028300,3882439940400,733058,26934918300,106077594
20210806,028300,3834705023100,619709,22434357000,106077594
20210809,028300,3866528301300,2166528,79095272800,106077594
20210810,028300,3781666226100,928595,33404287000,106077594
20210811,028300,3733931308800,738584,26116939350,106077594
20210812,028300,3808185624600,1832109,66719087600,106077594
20210813,028300,3961998135900,2660531,97907212800,106077594
20210817,028300,3861224421600,1945944,72212490450,106077594
20210818,028300,4455258948000,16956852,689438896250,106077594
20210819,028300,4381004632200,4991062,206063611950,106077594
20210820,028300,4412827910400,3453660,143616697000,106077594
20210823,028300,4412827910400,2629152,111130167750,106077594
20210824,028300,5123547790200,15407186,713466719600,106077594
20210825,028300,5266752542100,7729893,379187658250,106077594
20210826,028300,5622112482000,6576195,338807559350,106077594
20210827,028300,5696366797800,5902318,318283544300,106077594
20210830,028300,6237362527200,23783432,1453372188400,106077594
20210831,028300,5887306467000,14615149,776512330300,106077594
20210901,028300,6427237828000,11283706,667949892100,106235336
20210902,028300,6841555638400,8001437,509528026600,106235336
20210903,028300,6878601074600,4206520,269348873300,106315318
20210906,028300,6942390265400,3228118,210645234000,106315318
20210907,028300,7197547028600,4209189,281546216300,106315318
20210908,028300,6848232566000,3456876,227381555300,106339015
20210909,028300,6997107187000,2542634,162548789500,106339015
20210910,028300,6918031919700,1645997,108033768300,106595253
20210913,028300,6960670020900,1610116,105117864600,106595253
20210914,028300,6512969958300,2313855,146700017300,106595253
20210915,028300,6716434032000,1534403,96917309900,106610064
20210916,028300,7142874288000,2875394,189053629700,106610064
20210917,028300,7014942211200,1801716,117899282500,106610064
20210923,028300,6684451012800,1612121,103146828900,106610064
20210924,028300,6428586859200,2322278,140283441200,106610064
20210927,028300,6396603840000,1754522,102896829000,106610064
20210928,028300,6130078680000,1246603,72658042600,106610064
20210929,028300,6247349750400,1399112,81774639700,106610064
20210930,028300,6023468616000,955466,54538618400,106610064
20211001,028300,5916858552000,1005130,56190035000,106610064
20211005,028300,5597028360000,1684651,90823183400,106610064
20211006,028300,5325172696800,2452946,123793557250,106610064
20211007,028300,5383808232000,1375030,69260854200,106610064
20211008,028300,5543723328000,1091894,56572857100,106610064
20211012,028300,5159927097600,1432774,70329622150,106610064
20211013,028300,4882740931200,1764352,82896898950,106610064
20211014,028300,5373147225600,1634132,80926276700,106610064
20211015,028300,5303850684000,1019879,50968838800,106610064
20211018,028300,5239884645600,665821,33034909050,106610064
20211019,028300,5426452257600,1041548,52736479400,106610064
20211020,028300,5117283072000,1265503,61648521250,106610064
20211021,028300,5133274581600,136980,6443003900,106610064
20211022,028300,5026664517600,1145021,54725144750,106610064
20211025,028300,4941376466400,657012,30557676750,106610064
20211026,028300,4818774892800,1459357,66124812200,106610064
20211027,028300,4621546274400,1881478,82114508500,106610064
20211028,028300,4552249732800,1177247,50779467550,106610064
20211029,028300,4488283694400,1162474,49185405200,106610064
20211101,028300,4648198790400,1030735,44867458500,106610064
20211102,028300,4669520803200,598270,26014634100,106610064
20211103,028300,4525597216800,663274,28335196050,106610064
20211104,028300,4530927720000,565244,23980022900,106610064
20211105,028300,4653529293600,1271172,55574654150,106610064
20211108,028300,4371012624000,2022244,82952483100,106610064
20211109,028300,4301716082400,658599,26916786600,106610064
20211110,028300,4243080547200,719341,28831844000,106610064
20211111,028300,4136470483200,914997,35595308000,106610064
20211112,028300,4147131489600,721548,28074874800,106610064
20211115,028300,4221758534400,767680,30321609800,106610064
20211116,028300,4387004133600,1077656,43954277600,106610064
20211117,028300,4253741553600,886292,35526422100,106610064
20211118,028300,4152461992800,737604,28939893600,106610064
20211119,028300,4450970172000,1334041,54187643100,106610064
20211122,028300,4264402560000,760878,30912464000,106610064
20211123,028300,4227089037600,722874,28481642350,106610064
20211124,028300,4115148470400,760704,29664501750,106610064
20211125,028300,4120478973600,814207,31219100050,106610064
20211126,028300,3976555387200,794870,29938802300,106610064
20211129,028300,3971224884000,744531,27722050900,106610064
20211130,028300,3837962304000,906268,33120430050,106610064
20211201,028300,3869945323200,636507,23191774850,106610064
20211202,028300,3907258845600,626432,22793198300,106610064
20211203,028300,4029860419200,778776,29181088500,106610064
20211206,028300,3885936832800,783715,28827402400,106610064
20211207,028300,3891267336000,407203,14871686350,106610064
20211208,028300,3880606329600,509548,18700158250,106610064
20211209,028300,3997877400000,803009,29877938650,106610064
20211210,028300,3901928342400,434950,16031844500,106610064
20211213,028300,3758004756000,959690,34345906150,106610064
20211214,028300,3742013246400,494746,17430304100,106610064
20211215,028300,3720691233600,405964,14228667150,106610064
20211216,028300,3683377711200,609594,21186700850,106610064
20211217,028300,3640733685600,640932,21907743350,106610064
20211220,028300,3720691233600,2396470,84490520550,106610064
20211221,028300,3731352240000,975560,34029311100,106610064
20211222,028300,3678047208000,717825,24905242050,106610064
20211223,028300,3582098150400,1029805,34725513800,106610064
20211224,028300,3576767647200,628380,21140828250,106610064
20211227,028300,3496810099200,1174268,38815005100,106610064
20211228,028300,3480818589600,2143017,69665952400,106610064
20211229,028300,3683377711200,2401228,82669655700,106610064
20211230,028300,3710030227200,1117447,38546260050,106610064
20210104,028670,2870638279440,12120901,64118685040,534569512
20210105,028670,2902712450160,16012791,86841158900,534569512
20210106,028670,2736995901440,8510216,44680705510,534569512
20210107,028670,2715613120960,7363429,37945562370,534569512
20210108,028670,2670174712440,5112844,25493317350,534569512
20210111,028670,2630081999040,5685303,28036025450,534569512
20210112,028670,2598007828320,5345372,26375836655,534569512
20210113,028670,2630081999040,3679181,18152442445,534569512
20210114,028670,2656810474640,2545919,12582337235,534569512
20210115,028670,2541878029560,3423194,16614805890,534569512
20210118,028670,2459019755200,3288837,15198038705,534569512
20210119,028670,2579297895400,3558090,17024176275,534569512
20210120,028670,2560587962480,2140889,10214585355,534569512
20210121,028670,2779761462400,14724150,76170926760,534569512
20210122,028670,2736995901440,6769253,35602932280,534569512
20210125,028670,2763724377040,3700151,19337041360,534569512
20210126,028670,2648791931960,3831840,19264031145,534569512
20210127,028670,2624736303920,2804770,13748591465,534569512
20210128,028670,2525840944200,3245759,15456511035,534569512
20210129,028670,2432291279600,3611549,16649112285,534569512
20210201,028670,2472383993000,2135066,9779309275,534569512
20210202,028670,2485748230800,1959954,9072648500,534569512
20210203,028670,2480402535680,2106259,9782799555,534569512
20210204,028670,2424272736920,1941160,8852009875,534569512
20210205,028670,2442982669840,1988054,9067096875,534569512
20210208,028670,2491093925920,2176412,10106448810,534569512
20210209,028670,2528513791760,2398508,11354972800,534569512
20210210,028670,2584643590520,4148517,20058081265,534569512
20210215,028670,2630081999040,3098780,15219870255,534569512
20210216,028670,2747687291680,5957883,30325391060,534569512
20210217,028670,2742341596560,3772493,19269497820,534569512
20210218,028670,2678193255120,2155566,10937780790,534569512
20210219,028670,2838564108720,13747214,72017146890,534569512
20210222,028670,3057737608640,39269272,224505979990,534569512
20210223,028670,3057737608640,16360361,94467213610,534569512
20210224,028670,2982897876960,9344188,53268002350,534569512
20210225,028670,2961515096480,6658866,37127867350,534569512
20210226,028670,3057737608640,12498845,70603167810,534569512
20210302,028670,3009626352560,6729782,38362206920,534569512
20210303,028670,3191379986640,17122253,100812262170,534569512
20210304,028670,3137923035440,8941141,53368228980,534569512
20210305,028670,3437281962160,82365221,545971223130,534569512
20210308,028670,3464010437760,21162735,140040490880,534569512
20210309,028670,3105848864720,62881613,381559160000,534569512
20210310,028670,3239491242720,15506261,92577161230,534569512
20210311,028670,3276911108560,10573146,64454565500,534569512
20210312,028670,3415899181680,14127850,89711076740,534569512
20210315,028670,3335713754880,8854475,56312769960,534569512
20210316,028670,3276911108560,7316341,45725125600,534569512
20210317,028670,3212762767120,5737472,34716279900,534569512
20210318,028670,3271565413440,6944984,42706842940,534569512
20210319,028670,3373133620720,9313393,58134961950,534569512
20210322,028670,3725949498640,46661593,320337401550,534569512
20210323,028670,3672492547440,32495164,229126206980,534569512
20210324,028670,3528158779200,15440875,104096912520,534569512
20210325,028670,3506775998720,13426273,89529918470,534569512
20210326,028670,3651109766960,28542317,196334455590,534569512
20210329,028670,3453319047520,16221937,107399628120,534569512
20210330,028670,3346405145120,9699746,61126921260,534569512
20210331,028670,3298293889040,9186685,57414239320,534569512
20210401,028670,3202071376880,11371656,67942267030,534569512
20210402,028670,3255528328080,5149216,31105111800,534569512
20210405,028670,3319676669520,5855828,36189892820,534569512
20210406,028670,3335713754880,3791793,23762562870,534569512
20210407,028670,3292948193920,4403842,27042087500,534569512
20210408,028670,3308985279280,4948218,30258823070,534569512
20210409,028670,3228799852480,3483935,21171837810,534569512
20210412,028670,3218108462240,3335547,20143777910,534569512
20210413,028670,3282256803680,5932007,36594684670,534569512
20210414,028670,3244836937840,3292565,20010929250,534569512
20210415,028670,3191379986640,4874952,29353529920,534569512
20210416,028670,3389170706080,18422951,115938372200,534569512
20210419,028670,3480047523120,11364342,73897398890,534569512
20210420,028670,3485393218240,6384570,41648071940,534569512
20210421,028670,3357096535360,4773359,30309145790,534569512
20210422,028670,3725949498640,38969920,267159389410,534569512
20210423,028670,3741986584000,26316069,187019866720,534569512
20210426,028670,3971851474160,36006283,268644060520,534569512
20210427,028670,3993234254640,12176499,90964422180,534569512
20210428,028670,3955814388800,18236995,138476714860,534569512
20210429,028670,3854246181520,10466431,76155609270,534569512
20210430,028670,3923740218080,17761219,132731786440,534569512
20210503,028670,3752677974240,12069658,86494452350,534569512
20210504,028670,3827517705920,10313108,73788179080,534569512
20210506,028670,4116185242400,17992669,135395215540,534569512
20210507,028670,3977197169280,20286260,151646713680,534569512
20210510,028670,3950468693680,10111009,74504242380,534569512
20210511,028670,3982542864400,6823101,50496050590,534569512
20210512,028670,3971851474160,14127683,105900888200,534569512
20210513,028670,3848900486400,18622549,137548730870,534569512
20210514,028670,3672492547440,13412185,93938166730,534569512
20210517,028670,3645764071840,9824519,68024034800,534569512
20210518,028670,3693875327920,4806151,32919580330,534569512
20210520,028670,3704566718160,6430120,44639075790,534569512
20210521,028670,3581615730400,7346500,49691341350,534569512
20210524,028670,3597652815760,4147754,27996028850,534569512
20210525,028670,3806134925440,8899890,62095228560,534569512
20210526,028670,3704566718160,6838145,47830248470,534569512
20210527,028670,3704566718160,5411478,37019299150,534569512
20210528,028670,3693875327920,3815311,26453854070,534569512
20210531,028670,3640418376720,4277851,29130147850,534569512
20210601,028670,3565578645040,8896678,59173009680,534569512
20210602,028670,3624381291360,5886833,40044915480,534569512
20210603,028670,3570924340160,5598602,37456882910,534569512
20210604,028670,3544195864560,3633197,24113213620,534569512
20210607,028670,3431936267040,8918876,57730583910,534569512
20210608,028670,3506775998720,9813364,64282937210,534569512
20210609,028670,3453319047520,4615423,29918381740,534569512
20210610,028670,3528158779200,9583068,63577662910,534569512
20210611,028670,3688529632800,14460187,99078919120,534569512
20210614,028670,3672492547440,9897226,69252402160,534569512
20210615,028670,3688529632800,4569523,31295273420,534569512
20210616,028670,3971851474160,23107301,168699230090,534569512
20210617,028670,3982542864400,17364743,130714082680,534569512
20210618,028670,3950468693680,7339451,54556188890,534569512
20210621,028670,3800789230320,7920967,56414480470,534569512
20210622,028670,3891666047360,6288314,45415522200,534569512
20210623,028670,3998579949760,11259896,83963944100,534569512
20210624,028670,4009271340000,6667711,49763863740,534569512
20210625,028670,4420889864240,86891610,720661004310,534569512
20210628,028670,4575915022720,36330430,309194213630,534569512
20210629,028670,4559877937360,21626630,186590475500,534569512
20210630,028670,4565223632480,12891225,111585534550,534569512
20210701,028670,4688174620240,16111677,140148243530,534569512
20210702,028670,4458309730080,14349160,120945542640,534569512
20210705,028670,4463655425200,8823320,74038299490,534569512
20210706,028670,4378124303280,9599526,78632329800,534569512
20210707,028670,4485038205680,7251233,60209251770,534569512
20210708,028670,4351395827680,6001723,49231963000,534569512
20210709,028670,4244481925280,8597715,68230369220,534569512
20210712,028670,4207062059440,4774055,38013029130,534569512
20210713,028670,4137568022880,7325550,56800038800,534569512
20210714,028670,4030654120480,9819427,74117645860,534569512
20210715,028670,4014617035120,4767340,36008611810,534569512
20210716,028670,4030654120480,4676990,35377977990,534569512
20210719,028670,3961160083920,5028594,37152967390,534569512
20210720,028670,3939777303440,3993587,29534422960,534569512
20210721,028670,3971851474160,6850210,51684768180,534569512
20210722,028670,4068073986320,4798481,36344504890,534569512
20210723,028670,4052036900960,3260934,24730285220,534569512
20210726,028670,3982542864400,2786105,21039674810,534569512
20210727,028670,4116185242400,8673764,66810642200,534569512
20210728,028670,4014617035120,3777605,28425685450,534569512
20210729,028670,4084111071680,2947665,22459514150,534569512
20210730,028670,4035999815600,3053994,23276689410,534569512
20210802,028670,3923740218080,3867537,28458272190,534569512
20210803,028670,3945122998560,3021915,22149864280,534569512
20210804,028670,4019962730240,2717639,20373881480,534569512
20210805,028670,4025308425360,2172614,16396813770,534569512
20210806,028670,4030654120480,4492251,34396883220,534569512
20210809,028670,3982542864400,2149334,16079613460,534569512
20210810,028670,3902357437600,3489067,25536792200,534569512
20210811,028670,4025308425360,3397796,25442618850,534569512
20210812,028670,4142913718000,7413167,56566625480,534569512
20210813,028670,3961160083920,8253455,62231901160,534569512
20210817,028670,4110839547280,10537251,80690691330,534569512
20210818,028670,4330013047200,15342743,122045317000,534569512
20210819,028670,4132222327760,10197692,80949354760,534569512
20210820,028670,4078765376560,8113653,62655012900,534569512
20210823,028670,4351395827680,15844105,128311729570,534569512
20210824,028670,4362087217920,9555908,78352047560,534569512
20210825,028670,4388815693520,7159770,58753960710,534569512
20210826,028670,4330013047200,6372764,51869048800,534569512
20210827,028670,4330013047200,4991965,40257680900,534569512
20210830,028670,4420889864240,7083082,58465125790,534569512
20210831,028670,4442272644720,6095122,50396447680,534569512
20210901,028670,4249827620400,8843930,70977224670,534569512
20210902,028670,4142913718000,5959190,46680198370,534569512
20210903,028670,4169642193600,2935013,22913829120,534569512
20210906,028670,4041345510720,6514659,49514798120,534569512
20210907,028670,4003925644880,4279941,32119677190,534569512
20210908,028670,3934431608320,6411677,47574153040,534569512
20210909,028670,3854246181520,7338957,52894232410,534569512
20210910,028670,3864937571760,4194697,30278752220,534569512
20210913,028670,3870283266880,3100396,22468960740,534569512
20210914,028670,4003925644880,7156750,53604763610,534569512
20210915,028670,3945122998560,3157121,23364091110,534569512
20210916,028670,3955814388800,3620929,27025649190,534569512
20210917,028670,3998579949760,6156803,45802188130,534569512
20210923,028670,3987888559520,3111572,23110159960,534569512
20210924,028670,3923740218080,3323332,24576952010,534569512
20210927,028670,4137568022880,16245261,126110286570,534569512
20210928,028670,4132222327760,5220531,40016027320,534569512
20210929,028670,3961160083920,6560036,48976912290,534569512
20210930,028670,4035999815600,15981083,123363231060,534569512
20211001,028670,4105493852160,7471061,57189867580,534569512
20211005,028670,3902357437600,8613689,63338366190,534569512
20211006,028670,3822172010800,8006961,58577830740,534569512
20211007,028670,3827517705920,7186772,51292731200,534569512
20211008,028670,3576270035280,12313868,84109185190,534569512
20211012,028670,3480047523120,7504450,48968866940,534569512
20211013,028670,3469356132880,4293511,27930031430,534569512
20211014,028670,3533504474320,7591564,50295622670,534569512
20211015,028670,3570924340160,5847271,39431646930,534569512
20211018,028670,3442627657280,6348139,41138363795,534569512
20211019,028670,3426590571920,5423362,34816648120,534569512
20211020,028670,3351750840240,6806737,42625577790,534569512
20211021,028670,3367787925600,4013200,25404812000,534569512
20211022,028670,3282256803680,4210936,25964217990,534569512
20211025,028670,3314330974400,3200615,19799708040,534569512
20211026,028670,3362442230480,3109424,19418551210,534569512
20211027,028670,3335713754880,5948547,37181951100,534569512
20211028,028670,3244836937840,5624118,34531530780,534569512
20211029,028670,3218108462240,4835986,29143170280,534569512
20211101,028670,3250182632960,3458312,20848949390,534569512
20211102,028670,3250182632960,3919320,23964102350,534569512
20211103,028670,3143268730560,5806579,34395094870,534569512
20211104,028670,3153960120800,5282467,31511064710,534569512
20211105,028670,3079120389120,4718234,27345885530,534569512
20211108,028670,3132577340320,3059715,17759739510,534569512
20211109,028670,3036354828160,5847707,33344223700,534569512
20211110,028670,3014972047680,2787205,15824889810,534569512
20211111,028670,2966860791600,4356137,24233495320,534569512
20211112,028670,3036354828160,4750273,27051632640,534569512
20211115,028670,3068428998880,2046921,11705346740,534569512
20211116,028670,3047046218400,2402179,13645236960,534569512
20211117,028670,2940132316000,5118507,28451305760,534569512
20211118,028670,2908058145280,4690514,25651844620,534569512
20211119,028670,2956169401360,2518112,13913722970,534569512
20211122,028670,2961515096480,2192122,12183780730,534569512
20211123,028670,2972206486720,1584445,8811132970,534569512
20211124,028670,2961515096480,2086161,11468787650,534569512
20211125,028670,2945478011120,1852583,10346636410,534569512
20211126,028670,2849255498960,3236345,17449891710,534569512
20211129,028670,2897366755040,5413186,29286221760,534569512
20211130,028670,2763724377040,4878256,25984689910,534569512
20211201,028670,2865292584320,3763283,20002765440,534569512
20211202,028670,2918749535520,2896783,15676282530,534569512
20211203,028670,2988243572080,3128800,17278453180,534569512
20211206,028670,3047046218400,4040148,22811724350,534569512
20211207,028670,3036354828160,3151619,17975368020,534569512
20211208,028670,3020317742800,2142644,12203671380,534569512
20211209,028670,3036354828160,1899609,10765678140,534569512
20211210,028670,3009626352560,1420933,8039076180,534569512
20211213,028670,3041700523280,3855665,22161235970,534569512
20211214,028670,2998934962320,1962998,11050752700,534569512
20211215,028670,2875983974560,3444760,18656488530,534569512
20211216,028670,2961515096480,3062224,16668005650,534569512
20211217,028670,3041700523280,4915433,27916506980,534569512
20211220,028670,2956169401360,1854172,10362048410,534569512
20211221,028670,2950823706240,1544574,8566512320,534569512
20211222,028670,2945478011120,1712669,9440049310,534569512
20211223,028670,2940132316000,1515238,8378550590,534569512
20211224,028670,2961515096480,1207566,6680620930,534569512
20211227,028670,2913403840400,1497087,8165200210,534569512
20211228,028670,2897366755040,2082607,11282725160,534569512
20211229,028670,2961515096480,1986534,10987213490,534569512
20211230,028670,2892021059920,1852154,10107398280,534569512
20210104,029780,3620590343750,333567,10501808100,115858891
20210105,029780,3701691567450,235303,7401572850,115858891
20210106,029780,3684312733800,240735,7643507100,115858891
20210107,029780,3742242179300,278454,8983436050,115858891
20210108,029780,3776999846600,235722,7667193300,115858891
20210111,029780,3736449234750,264385,8402568350,115858891
20210112,029780,3730656290200,222909,7136032500,115858891
20210113,029780,3771206902050,184893,5992841950,115858891
20210114,029780,3811757513900,216524,7079965550,115858891
20210115,029780,3788585735700,196423,6390802100,115858891
20210118,029780,3730656290200,131803,4238887000,115858891
20210119,029780,3788585735700,177754,5784323600,115858891
20210120,029780,3800171624800,142232,4615006500,115858891
20210121,029780,3788585735700,151341,4960305000,115858891
20210122,029780,3730656290200,186112,6045271200,115858891
20210125,029780,3742242179300,118274,3829482200,115858891
20210126,029780,3678519789250,151840,4853757400,115858891
20210127,029780,3707484512000,151625,4856231600,115858891
20210128,029780,3574246787350,197293,6152228950,115858891
20210129,029780,3441009062700,300922,9074446150,115858891
20210201,029780,3580039731900,187508,5721676150,115858891
20210202,029780,3609004454650,161142,5057468550,115858891
20210203,029780,3626383288300,119871,3751330400,115858891
20210204,029780,3562660898250,137222,4245929170,115858891
20210205,029780,3672726844700,121394,3803917750,115858891
20210208,029780,3736449234750,161640,5210504450,115858891
20210209,029780,3742242179300,110654,3574647950,115858891
20210210,029780,3748035123850,146523,4751311750,115858891
20210215,029780,3713277456550,90832,2927692600,115858891
20210216,029780,3707484512000,78738,2515289450,115858891
