date,ticker,kr_open,kr_mid,kr_close,kr_session_chg,bars
20250922,NQ=F,24832.25,24857.25,24841.0,0.0352,8
20250923,ES=F,6749.75,6751.5,6750.5,0.0111,14
20250923,NQ=F,24989.5,25003.75,24997.0,0.03,14
20250924,ES=F,6717.5,6718.0,6722.5,0.0744,14
20250924,NQ=F,24837.75,24836.0,24861.0,0.0936,14
20250925,ES=F,6702.25,6704.75,6698.25,-0.0597,14
20250925,NQ=F,24775.75,24785.0,24753.25,-0.0908,14
20250926,ES=F,6662.0,6657.75,6661.0,-0.015,14
20250926,NQ=F,24626.5,24594.0,24615.5,-0.0447,14
20250927,ES=F,6665.25,,6696.5,0.4688,6
20250927,NQ=F,24581.0,,24726.75,0.5929,6
20250929,ES=F,6711.0,6715.75,6717.0,0.0894,8
20250929,NQ=F,24793.5,24815.25,24825.75,0.1301,8
20250930,ES=F,6714.75,6713.5,6711.75,-0.0447,14
20250930,NQ=F,24837.25,24842.75,24836.25,-0.004,14
20251001,ES=F,6714.75,6708.25,6704.5,-0.1526,14
20251001,NQ=F,24794.25,24771.0,24761.25,-0.1331,14
20251002,ES=F,6767.5,6767.25,6768.5,0.0148,14
20251002,NQ=F,25060.0,25062.75,25069.25,0.0369,14
20251003,ES=F,6773.25,6780.5,6780.5,0.107,14
20251003,NQ=F,25146.75,25172.0,25171.0,0.0964,14
20251004,ES=F,6797.75,,6764.0,-0.4965,6
20251004,NQ=F,25145.25,,24992.0,-0.6095,6
20251006,ES=F,6777.5,6783.5,6782.5,0.0738,8
20251006,NQ=F,25064.0,25090.75,25088.5,0.0977,8
20251007,ES=F,6790.5,,6790.25,-0.0037,6
20251007,NQ=F,25208.0,,25184.0,-0.0952,6
20251008,ES=F,6765.25,6771.5,6764.5,-0.0111,14
20251008,NQ=F,25061.5,25086.75,25058.25,-0.013,14
20251009,ES=F,6806.0,6797.0,6804.75,-0.0184,14
20251009,NQ=F,25363.0,25326.0,25355.25,-0.0306,14
20251010,ES=F,6790.0,6785.75,6788.25,-0.0258,14
20251010,NQ=F,25336.5,25317.75,25333.25,-0.0128,14
20251011,ES=F,6682.75,,6595.25,-1.3093,6
20251011,NQ=F,24827.5,,24397.0,-1.734,6
20251013,ES=F,6677.75,6670.5,6683.0,0.0786,8
20251013,NQ=F,24827.0,24777.5,24836.75,0.0393,8
20251014,ES=F,6710.75,6694.0,6651.0,-0.8904,14
20251014,NQ=F,25007.5,24915.25,24706.5,-1.2036,15
20251015,ES=F,6695.25,6695.5,6710.25,0.224,14
20251015,NQ=F,24797.75,24801.25,24885.0,0.3518,14
20251016,ES=F,6710.25,6709.75,6715.75,0.082,14
20251016,NQ=F,24913.75,24916.25,24953.75,0.1606,14
20251017,ES=F,6651.5,6642.5,6628.25,-0.3495,14
20251017,NQ=F,24778.0,24733.75,24660.5,-0.4742,14
20251018,ES=F,6677.0,,6702.5,0.3819,6
20251018,NQ=F,24849.5,,24986.5,0.5513,6
20251020,ES=F,6714.5,6723.25,6729.0,0.216,8
20251020,NQ=F,25046.75,25095.0,25113.0,0.2645,8
20251021,ES=F,6781.75,6777.5,6771.5,-0.1511,14
20251021,NQ=F,25341.75,25330.0,25297.0,-0.1766,14
20251022,ES=F,6766.5,6779.75,6782.25,0.2328,14
20251022,NQ=F,25225.0,25289.75,25308.25,0.33,14
20251023,ES=F,6737.0,6744.5,6746.5,0.141,14
20251023,NQ=F,25048.5,25083.75,25091.0,0.1697,14
20251024,ES=F,6781.0,6787.75,6791.5,0.1548,14
20251024,NQ=F,25301.0,25328.5,25346.5,0.1798,14
20251025,ES=F,6835.75,,6827.0,-0.128,6
20251025,NQ=F,25523.0,,25509.25,-0.0539,6
20251027,ES=F,6872.25,6878.0,6882.75,0.1528,8
20251027,NQ=F,25722.75,25761.0,25783.0,0.2342,8
20251028,ES=F,6909.0,6907.5,6904.75,-0.0615,14
20251028,NQ=F,25975.75,25979.25,25961.0,-0.0568,14
20251029,ES=F,6926.0,6938.0,6940.5,0.2094,14
20251029,NQ=F,26175.0,26244.0,26261.0,0.3286,14
20251030,ES=F,6933.0,6946.5,6929.75,-0.0469,14
20251030,NQ=F,26288.75,26371.0,26281.25,-0.0285,14
20251031,ES=F,6901.0,6900.25,6895.25,-0.0833,14
20251031,NQ=F,26195.0,26192.5,26165.25,-0.1136,14
20251101,ES=F,6873.5,,6874.0,0.0073,6
20251101,NQ=F,26052.25,,26004.0,-0.1852,6
20251103,ES=F,6898.25,6886.25,6884.75,-0.1957,7
20251103,NQ=F,26116.0,26076.0,26067.5,-0.1857,7
20251104,ES=F,6869.25,6852.5,6830.0,-0.5714,14
20251104,NQ=F,26013.75,25928.25,25821.5,-0.739,14
20251105,ES=F,6773.25,6795.0,6789.0,0.2325,14
20251105,NQ=F,25410.25,25516.25,25481.75,0.2814,14
20251106,ES=F,6821.0,6823.25,6818.0,-0.044,14
20251106,NQ=F,25699.25,25721.0,25693.0,-0.0243,14
20251107,ES=F,6766.5,6744.5,6764.25,-0.0333,14
20251107,NQ=F,25322.0,25223.0,25332.0,0.0395,15
20251108,ES=F,6677.25,,6753.75,1.1457,7
20251108,NQ=F,24823.5,,25166.25,1.3807,7
20251110,ES=F,6783.5,6798.75,6803.5,0.2948,7
20251110,NQ=F,25330.75,25461.0,25483.75,0.604,7
20251111,ES=F,6860.5,6861.5,6847.75,-0.1858,14
20251111,NQ=F,25739.0,25737.25,25654.0,-0.3302,14
20251112,ES=F,6877.0,6882.75,6886.0,0.1309,14
20251112,NQ=F,25684.5,25729.0,25743.75,0.2307,14
20251113,ES=F,6863.75,6883.25,6887.75,0.3497,14
20251113,NQ=F,25564.25,25677.0,25697.25,0.5203,14
20251114,ES=F,6766.75,6766.5,6764.0,-0.0406,14
20251114,NQ=F,25105.75,25110.5,25101.25,-0.0179,14
20251115,ES=F,6761.0,,6755.25,-0.085,7
20251115,NQ=F,25143.0,,25094.0,-0.1949,7
20251117,ES=F,6776.0,6784.0,6780.75,0.0701,7
20251117,NQ=F,25232.25,25265.5,25246.25,0.0555,7
20251118,ES=F,6689.75,6675.25,6656.25,-0.5008,14
20251118,NQ=F,24851.5,24785.5,24709.5,-0.5714,14
20251119,ES=F,6635.75,6630.75,6630.5,-0.0791,14
20251119,NQ=F,24557.0,24542.75,24534.75,-0.0906,14
20251120,ES=F,6736.0,6744.5,6746.5,0.1559,14
20251120,NQ=F,25128.5,25168.5,25167.75,0.1562,14
20251121,ES=F,6577.5,6584.25,6572.25,-0.0798,14
20251121,NQ=F,24182.5,24192.25,24141.0,-0.1716,14
20251122,ES=F,6558.5,,6631.5,1.1131,7
20251122,NQ=F,24022.25,,24305.5,1.1791,7
20251124,ES=F,6647.5,6655.5,6656.75,0.1392,7
20251124,NQ=F,24447.25,24484.75,24495.5,0.1974,7
20251125,ES=F,6723.25,6715.0,6717.0,-0.093,14
20251125,NQ=F,24958.25,24922.5,24921.0,-0.1492,14
20251126,ES=F,6789.75,6800.0,6803.0,0.1951,14
20251126,NQ=F,25120.25,25180.75,25199.5,0.3155,14
20251127,ES=F,6832.25,6828.25,6829.75,-0.0366,13
20251127,NQ=F,25330.25,25313.5,25323.25,-0.0276,13
20251129,ES=F,6851.0,,6860.5,0.1387,3
20251129,NQ=F,25409.5,,25487.0,0.305,3
20251201,ES=F,6828.75,6814.75,6811.75,-0.2489,7
20251201,NQ=F,25321.0,25260.25,25252.0,-0.2725,7
20251202,ES=F,6826.5,6824.25,6820.75,-0.0842,14
20251202,NQ=F,25408.0,25391.0,25373.0,-0.1378,14
20251203,ES=F,6848.5,6855.75,6853.5,0.073,14
20251203,NQ=F,25626.5,25668.5,25660.25,0.1317,14
20251204,ES=F,6859.5,6860.5,6862.75,0.0474,14
20251204,NQ=F,25632.75,25630.25,25639.25,0.0254,14
20251205,ES=F,6870.75,6878.0,6882.0,0.1637,14
20251205,NQ=F,25654.0,25701.0,25723.5,0.2709,14
20251206,ES=F,6887.5,,6878.25,-0.1343,7
20251206,NQ=F,25743.0,,25732.0,-0.0427,7
20251208,ES=F,6881.0,6888.5,6890.0,0.1308,7
20251208,NQ=F,25747.25,25789.5,25794.25,0.1825,7
20251209,ES=F,6866.75,6862.75,6858.0,-0.1274,14
20251209,NQ=F,25719.75,25698.0,25663.5,-0.2187,14
20251210,ES=F,6843.25,6847.25,6848.0,0.0694,14
20251210,NQ=F,25651.25,25673.75,25681.5,0.1179,14
20251211,ES=F,6874.5,6834.75,6836.0,-0.56,14
20251211,NQ=F,25684.0,25486.5,25514.0,-0.6619,14
20251212,ES=F,6901.0,6906.5,6911.0,0.1449,14
20251212,NQ=F,25646.75,25669.25,25691.25,0.1735,14
20251213,ES=F,6831.0,,6830.75,-0.0037,7
20251213,NQ=F,25240.5,,25213.5,-0.107,7
20251215,ES=F,6842.75,6846.0,6850.25,0.1096,7
20251215,NQ=F,25234.25,25255.25,25278.0,0.1734,7
20251216,ES=F,6808.0,6792.5,6781.25,-0.3929,14
20251216,NQ=F,25003.0,24912.5,24865.25,-0.5509,14
20251217,ES=F,6843.5,6851.75,6853.0,0.1388,14
20251217,NQ=F,25305.25,25349.25,25353.0,0.1887,14
20251218,ES=F,6792.25,6780.0,6785.75,-0.0957,14
20251218,NQ=F,24987.0,24941.0,24985.25,-0.007,14
20251219,ES=F,6828.25,6834.25,6827.75,-0.0073,14
20251219,NQ=F,25243.25,25306.0,25291.75,0.1921,14
20251220,ES=F,6872.25,,6893.25,0.3056,7
20251220,NQ=F,25483.0,,25574.75,0.36,7
20251222,ES=F,6900.75,6904.5,6903.25,0.0362,7
20251222,NQ=F,25654.75,25678.75,25674.5,0.077,7
20251223,ES=F,6932.5,6930.25,6925.0,-0.1082,14
20251223,NQ=F,25722.0,25712.25,25677.75,-0.172,14
20251224,ES=F,6957.75,6955.25,6953.5,-0.0611,13
20251224,NQ=F,25815.75,25797.0,25783.0,-0.1269,13
20251225,ES=F,6975.0,,6982.5,0.1075,3
20251225,NQ=F,25828.75,,25877.75,0.1897,3
20251226,ES=F,6980.0,,6980.0,0.0,1
20251226,NQ=F,25876.25,,25876.25,0.0,1
20251227,ES=F,6984.75,,6979.25,-0.0787,7
20251227,NQ=F,25899.5,,25863.25,-0.14,7
20251229,ES=F,6984.5,6977.25,6971.75,-0.1825,7
20251229,NQ=F,25891.25,25852.75,25820.0,-0.2752,7
20251230,ES=F,6949.5,6954.25,6955.5,0.0863,14
20251230,NQ=F,25704.5,25734.5,25744.5,0.1556,14
20251231,ES=F,6933.75,6935.0,6930.5,-0.0469,14
20251231,NQ=F,25614.25,25615.75,25599.0,-0.0595,14
