timestamp,mode,code,name,action,reason
2026-09-02T11:05:08,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -24.8%, 저점 12820 대비 반등 +13.6%, 현재가 14560)"
2026-09-02T11:05:09,real,210120,캔버스엔,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2200 대비 -17.7%, 저점 1706 대비 반등 +6.1%, 현재가 1810)"
2026-09-02T11:05:11,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -19.8%, 저점 4035 대비 반등 +8.9%, 현재가 4395)"
2026-09-02T11:05:12,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -15.5%, 저점 3330 대비 반등 +26.1%, 현재가 4200)"
2026-09-02T11:15:07,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -44.0%, 저점 4610 대비 반등 +4.7%, 현재가 4825)"
2026-09-02T11:15:08,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -24.4%, 저점 12820 대비 반등 +14.1%, 현재가 14630)"
2026-09-02T11:15:10,real,210120,캔버스엔,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2200 대비 -18.6%, 저점 1706 대비 반등 +5.0%, 현재가 1791)"
2026-09-02T11:15:11,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -19.6%, 저점 4035 대비 반등 +9.2%, 현재가 4405)"
2026-09-02T11:15:12,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -16.8%, 저점 3330 대비 반등 +24.2%, 현재가 4135)"
2026-09-02T11:25:06,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -43.7%, 저점 4610 대비 반등 +5.1%, 현재가 4845)"
2026-09-02T11:25:07,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -23.9%, 저점 12820 대비 반등 +14.8%, 현재가 14720)"
2026-09-02T11:25:09,real,210120,캔버스엔,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2200 대비 -18.8%, 저점 1706 대비 반등 +4.7%, 현재가 1787)"
2026-09-02T11:25:10,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -19.6%, 저점 4035 대비 반등 +9.2%, 현재가 4405)"
2026-09-02T11:25:11,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -16.5%, 저점 3330 대비 반등 +24.6%, 현재가 4150)"
2026-09-02T11:35:07,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -43.9%, 저점 4610 대비 반등 +4.8%, 현재가 4830)"
2026-09-02T11:35:08,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -24.4%, 저점 12820 대비 반등 +14.0%, 현재가 14620)"
2026-09-02T11:35:09,real,210120,캔버스엔,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2200 대비 -19.3%, 저점 1706 대비 반등 +4.0%, 현재가 1775)"
2026-09-02T11:35:11,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -19.1%, 저점 4035 대비 반등 +9.9%, 현재가 4435)"
2026-09-02T11:35:12,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -17.3%, 저점 3330 대비 반등 +23.4%, 현재가 4110)"
2026-09-02T11:45:06,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -43.7%, 저점 4610 대비 반등 +5.1%, 현재가 4845)"
2026-09-02T11:45:08,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -24.8%, 저점 12820 대비 반등 +13.6%, 현재가 14560)"
2026-09-02T11:45:09,real,210120,캔버스엔,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2200 대비 -19.5%, 저점 1706 대비 반등 +3.8%, 현재가 1771)"
2026-09-02T11:45:11,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -19.1%, 저점 4035 대비 반등 +9.9%, 현재가 4435)"
2026-09-02T11:45:12,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -17.2%, 저점 3330 대비 반등 +23.6%, 현재가 4115)"
2026-09-02T11:55:08,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -43.6%, 저점 4610 대비 반등 +5.4%, 현재가 4860)"
2026-09-02T11:55:09,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -24.7%, 저점 12820 대비 반등 +13.7%, 현재가 14580)"
2026-09-02T11:55:11,real,210120,캔버스엔,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2200 대비 -19.2%, 저점 1706 대비 반등 +4.2%, 현재가 1777)"
2026-09-02T11:55:12,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -18.9%, 저점 4035 대비 반등 +10.2%, 현재가 4445)"
2026-09-02T11:55:13,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -17.4%, 저점 3330 대비 반등 +23.3%, 현재가 4105)"
2026-09-02T12:05:07,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -43.6%, 저점 4610 대비 반등 +5.3%, 현재가 4855)"
2026-09-02T12:05:08,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -24.7%, 저점 12820 대비 반등 +13.7%, 현재가 14570)"
2026-09-02T12:05:09,real,210120,캔버스엔,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2200 대비 -19.1%, 저점 1706 대비 반등 +4.3%, 현재가 1779)"
2026-09-02T12:05:11,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -19.3%, 저점 4035 대비 반등 +9.5%, 현재가 4420)"
2026-09-02T12:05:12,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -17.3%, 저점 3330 대비 반등 +23.4%, 현재가 4110)"
2026-09-02T12:15:07,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -43.7%, 저점 4610 대비 반등 +5.1%, 현재가 4845)"
2026-09-02T12:15:08,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -25.1%, 저점 12820 대비 반등 +13.0%, 현재가 14490)"
2026-09-02T12:15:09,real,210120,캔버스엔,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2200 대비 -19.8%, 저점 1706 대비 반등 +3.5%, 현재가 1765)"
2026-09-02T12:15:11,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -19.5%, 저점 4035 대비 반등 +9.3%, 현재가 4410)"
2026-09-02T12:15:12,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -18.3%, 저점 3330 대비 반등 +21.9%, 현재가 4060)"
2026-09-02T12:25:08,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -43.8%, 저점 4610 대비 반등 +4.9%, 현재가 4835)"
2026-09-02T12:25:09,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -25.2%, 저점 12820 대비 반등 +12.9%, 현재가 14480)"
2026-09-02T12:25:11,real,210120,캔버스엔,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2200 대비 -20.1%, 저점 1706 대비 반등 +3.0%, 현재가 1758)"
2026-09-02T12:25:12,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -19.3%, 저점 4035 대비 반등 +9.5%, 현재가 4420)"
2026-09-02T12:25:13,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -18.8%, 저점 3330 대비 반등 +21.2%, 현재가 4035)"
2026-09-02T12:35:07,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -43.9%, 저점 4610 대비 반등 +4.8%, 현재가 4830)"
2026-09-02T12:35:08,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -25.4%, 저점 12820 대비 반등 +12.6%, 현재가 14430)"
2026-09-02T12:35:10,real,210120,캔버스엔,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2200 대비 -19.2%, 저점 1706 대비 반등 +4.2%, 현재가 1778)"
2026-09-02T12:35:11,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -19.8%, 저점 4035 대비 반등 +8.9%, 현재가 4395)"
2026-09-02T12:35:12,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -18.2%, 저점 3330 대비 반등 +22.1%, 현재가 4065)"
2026-09-02T12:45:07,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -44.4%, 저점 4610 대비 반등 +3.9%, 현재가 4790)"
2026-09-02T12:45:08,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -25.5%, 저점 12820 대비 반등 +12.4%, 현재가 14410)"
2026-09-02T12:45:10,real,210120,캔버스엔,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2200 대비 -20.0%, 저점 1706 대비 반등 +3.2%, 현재가 1761)"
2026-09-02T12:45:11,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -19.8%, 저점 4035 대비 반등 +8.9%, 현재가 4395)"
2026-09-02T12:45:12,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -18.7%, 저점 3330 대비 반등 +21.3%, 현재가 4040)"
2026-09-02T12:55:08,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -44.2%, 저점 4610 대비 반등 +4.2%, 현재가 4805)"
2026-09-02T12:55:08,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -25.9%, 저점 12820 대비 반등 +11.9%, 현재가 14340)"
2026-09-02T12:55:10,real,210120,캔버스엔,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2200 대비 -20.0%, 저점 1706 대비 반등 +3.2%, 현재가 1761)"
2026-09-02T12:55:12,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -20.1%, 저점 4035 대비 반등 +8.6%, 현재가 4380)"
2026-09-02T12:55:13,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -19.1%, 저점 3330 대비 반등 +20.7%, 현재가 4020)"
2026-09-02T14:32:40,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -44.7%, 저점 4610 대비 반등 +3.4%, 현재가 4765)"
2026-09-02T14:32:41,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -24.7%, 저점 12820 대비 반등 +13.7%, 현재가 14580)"
2026-09-02T14:32:42,real,210120,캔버스엔,sell,손절 라인 도달: 종목 -7.2% - 코스피 -0.5% = 상대 -6.7% (기준 -3.9%)
2026-09-02T14:33:16,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -19.7%, 저점 4035 대비 반등 +9.0%, 현재가 4400)"
2026-09-02T14:33:17,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -19.3%, 저점 3330 대비 반등 +20.4%, 현재가 4010)"
2026-09-02T14:42:40,real,052460,아이크래프트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 4610 대비 +2.8%, 기준 +3.0% 이상 필요)"
2026-09-02T14:42:40,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -25.0%, 저점 12820 대비 반등 +13.2%, 현재가 14510)"
2026-09-02T14:42:42,real,179900,유티아이,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 2155 대비 +1.2%, 기준 +3.0% 이상 필요)"
2026-09-02T14:42:43,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -20.3%, 저점 4035 대비 반등 +8.3%, 현재가 4370)"
2026-09-02T14:42:45,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -19.7%, 저점 3330 대비 반등 +19.8%, 현재가 3990)"
2026-09-02T14:52:50,real,052460,아이크래프트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 4610 대비 +1.8%, 기준 +3.0% 이상 필요)"
2026-09-02T14:52:52,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -24.4%, 저점 12820 대비 반등 +14.1%, 현재가 14630)"
2026-09-02T14:52:55,real,179900,유티아이,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 2155 대비 +0.2%, 기준 +3.0% 이상 필요)"
2026-09-02T14:52:58,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -20.3%, 저점 4035 대비 반등 +8.2%, 현재가 4365)"
2026-09-02T14:53:02,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -20.0%, 저점 3330 대비 반등 +19.4%, 현재가 3975)"
2026-09-02T15:02:40,real,052460,아이크래프트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 4610 대비 +1.7%, 기준 +3.0% 이상 필요)"
2026-09-02T15:02:41,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -25.0%, 저점 12820 대비 반등 +13.3%, 현재가 14520)"
2026-09-02T15:02:42,real,179900,유티아이,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 2155 대비 +0.7%, 기준 +3.0% 이상 필요)"
2026-09-02T15:02:43,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -20.8%, 저점 4035 대비 반등 +7.6%, 현재가 4340)"
2026-09-02T15:02:45,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -19.5%, 저점 3330 대비 반등 +20.1%, 현재가 4000)"
2026-09-02T15:12:39,real,052460,아이크래프트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 4610 대비 +2.0%, 기준 +3.0% 이상 필요)"
2026-09-02T15:13:04,real,033160,엠케이전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 19350 대비 -25.4%, 저점 12820 대비 반등 +12.6%, 현재가 14440)"
2026-09-02T15:13:05,real,179900,유티아이,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 2155 대비 +0.0%, 기준 +3.0% 이상 필요)"
2026-09-02T15:13:06,real,261520,이지스,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5480 대비 -19.3%, 저점 4035 대비 반등 +9.7%, 현재가 4425)"
2026-09-02T15:13:07,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -19.7%, 저점 3330 대비 반등 +19.8%, 현재가 3990)"
2026-09-02T15:13:16,real,054940,엑사이엔씨,sell,장마감 전 일일 정리 매도
2026-09-02T15:13:22,real,261520,이지스,sell,장마감 전 일일 정리 매도
2026-09-03T10:32:50,real,179900,유티아이,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 2145 대비 +0.9%, 기준 +3.0% 이상 필요)"
2026-09-03T10:32:52,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-03T10:32:52,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-03T10:32:54,real,004770,써니전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2590 대비 -23.2%, 저점 1831 대비 반등 +8.7%, 현재가 1990)"
2026-09-03T10:32:54,real,004770,써니전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 2590 대비 -23.2%, 저점 1831 대비 반등 +8.7%, 현재가 1990)"
2026-09-03T10:33:11,real,950200,소마젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4690 대비 -24.1%, 저점 3335 대비 반등 +6.7%, 현재가 3560)"
2026-09-03T10:33:16,real,950200,소마젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4690 대비 -24.1%, 저점 3335 대비 반등 +6.7%, 현재가 3560)"
2026-09-03T10:33:29,real,328380,솔트웨어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5490 대비 -26.2%, 저점 3900 대비 반등 +3.8%, 현재가 4050)"
2026-09-03T10:33:34,real,328380,솔트웨어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5490 대비 -26.2%, 저점 3900 대비 반등 +3.8%, 현재가 4050)"
2026-09-03T10:37:20,real,004770,써니전자,sell,"손절 라인 도달: 종목당 손실액 -17,664원 (기준 -16,000원)"
2026-09-03T10:42:42,real,179900,유티아이,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 2145 대비 +0.7%, 기준 +3.0% 이상 필요)"
2026-09-03T10:42:45,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-03T10:42:48,real,175250,아이큐어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 3300 대비 -21.2%, 저점 2330 대비 반등 +11.6%, 현재가 2600)"
2026-09-03T10:43:06,real,950200,소마젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4690 대비 -25.1%, 저점 3335 대비 반등 +5.4%, 현재가 3515)"
2026-09-03T10:43:08,real,328380,솔트웨어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5490 대비 -26.4%, 저점 3900 대비 반등 +3.6%, 현재가 4040)"
2026-09-03T10:52:41,real,179900,유티아이,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 2105 대비 +0.2%, 기준 +3.0% 이상 필요)"
2026-09-03T10:52:43,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-03T10:52:46,real,175250,아이큐어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 3300 대비 -20.6%, 저점 2330 대비 반등 +12.4%, 현재가 2620)"
2026-09-03T10:52:49,real,950200,소마젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4690 대비 -24.0%, 저점 3335 대비 반등 +6.9%, 현재가 3565)"
2026-09-03T10:52:51,real,328380,솔트웨어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5490 대비 -25.8%, 저점 3900 대비 반등 +4.5%, 현재가 4075)"
2026-09-03T11:02:41,real,179900,유티아이,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 2080 대비 +0.7%, 기준 +3.0% 이상 필요)"
2026-09-03T11:02:43,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-03T11:02:46,real,175250,아이큐어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 3300 대비 -19.8%, 저점 2330 대비 반등 +13.5%, 현재가 2645)"
2026-09-03T11:02:49,real,950200,소마젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4690 대비 -25.1%, 저점 3335 대비 반등 +5.4%, 현재가 3515)"
2026-09-03T11:02:51,real,328380,솔트웨어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5490 대비 -26.0%, 저점 3900 대비 반등 +4.1%, 현재가 4060)"
2026-09-03T11:12:40,real,179900,유티아이,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 2080 대비 +1.2%, 기준 +3.0% 이상 필요)"
2026-09-03T11:13:17,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-03T11:13:57,real,175250,아이큐어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 3300 대비 -19.7%, 저점 2330 대비 반등 +13.7%, 현재가 2650)"
2026-09-03T11:14:00,real,950200,소마젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4690 대비 -24.9%, 저점 3335 대비 반등 +5.5%, 현재가 3520)"
2026-09-03T11:14:03,real,328380,솔트웨어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5490 대비 -25.5%, 저점 3900 대비 반등 +4.9%, 현재가 4090)"
2026-09-03T11:22:40,real,310210,보로노이,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 151700 대비 +0.5%, 기준 +3.0% 이상 필요)"
2026-09-03T11:22:42,real,376900,로킷헬스케어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 38700 대비 -29.1%, 저점 24200 대비 반등 +13.4%, 현재가 27450)"
2026-09-03T11:22:45,real,175250,아이큐어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 3300 대비 -19.5%, 저점 2330 대비 반등 +13.9%, 현재가 2655)"
2026-09-03T11:22:48,real,950200,소마젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4690 대비 -25.7%, 저점 3335 대비 반등 +4.5%, 현재가 3485)"
2026-09-03T11:22:50,real,328380,솔트웨어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 5490 대비 -25.1%, 저점 3900 대비 반등 +5.4%, 현재가 4110)"
2026-09-03T14:51:07,real,310210,보로노이,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 147100 대비 +1.4%, 기준 +3.0% 이상 필요)"
2026-09-03T14:51:08,real,376900,로킷헬스케어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 38700 대비 -34.5%, 저점 24200 대비 반등 +4.8%, 현재가 25350)"
2026-09-03T14:51:09,real,175250,아이큐어,sell,손절 라인 도달: 종목 -9.4% - 코스피 -1.2% = 상대 -8.2% (기준 -3.8%)
2026-09-03T14:51:39,real,950200,소마젠,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4690 대비 -25.4%, 저점 3335 대비 반등 +4.9%, 현재가 3500)"
2026-09-03T14:51:40,real,328380,솔트웨어,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 3900 대비 +1.3%, 기준 +3.0% 이상 필요)"
2026-09-03T15:00:08,real,950200,소마젠,sell,"손절 라인 도달: 종목당 손실액 -23,740원 (기준 -16,000원)"
2026-09-03T15:01:13,real,310210,보로노이,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 147100 대비 +1.1%, 기준 +3.0% 이상 필요)"
2026-09-03T15:01:14,real,376900,로킷헬스케어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 38700 대비 -34.2%, 저점 24200 대비 반등 +5.2%, 현재가 25450)"
2026-09-03T15:01:22,real,0155E0,해치텍,hold,"데이터 부족 (최소 20일 필요, 현재 8일)"
2026-09-03T15:01:23,real,084730,팅크웨어,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 6240 대비 +1.0%, 기준 +3.0% 이상 필요)"
2026-09-03T15:01:24,real,328380,솔트웨어,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 3900 대비 +2.7%, 기준 +3.0% 이상 필요)"
2026-09-03T15:11:07,real,310210,보로노이,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 147100 대비 +0.6%, 기준 +3.0% 이상 필요)"
2026-09-03T15:11:08,real,376900,로킷헬스케어,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 38700 대비 -34.5%, 저점 24200 대비 반등 +4.8%, 현재가 25350)"
2026-09-03T15:11:10,real,0155E0,해치텍,hold,"데이터 부족 (최소 20일 필요, 현재 8일)"
2026-09-03T15:11:10,real,084730,팅크웨어,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 6240 대비 +1.0%, 기준 +3.0% 이상 필요)"
2026-09-03T15:11:12,real,328380,솔트웨어,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 3900 대비 +1.0%, 기준 +3.0% 이상 필요)"
2026-09-03T15:11:18,real,376900,로킷헬스케어,sell,장마감 전 일일 정리 매도
2026-09-04T10:30:24,real,0155E0,해치텍,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-04T10:30:26,real,084730,팅크웨어,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +0.6%)
2026-09-04T10:30:28,real,310210,보로노이,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +1.1%)
2026-09-04T10:30:30,real,373170,엠아이큐브솔루션,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +0.2%)
2026-09-04T10:30:33,real,014950,삼익제약,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +1.5%)
2026-09-04T10:40:16,real,0155E0,해치텍,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
2026-09-04T10:40:18,real,084730,팅크웨어,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +1.1%)
2026-09-04T10:40:20,real,310210,보로노이,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +1.3%)
2026-09-04T10:40:23,real,373170,엠아이큐브솔루션,hold,하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 대비 반등 +1.7%)
2026-09-04T10:40:25,real,014950,삼익제약,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 +4.0% (고점 7000 대비 -18.1%, 저점 5510, 현재가 5730)"
2026-09-04T10:50:16,real,0155E0,해치텍,hold,"데이터 부족 (최소 20일 필요, 현재 9일)"
